asin,Component_1,Component_2,Component_3,Component_4,Component_5,bias
B0000035DC,4.802971612580325,-1.6746041262822067,1.0102638987504615,0.7601217717368317,2.3725633030771935,1
B0000035G2,-5.577362044574656,-1.5350545752903444,0.11926869845418965,0.23223594082679147,-1.6129720219887564,1
B0000035GE,-3.7601735099010978,-1.54071133111613,0.4358624082364369,-2.0974785762875627,-2.3177875247409694,1
B0000035FY,-5.9230092986651535,-2.2016589125306227,0.561670908151525,-2.282348564589907,1.6405610526960033,1
B0000035HB,-7.181225537746903,-0.9525511117543656,-1.0163924891961897,-1.9517657324962097,2.2951371017953854,1
B0000035GA,-6.653818866344998,-2.967607370267436,-0.08491110594788258,-2.4426325124003596,0.777091412799342,1
B0000035F3,-5.577362044574658,-1.535054575290345,0.11926869845418989,0.2322359408267917,-1.6129720219887564,1
B0000035HU,-3.760173509901099,-1.5407113311161305,0.4358624082364369,-2.0974785762875636,-2.3177875247409694,1
B0000035DJ,-2.032647828066621,3.3849345416082883,1.6327629490261046,3.996615688332934,-1.6906575363070215,1
B0000035F5,-6.197364868178517,0.03692391789079636,-0.11419884515625471,-0.9112322239090702,-0.8193196266939619,1
B0000035EH,-6.19736486817852,0.03692391789079591,-0.1141988451562546,-0.9112322239090702,-0.8193196266939619,1
B0000035GW,-4.264668319106421,-1.8914826084149972,0.47967836022065324,-2.4377222635829843,-2.535136204152009,1
B0000035H5,-5.152545107279511,-2.389022037218801,1.820856921458472,-2.894978472814006,-3.2445134211649727,1
B0000035IF,-5.504861140813897,-2.40337529324078,0.7759363265213297,-2.5053728654903065,-3.007103961833475,1
B0000035FO,-4.4176223184896894,0.043852446337299913,-3.7657469478964534,-0.04691609135756963,-1.297602259849155,1
B0000035GN,-4.41762231848969,0.04385244633729946,-3.765746947896454,-0.04691609135756973,-1.2976022598491552,1
B0000035HN,-3.5066993129828496,0.21798982116853685,0.4608205590122538,-3.9914819249647056,-2.3005813596023073,1
B0000035G4,-3.506699312982851,0.2179898211685373,0.4608205590122545,-3.9914819249647064,-2.3005813596023073,1
B0000035HP,-3.7601735099010973,-1.5407113311161305,0.4358624082364371,-2.0974785762875636,-2.31778752474097,1
B0000035FE,-4.4176223184896894,0.043852446337299414,-3.7657469478964534,-0.046916091357569724,-1.2976022598491552,1
B0000035I7,-3.7601735099010978,-1.5407113311161293,0.4358624082364369,-2.0974785762875636,-2.3177875247409703,1
B0000035Y9,3.7200545497936854,4.712904564513549,8.761729350180708,-3.0927506083965612,-4.332380482202399,1
B0000035Z5,3.7200545497936837,4.712904564513548,8.76172935018071,-3.0927506083965617,-4.332380482202399,1
B0000035HX,-3.7601735099010956,-1.5407113311161305,0.4358624082364371,-2.0974785762875636,-2.3177875247409707,1
B00000369B,5.982479484856473,1.24075264011291,-2.965422982956035,0.6344856433788586,0.19467678589227527,1
B0000036U8,-5.929502417301251,-2.3547526086110313,0.8848316969072642,-2.5869475668915856,-3.4652303985687567,1
B0000036VX,-4.2433465203755025,-1.5562002294212685,-1.3579935525592792,-1.6009884839433857,-1.1998058937213871,1
B0000036VN,-3.9974650098242934,-0.6842766107222626,-3.0023154615920906,-0.8338586808926467,-1.329244416339717,1
B0000036ST,-4.294937828274659,-1.7919876968545572,0.5816634781190583,-2.11586825060449,-2.7195739191319497,1
B0000036WP,-5.333543165762207,-2.0517672190313587,1.65984134232918,0.901799105570523,1.1519255218356688,1
B0000036UW,-4.417622318489689,0.04385244633729954,-3.765746947896453,-0.046916091357570064,-1.2976022598491552,1
B0000036WN,-5.333543165762209,-2.0517672190313596,1.6598413423291793,0.9017991055705229,1.151925521835668,1
B0000036TL,-4.4176223184896894,0.0438524463372994,-3.765746947896453,-0.04691609135757002,-1.2976022598491557,1
B0000036RP,-4.282866713972699,-0.8574449520229628,0.5110254727874971,-3.0494312389113762,-2.4683478699316743,1
B0000036W6,-8.269884537573306,-2.713206354363061,0.20692267529974712,-0.6812690079248568,-1.6154820397168643,1
B0000036VP,-3.9974650098242943,-0.684276610722263,-3.0023154615920906,-0.8338586808926466,-1.3292444163397168,1
B0000036S9,-4.243346520375502,-1.5562002294212676,-1.357993552559279,-1.6009884839433848,-1.1998058937213865,1
B0000036XD,-3.9974650098242943,-0.6842766107222625,-3.002315461592091,-0.8338586808926468,-1.3292444163397166,1
B0000036TR,-4.163049032633802,-1.7454850724056827,0.3786627151095989,-2.4384185660880564,-2.682793557595261,1
B0000036XS,-3.7601735099010978,-1.54071133111613,0.43586240823643657,-2.097478576287563,-2.3177875247409703,1
B0000036VZ,-5.991247221653724,-0.26521763337537635,-3.1811617002925923,-0.6236600492397428,-1.3806205977892783,1
B0000036WR,6.624895121065227,-3.6019027263385266,0.7855391246632181,0.7991129176069582,10.048192058490839,1
B00000373D,-6.988580693348277,-2.880467936113684,2.202878939184866,1.337983964615733,1.379622140317812,1
B00000373P,-6.9885806933482755,-2.880467936113682,2.2028789391848655,1.337983964615732,1.379622140317812,1
B00000372B,-6.988580693348269,-2.8804679361136825,2.202878939184864,1.3379839646157319,1.3796221403178113,1
B00000372R,-6.988580693348278,-2.880467936113684,2.202878939184865,1.337983964615733,1.379622140317812,1
B0000037N5,-5.7875821565271135,-1.3656757095976357,-1.5465701177567848,-2.8847509971465937,0.22413950042510383,1
B0000037O5,-5.899659763037487,-2.4798338657312513,0.8576446879960026,-2.5251005539207814,-2.4343747231412434,1
B0000037OB,-6.831384379234752,-3.0535877842899413,1.230597413847659,-2.6737893753463013,-2.35842327438589,1
B0000037OA,-8.319644291775361,-2.3964903931445614,2.002108779571967,1.0110932615421635,2.015885464977679,1
B0000037NG,-4.888600904402252,-1.8740091373447294,1.5669330745699934,0.8962623241809713,1.1361170339263775,1
B0000037OO,-6.405647829416446,-1.765425361815878,0.7643736078946152,-0.2225343317005912,-2.063261539060068,1
B0000037O7,-5.8751692684697305,-1.2647982394678028,2.246575696855859,1.9258870883492833,0.9275437965129201,1
B0000037PP,-4.243346520375501,-1.5562002294212671,-1.3579935525592788,-1.6009884839433848,-1.1998058937213865,1
B0000037OG,-7.455856106348714,-2.4123159113165507,0.26040858713034204,-0.4892001700827613,-1.4065726082915226,1
B0000037N0,-5.846380811543421,-1.2488480193024338,2.222180842668856,1.9318562204614544,0.944686464924573,1
B0000037NM,-7.455856106348714,-2.41231591131655,0.2604085871303415,-0.4892001700827613,-1.406572608291523,1
B0000037OI,-5.577362044574659,-1.5350545752903442,0.11926869845419003,0.23223594082679214,-1.6129720219887564,1
B0000037ND,-5.849983820047199,-1.2502463195172364,2.2257477211473953,1.9399642763555336,0.954463946633836,1
B0000037NY,-8.575450572444614,-2.3292626244173165,2.6214309573957624,2.1798927790534623,1.477130846648866,1
B0000037Q6,2.9226139649574763,-2.7019909629406946,2.57067101942436,1.0834908710167948,2.4297402816505254,1
B0000037O0,-7.455856106348714,-2.4123159113165498,0.26040858713034243,-0.48920017008276084,-1.4065726082915226,1
B0000037OF,-8.575450572444613,-2.329262624417316,2.6214309573957637,2.179892779053463,1.477130846648866,1
B0000037OR,-8.575450572444609,-2.329262624417316,2.621430957395765,2.1798927790534632,1.477130846648866,1
B0000038TQ,6.334939544299266,-4.860952680936936,-0.9218053350852953,1.2323125866266484,-0.7470824225018572,1
B0000039QA,3.484806841454902,-6.855059402053636,-1.6987981352540054,-1.0427921852646276,-2.2764669664547554,1
B0000039QI,8.298253004523495,-0.6797914033563021,-3.8909537254404434,3.4241362327824354,-1.3310894516459313,1
B0000039QP,8.641548290070222,-1.1310131710700158,-4.37617452514329,3.1908906945891413,-2.289344682959068,1
B0000039QF,6.421540119154029,-6.023321789752386,-1.0772995482691967,-0.23252049306910472,-2.3106386232135927,1
B000003A1Z,5.73472886163876,-8.428092058777986,-0.5151754062446314,-0.7710960428400321,-1.6292655836909329,1
B0000039Q3,7.261451342130536,-5.195806587809456,-1.4065743715392025,1.7484211217338725,-1.1435662830704258,1
B000003A6C,5.4532274072471525,0.8518947938683736,-3.1106866275271554,0.47535262307373427,0.16967097086566713,1
B000003AB1,8.689764206226155,-0.8124490976494804,-5.304049004674429,1.4339118148420558,-0.6128028627149876,1
B000003AB5,3.4848068414549034,-6.8550594020536355,-1.6987981352540034,-1.0427921852646276,-2.2764669664547554,1
B000003ADA,0.6931914382690906,-6.45679432539573,-3.135166677424443,-0.9953742612663752,-4.645058766707891,1
B000003AGE,5.379781008545746,-2.8087821143272036,-3.0173404644995725,0.20133046949972638,-3.4580031763747665,1
B000003AHL,4.7908665618102395,-7.688553763734066,-0.9136401113528052,-0.9638708032618133,-1.657788847868993,1
B000003AG8,4.790866561810241,-7.6885537637340695,-0.9136401113528055,-0.9638708032618142,-1.6577888478689942,1
B000003AD7,6.9097213374816135,-6.164720385726081,-4.13780715690782,-0.02230822366761752,-3.973756767860442,1
B000003AGB,4.7908665618102395,-7.688553763734067,-0.9136401113528051,-0.9638708032618142,-1.6577888478689935,1
B0000039QD,6.421540119154027,-6.023321789752387,-1.0772995482691963,-0.23252049306910383,-2.310638623213593,1
B000003AEH,8.007362004172435,-4.264727757540374,-4.047164950842679,1.1139235526325801,-3.511750972001098,1
B000003AHB,0.8688249283883498,-7.615619480575019,-3.7541709344049727,-1.2985147072891943,-5.663961789739375,1
B000003B5B,2.7325139612770895,-5.530334085063571,-4.34999540559586,-1.3926164526225435,-5.231678077826695,1
B000003B5X,10.200841334530274,0.4747460970098319,-4.662030229222191,2.523155794626315,-0.03243657535643639,1
B000003B5R,8.96409984482589,-2.444719005390254,-5.282979363948597,2.6582255272214694,-3.9915760080618647,1
B000003B6X,0.6931914382690902,-6.4567943253957285,-3.135166677424442,-0.9953742612663743,-4.645058766707889,1
B000003B69,6.33493954429927,-4.860952680936936,-0.9218053350852955,1.2323125866266493,-0.7470824225018572,1
B000003B3T,5.379781008545741,-2.808782114327206,-3.0173404644995734,0.20133046949972552,-3.458003176374765,1
B000003B5O,4.790866561810241,-7.688553763734066,-0.9136401113528049,-0.9638708032618142,-1.6577888478689935,1
B000003B61,7.615424140656348,-4.594201538774881,-5.256159479561521,1.6278369375418957,-4.04830955187987,1
B000003B3W,7.806281699808372,-4.9030742139059,-1.6471869844103384,1.9004660578143167,-1.7441142825309843,1
B000003B6J,1.6967961002598788,-6.226552883738213,-2.7128541438381397,-0.5779079559659498,-5.522048168762101,1
B000003B54,10.200841334530274,0.4747460970098315,-4.662030229222191,2.5231557946263146,-0.03243657535643639,1
B000003B6U,1.696796100259878,-6.226552883738212,-2.7128541438381406,-0.5779079559659489,-5.5220481687621,1
B000003AEK,6.6852549948878215,-3.6587638432645466,-3.9683772687272674,0.5959371697068987,-4.031890667643119,1
B000003B7Z,8.945681206574706,-1.068986770786478,-5.410957326613837,1.7395877703651277,-0.9786461497044063,1
B000003B7W,0.6931914382690914,-6.456794325395731,-3.1351666774244418,-0.9953742612663752,-4.645058766707891,1
B000003B37,5.379781008545746,-2.8087821143272036,-3.0173404644995725,0.20133046949972594,-3.4580031763747656,1
B000003BD7,-4.304432019685821,0.8433078396179724,-0.8963264800897423,-1.6808184247203217,-2.546355236550444,1
B000003B6G,0.6931914382690895,-6.456794325395731,-3.135166677424443,-0.9953742612663743,-4.645058766707891,1
B000003BFO,-5.333543165762207,-2.0517672190313596,1.65984134232918,0.9017991055705227,1.1519255218356672,1
B000003B8F,5.379781008545744,-2.8087821143272036,-3.0173404644995734,0.20133046949972594,-3.4580031763747674,1
B000003BCX,4.856936217519663,3.738457741676987,-3.0969779981783994,1.5053533614839085,-0.09383880027043974,1
B000003BGD,-5.333543165762206,-2.0517672190313596,1.6598413423291805,0.9017991055705238,1.1519255218356692,1
B000003BGI,-5.7847461924039,-2.234689455071727,1.7589279342604205,0.8988183554104394,1.1559861187731182,1
B000003B02,7.806281699808375,-4.9030742139059,-1.647186984410339,1.9004660578143167,-1.7441142825309837,1
B000003BFM,-5.333543165762207,-2.051767219031359,1.6598413423291798,0.9017991055705235,1.151925521835668,1
B000003C3D,8.945681206574706,-1.0689867707864786,-5.410957326613837,1.7395877703651283,-0.9786461497044071,1
B000003C3Q,6.04249313038394,-3.2169577757075647,-3.5181590196226935,0.16365899057009956,-4.009702075680592,1
B000003C3V,6.042493130383943,-3.2169577757075625,-3.518159019622695,0.16365899057009956,-4.009702075680591,1
B000003BZ2,6.74938619892873,-6.236397497223401,-3.950409378869769,-0.18031618636337654,-3.979328985461802,1
B000003C3Z,8.945681206574712,-1.0689867707864784,-5.410957326613835,1.7395877703651288,-0.9786461497044079,1
B000003CM1,6.624766532332691,-3.601785297104469,0.7854923610709378,0.7990763562984152,10.047563815303773,1
B000003C58,-3.3860277043353912,1.8294245468452963,3.367616050352551,5.577374797072283,2.384284929013221,1
B000003E3W,3.348821877050529,-7.333479437787967,0.406759756406867,0.7890727117244375,-0.5278748401214594,1
B000003G5O,-0.8359307729304484,4.104671205941635,4.231685933424246,0.015956554624180493,1.7696464582701217,1
B000003G3L,1.547103674139323,3.7253642343012072,3.219403470616752,-3.367318814959776,-0.5089479315465668,1
B000003GC5,-3.5083798875851917,-2.5410404922198775,-1.3119429023571294,-1.2058395054526438,2.9396714932813977,1
B000003GCK,-6.940654180243795,-1.6453477245304273,-0.031001422223708133,-2.718160817435165,3.2347543882275547,1
B000003GCI,-6.222800171417468,-2.329749053564474,-0.10038827932049173,-2.39880930372775,3.1650966118916353,1
B000003GC9,-3.706305557830037,-1.9222129080487387,0.2798051753135659,-1.6391875034948167,3.069103149107434,1
B000003GCE,-2.860039994517803,-2.5780598817152285,-0.6406286571146875,-0.7763471865280006,2.553072206406273,1
B000003GCJ,-3.5083798875851904,-2.5410404922198775,-1.311942902357129,-1.2058395054526443,2.939671493281397,1
B000003GCG,-6.940654180243795,-1.6453477245304273,-0.03100142222370785,-2.7181608174351655,3.234754388227554,1
B000003GCH,-4.2551213296682535,-2.0659875695033554,-0.12338586858652496,-2.0859536615694796,3.241367653347308,1
B000003GCL,-6.222800171417465,-2.329749053564474,-0.10038827932049156,-2.39880930372775,3.1650966118916344,1
B000003GCD,-3.706305557830035,-1.9222129080487376,0.27980517531356686,-1.6391875034948171,3.0691031491074345,1
B000003GF1,3.8529411650403445,3.78144019536523,5.910888959261057,-2.8359802652855217,-1.538280386756126,1
B000003GFG,3.8455555369041474,2.8747799845845927,5.754806390916571,-3.783694978942125,-1.785204471403968,1
B000003GH7,-3.621126607530205,5.75383751986025,-2.5218135388524385,0.6931470878490724,2.420525502432703,1
B000003GQU,5.736813035642998,1.0186458407546168,-0.3217953449276199,0.5684742855495692,0.9329745731003006,1
B000003GW1,-5.064404349798842,-2.0736478555389795,2.0188984882632717,-3.192820973576502,2.702701925847076,1
B000003GXE,3.769417887808375,3.3948805585896835,-1.6649902754041628,2.3507936623292243,-0.19347327392245373,1
B000003GVT,-3.1293026800549395,-2.9799672834758937,-0.6801620833413469,-2.4673033761188408,3.522873966450222,1
B000003GWC,-4.705397370247043,-1.9021108280551187,1.9454367478183423,-2.9025175879592253,2.5208938784828465,1
B000003GQJ,6.0184333607325655,-0.49744138561776297,-1.4505912911484897,0.2384415437235067,0.1577528196880111,1
B000003GZA,-3.236912384055051,1.1420455651614945,-1.3070894375257573,0.024910193585827804,-2.0176374155701575,1
B000003GUX,-0.15556466445496192,4.520847815112332,-1.0970651706492056,-1.399150842079551,2.7351271417996488,1
B000003HKV,7.3414360152594,2.1668820961551947,-3.8525358033944266,2.3232713373932516,3.3354836687685094,1
B000003HL5,7.341436015259399,2.1668820961551947,-3.8525358033944257,2.3232713373932534,3.335483668768509,1
B000003HLW,7.225465902770007,-4.760091458727368,1.748145565639614,0.6570398269483345,11.184575722357529,1
B000003HK9,5.095673477567214,1.653781512703637,-4.771866426530019,1.0328821972056552,7.029600676584489,1
B000003HL3,4.700425395929511,-0.7851126733690686,-1.8213609759614855,0.7661877001338863,6.751824435109613,1
B000003HKD,7.3414360152594,2.1668820961551947,-3.8525358033944257,2.3232713373932516,3.3354836687685077,1
B000003JBM,6.02335139566399,-5.400997622664673,0.4972134642976367,-0.5339490700770682,-1.2605897235974541,1
B000003JCL,5.880794843788854,-5.247906456837498,0.3996048603259497,-0.20181491194069281,-1.2542812002131327,1
B000003JD3,-0.7638112583706336,-4.668380222060989,1.910269745045207,0.7952033390311809,1.924807285848781,1
B000003JD7,8.216473603466863,0.3595863803430157,-4.1516386980746915,3.700586768721412,-2.07396404301607,1
B000003JDG,0.6931914382690895,-6.456794325395731,-3.1351666774244435,-0.9953742612663752,-4.645058766707891,1
B000003JCV,0.6931914382690918,-6.4567943253957285,-3.135166677424443,-0.995374261266376,-4.645058766707891,1
B000003JCJ,6.6665820065171495,-1.583880548733986,2.608877109310138,-0.20444691229999296,-1.67298327776874,1
B000003JB3,-6.16544190199266,3.561568284892897,0.14706619616210212,10.122203735284229,-4.549869974185555,1
B000003JCY,-1.5564112183130778,-4.612008422608379,1.3290074528604945,0.7864285752000812,2.5656263434878976,1
B000003KX2,-6.602306085417036,-2.5928049753842948,0.8015646360599042,-2.31125003311181,-3.4590448461550753,1
B000003KWW,-3.7601735099011,-1.5407113311161302,0.4358624082364361,-2.097478576287564,-2.3177875247409707,1
B000003L1I,-5.577362044574657,-1.5350545752903453,0.11926869845418955,0.23223594082679191,-1.6129720219887567,1
B000003L20,-6.390275843794678,-3.6163943712244047,-0.7993006781150398,-4.020776428797021,-0.9726310921557552,1
B000003L22,-5.577362044574659,-1.5350545752903442,0.11926869845418979,0.2322359408267917,-1.6129720219887564,1
B000003L0X,-3.7601735099010987,-1.5407113311161305,0.43586240823643657,-2.0974785762875636,-2.3177875247409707,1
B000003L11,-5.577362044574657,-1.535054575290345,0.11926869845419016,0.23223594082679236,-1.6129720219887562,1
B000003KWZ,-4.264668319106421,-1.891482608414996,0.4796783602206527,-2.437722263582984,-2.5351362041520105,1
B000003L0R,-3.7601735099010978,-1.5407113311161293,0.43586240823643724,-2.0974785762875636,-2.31778752474097,1
B000003L7B,10.20084133453027,0.4747460970098323,-4.66203022922219,2.5231557946263146,-0.03243657535643486,1
B000003L13,-3.7601735099010987,-1.5407113311161305,0.43586240823643646,-2.0974785762875636,-2.3177875247409707,1
B000003L1B,-4.3713434465713625,-1.7844186282267773,0.47845217364303116,-2.9166487081835797,-3.035308690094043,1
B000003L0Y,-5.577362044574659,-1.5350545752903444,0.11926869845419029,0.2322359408267917,-1.6129720219887567,1
B000003L0B,-6.31789043315504,-1.772631914296109,0.03388286744223615,0.10653884213910574,-1.9470746600425668,1
B000003L4M,7.806281699808368,-4.9030742139059,-1.6471869844103382,1.9004660578143175,-1.7441142825309837,1
B000003L75,10.200841334530276,0.4747460970098311,-4.662030229222189,2.523155794626316,-0.032436575356435626,1
23.96,-3.38236754861317,-0.6599499419775716,-2.224645341271206,-2.1176034018853023,1.601480674724263,1
B000003MNA,4.991455609511925,-0.6694077843490955,3.2168327898593967,-1.023058271538709,1.2663852585318691,1
B000003MU4,-3.8457183468991674,-0.05489585704734185,-2.2593615768587574,-2.1207834146409024,1.3867406109193743,1
B000003MVT,-3.198822219146723,-0.3374073932455873,-1.78921253941713,-1.8980654574051097,1.5055948557019196,1
B000003N3R,1.5471036741393245,3.7253642343012086,3.219403470616752,-3.3673188149597753,-0.5089479315465671,1
B000003MU1,-6.788322079283523,-1.304741338703011,-6.829383077299503,-5.748050356795852,-2.7402723765966432,1
B000003MT6,2.3194936496540697,3.8290224464249905,7.752235813414227,-4.4580314353887465,-2.96058899953272,1
B000003N5P,-4.52057480191936,2.5552303264297382,-2.0091421574802455,-0.5844698727977536,1.4729231840513264,1
B000003N6A,2.9831919542852687,5.6027039275723824,10.151865858158978,-1.8038189364941324,-5.304673197179064,1
B000003N5U,3.803849673994072,1.4039877743886093,-4.422480425051072,0.7329081749557386,7.349614224102242,1
B000003N63,4.6760339612202895,4.06448399685856,3.4454348761655917,-5.5980015440334014,-1.423789214003702,1
B000003N4Y,-4.975412509479281,1.054508569400832,-7.010391910742848,-0.7773719838243371,-0.14085436830537731,1
B000003N7W,1.1324938600434813,1.269024554378718,2.427255932421827,-3.1749825632789728,0.1261749437346815,1
B000003N8F,6.029406898433111,0.9158008194428001,1.928742210859329,-0.9058983277273135,0.17940077982236882,1
B000003N7C,2.6704629713963572,2.6565778803362736,3.677037444262787,-5.198541422276176,-0.5891614694778247,1
B000003N85,2.3079772992670042,2.5099856526406166,4.779717155608102,-4.651061257215311,-1.0208444864371244,1
B000003N94,2.331654663978852,2.3998994340243804,3.2632264250841763,-4.36801762346594,-0.6005637411623207,1
B000003N8P,1.3603772411183621,1.5949837509282705,2.8523307797642707,-3.8442011091987243,-0.07801641344503296,1
B000003N8R,2.33165466397885,2.399899434024378,3.263226425084176,-4.36801762346594,-0.6005637411623207,1
B000003NA6,2.8996205102243535,5.446594249148358,9.88193397080965,-1.7155793449772272,-5.1415406334886535,1
B000003N8Q,2.3316546639788513,2.399899434024379,3.263226425084176,-4.368017623465939,-0.6005637411623207,1
B000003OJN,6.544143156080925,-4.297926741693331,1.6755502679349636,0.6316488392656952,10.003670788457613,1
B000003OJG,6.235533517534287,-3.3866795863626096,0.7988208734951808,0.7772179601682856,9.424174445164043,1
B000003ORI,6.544143156080922,-4.297926741693332,1.6755502679349632,0.6316488392656952,10.003670788457613,1
B000003OUB,3.7752091781933834,4.073054940606518,7.704159286980124,-3.878970308767584,-3.3165601023452878,1
B000003OR6,7.496677732213128,-4.938935858432113,1.7691290783082745,0.6692888580553458,11.658198437461273,1
B000003OR3,6.544143156080927,-4.297926741693329,1.6755502679349643,0.6316488392656952,10.003670788457613,1
B000003OUG,3.1156167696574113,3.5173232589952037,5.595359744702542,-4.636597655236196,-1.6666232393898899,1
B000003OUS,2.5885466380505426,3.5349878546343447,7.118639473828999,-1.5201702765795617,-1.937762266242749,1
B000003OXR,3.3653523851453575,3.572832293307882,6.867373525980898,-3.3149325475358697,-2.8552563621720455,1
B000003OXQ,3.5894307236921374,4.691121335647051,9.719498204614835,-2.3216817919717,-4.483553230859442,1
B000003OXZ,3.589430723692135,4.691121335647052,9.719498204614833,-2.3216817919717,-4.483553230859445,1
B000003OZ4,3.365352385145361,3.5728322933078815,6.867373525980898,-3.3149325475358697,-2.855256362172046,1
B000003OZA,3.589430723692136,4.691121335647052,9.719498204614833,-2.3216817919717014,-4.483553230859444,1
B000003P8T,0.19569114652174419,1.7208491310971665,4.184959256469598,2.0826786661957724,1.2688461482578748,1
B000003POF,4.784901359644925,3.284550458974065,-2.054676680666473,2.2717044330126996,-0.05704861039981157,1
B000003PX5,-3.519449772745751,3.74494806378943,-2.1042055469369307,4.031168637739221,-0.6931169837824385,1
B000003OXU,3.365352385145359,3.572832293307883,6.867373525980899,-3.3149325475358706,-2.855256362172046,1
B000003OX7,3.8877918018571775,5.820290215744729,8.427452656361462,-4.2174098245743465,-3.6487782392166865,1
B000003PH0,4.655486041049589,2.6754168712140665,-3.7636011189930896,1.2115760785378251,-0.10263963725247345,1
B000003OY8,3.3653523851453597,3.572832293307882,6.867373525980898,-3.3149325475358697,-2.8552563621720455,1
B000003QGS,-2.2045787199673685,4.038922198613929,4.346551779829588,-2.006319130335283,2.6274409376218855,1
B000003R8V,2.5555999223389945,-1.5989485382044744,2.603946392719774,1.1439148882517463,2.4163720697830793,1
B000003R8P,2.555599922338995,-1.5989485382044748,2.6039463927197746,1.1439148882517465,2.4163720697830793,1
B000003R3A,7.806281699808373,-4.9030742139059,-1.6471869844103386,1.900466057814317,-1.7441142825309837,1
B000003RRF,4.773589818791741,0.14831465213940392,-1.7300473167352763,0.7360258180170335,0.014589754300382495,1
B000003RN0,-5.032129144503243,-0.37007174236227636,0.5280085529474859,-2.3506626737673173,-1.7191017847082593,1
B000003RSF,-5.916753196057906,0.6890957807758434,-1.0334781732799918,-1.408856896536694,-0.06845812970752797,1
B000003ROT,-7.468812758650011,-3.8955493939748163,-0.5796743887327478,-3.752870433116716,-1.0323975928522724,1
B000003RZ5,2.456540622110984,-3.3713371474362743,2.523655350558191,-0.05502333626791253,5.071062086891239,1
B000003RYP,2.788270889563574,-4.809981505854884,2.860972350384764,0.025319203834034906,3.7178132870947436,1
B000003RNY,-4.154076557099355,-1.6553053240080717,0.39443821820526254,-2.529658581400417,-2.663910041110274,1
B000003S7Y,2.826975313011805,-4.541194465411032,3.467942274507931,0.039889632289406285,4.711013393276059,1
B000003S72,1.3737772233167695,-2.9541664166233956,2.650660262073253,-0.016098707632187244,4.588633547461001,1
B000003SYN,2.2243423316604334,-2.4339278806541813,1.1912528977596946,0.16911076941628927,3.178093198538499,1
B000003T8Y,-5.82896312727213,-2.83315777730007,-0.38962218446138364,-1.9535965209408361,3.87260568404245,1
B000003TBN,-6.361834133119781,-0.5989373287134008,-2.3012385319094135,-0.35616359472222403,-2.282113529181515,1
B000003TBY,-2.2447497954268503,3.040446180473742,-0.7539512420622276,0.49359198065296433,1.045980747514944,1
B000003TAW,-6.2976202543488,0.14216019595600998,-1.100332909321262,-1.4186010141745482,2.3746652487944675,1
B000003TA0,-5.228207268206014,-0.5589831062834649,0.2242735582845751,0.3291774175258723,-0.2562382003854064,1
B000003TBW,-2.2447497954268485,3.040446180473744,-0.7539512420622267,0.4935919806529648,1.0459807475149447,1
B000003TA7,-5.759000462158529,-2.0779092602270417,0.3531552679623725,0.30836856430186743,-0.8797009548277208,1
B000003TQM,-4.401581224542454,1.3866828998332272,-0.15740604126545651,3.3938296237193817,-2.069595568134189,1
B000003Z3W,2.4559089066845723,-3.4847114246510356,3.43413276180476,2.500392918791403,3.343706208204911,1
B000003Z5V,0.044752811777654423,-5.511481705769922,4.856397698954687,1.71469586735032,4.178270490570432,1
B000003Z2P,-2.125141616517142,3.155698449684293,1.9513431527492346,3.97512117605357,1.7842624615366847,1
B000003ZFA,-4.9758763704370095,-2.03390493667236,-0.11668405895870218,-3.2688431902686332,-2.8392502087553453,1
B000003ZEE,-5.937561815782454,-2.2380340055755936,0.10767023054337437,-2.9650394424078006,-3.128067185661669,1
B000003ZGY,-7.7884541346995055,-3.4896349357636915,-1.5502338812701897,-4.718254870827702,-0.4012333108911957,1
B000003ZGP,-5.778243625757219,-2.5849371663632206,0.6354863155569175,-2.777258144233567,-3.7864918454732464,1
B000003ZGT,-5.61717426949052,-2.480654972350683,-0.057881459483908305,-2.5797536266024634,3.062998155854559,1
B000003ZCW,-5.778243625757219,-2.584937166363221,0.635486315556918,-2.777258144233566,-3.7864918454732446,1
B000003ZGJ,-4.234928059399104,-1.765336113826938,0.31223530610620515,-2.5446810892699334,-2.6538289748442576,1
B000003ZGX,-4.975876370437012,-2.0339049366723603,-0.11668405895870278,-3.2688431902686337,-2.839250208755346,1
B000003ZFV,-4.234928059399108,-1.765336113826936,0.31223530610620476,-2.5446810892699325,-2.653828974844258,1
B000003ZV5,10.953981061977473,-0.5018169623769021,-4.462158357916103,1.9909000308038995,-0.5691282098569921,1
B000003ZEL,-5.086715868283833,-2.0470930529259306,-0.2186421919495427,-3.4346149568386872,-3.050551990762808,1
B000003ZPQ,8.96409984482589,-2.444719005390255,-5.282979363948597,2.6582255272214694,-3.9915760080618674,1
B00000402G,1.3718736098895805,1.55370340610159,2.8269769111948677,-3.9880372829192154,-0.05822274704590851,1
B00000400P,1.1324938600434822,1.269024554378718,2.427255932421827,-3.1749825632789723,0.1261749437346812,1
B0000040P8,-4.019000296074035,-5.148084412848987,1.0487576263866354,0.5157867947001292,2.550938340602193,1
B0000042ME,1.4430547249570336,1.7249082737958934,3.1553183217386094,-4.089893388268856,-0.2400223272144178,1
B0000046JJ,2.424099374830375,3.7878792033305633,7.4181846377998975,-5.093730191837677,-2.5157905411174037,1
B0000046K3,4.407799967000398,3.1273448024390107,1.274833182101901,-1.8658140272332975,-1.4654217987499176,1
