asin,Component_1,Component_2,Component_3,bias
B000002RG3,-6.45005977673594,1.6616283090350756,-0.7587762288184777,1
B000002SW3,-3.5659966703857817,2.6917422934473945,-1.458515599259822,1
B000002SY3,6.672044704300314,2.3364852229747552,-2.66670261418667,1
B000002T0V,0.9107793552820753,3.4003267986579386,0.8681533550771493,1
B000002TGF,-1.2469467486302583,5.929318753923458,0.2764020637865414,1
B000002TI3,4.676033961220297,4.064483996858561,3.4454348761656117,1
B000002TIO,-3.5831582478879023,-3.2224537660860304,0.4119028878198698,1
B000002TNB,5.583575806417539,4.073601699056892,-2.2059219054971444,1
B000002TN1,1.3871925299776768,4.110043561172593,-0.753147473301521,1
B000002TIL,-4.019000296074042,-5.148084412848988,1.0487576263866316,1
B000002TN7,-5.536882071717433,-1.8475739196171845,0.8902424541378706,1
B000002TNC,5.952855917053318,0.9304268271331314,-3.462348062259446,1
B000002TNO,5.595196657506169,-0.5911758757284602,-1.1655407095422678,1
B000002TO4,1.9704642847604028,-2.6292009861732253,2.2567015004715523,1
B000002TQ6,4.5214938678844945,2.2262613715950033,-2.6579910339517663,1
B000002TR9,-1.9299379744056566,2.1121219038839563,-1.5253761874270526,1
B000002TP7,0.7017431261840396,-7.647396602640581,-1.862239287138053,1
B000002TSJ,5.911921463458152,2.956052294790611,-3.0820503909918546,1
B000002TQS,-4.990357349682293,-6.03091247223735,3.1311250533627955,1
B000002TRM,2.1336051850940496,0.5652070219194929,-0.42259444412876473,1
B000002TSU,-4.607915096396685,-5.052821395399334,0.5856926233015143,1
B000002TQ9,4.2655053001484875,2.3495105835123873,-0.9585854725402512,1
B000002TWN,5.76594515077237,0.985324584152265,-0.0821586100159295,1
B000002TRY,-1.3140584005495684,4.298725825035419,-0.35094582612817393,1
B000002TYE,7.38808407444428,-4.8643091026417045,1.7563298788817825,1
B000002TYH,6.645374228077284,-3.6230023202744177,0.7962430349170613,1
B000002TYO,-3.5194497727457534,3.7449480637894337,-2.104205546936946,1
B000002U3B,-2.244749795426849,3.040446180473747,-0.7539512420622283,1
B000002U84,-1.6410759243757673,-2.4334417198334184,4.1797572108031416,1
B000002U53,7.885057950813228,-5.201204509354322,1.809064066141945,1
B000002U8M,-0.7742043524909098,4.325848047423504,-2.1301038998969397,1
B000002U5W,5.6394137418649946,0.07794134360864965,-2.0407853055184275,1
B000002U4U,-3.2487001633227006,1.0254344003898312,-1.11863082794787,1
B000002UBL,-4.954489225407391,3.6327948163925394,-0.753299714366546,1
B000002UCL,-3.0104917480338464,4.7408493734461805,-0.36774430281969334,1
B000002UBU,-1.4619539688828724,5.405989121288569,-1.378718306687045,1
B000002UE9,-6.165441901992668,3.5615682848929,0.14706619616205974,1
B000002UHT,6.741053879238091,0.5494600557192041,-3.401391806502756,1
B000002UFV,-1.7733654784741228,3.6397759879800375,-1.4333040798020371,1
B000002UP9,7.946486953627351,1.352815286868171,-3.1790142350227146,1
B000002ULS,-6.6148507052136,-0.9835411306075046,0.2656452316637122,1
B000002ULK,-5.641033751852542,1.2820363974194267,-8.226973033172165,1
B000002UPA,5.993308488120142,1.2499290673612347,-2.966498795880695,1
B000002UPC,4.655472320821891,2.69548642515053,-4.756281623062097,1
B000002UQX,-0.22962882599610954,5.445060316342244,0.31450908180844195,1
B000002UQN,5.911921463458153,2.956052294790611,-3.082050390991854,1
B000002URK,4.017908310289811,-1.708364090917315,1.3025928018647506,1
B000002UST,-1.8581610515424973,-5.881149665081498,-2.201011014215661,1
B000002UMG,5.639413741864993,0.07794134360864967,-2.040785305518429,1
B000002UUM,-2.2904896435573665,5.411030902898056,-2.5506992236885586,1
B000002UUR,-5.866503143796625,1.4878190881503695,-6.2815371956528985,1
B000002UUF,-4.107108903049124,4.634236637955008,-2.165291404531273,1
B000002UP8,6.225659705712542,5.307814319276701,-2.459501502967452,1
B000002UVV,6.3818013076083355,-2.1145484318490384,-1.091102081942241,1
B000002UTZ,1.4929661426099334,7.858434194007937,-1.8728901228194776,1
B000002UVW,7.349516216262009,-2.403269610641125,-1.8205665781366933,1
B000002UXE,-4.075891769466696,1.3674717893335684,-6.432426824523128,1
B000002UBW,-6.267167444408106,2.5078085457789285,-8.814726455731462,1
B000002UXM,-3.5282571812087027,4.378995342615955,-3.0194635751895733,1
B000002V0K,4.69166180484396,7.316372787272311,2.751487291848899,1
B000002V4N,4.4196083664807455,3.5250233285205517,-2.2114779135509317,1
B000002V5N,3.7036143806419397,3.0903290538132393,-1.3977086801365233,1
B000002VC3,-4.899509712476252,2.7213514893320547,0.3873798920019788,1
B000002UZR,2.4146479049176652,4.248226172283073,4.01437186827508,1
B000002VCZ,-4.008056225564909,3.6989422674225367,1.1318733867642037,1
B000002VD5,-4.899509712476253,2.721351489332054,0.3873798920019788,1
B000002VEN,-0.4212691313658739,5.0476904725787435,-1.037561286786284,1
B000002VFA,4.597844412528951,-0.5226867000623457,0.4526937151319037,1
B000002VFE,7.012951706656157,-1.8986334870964057,-1.9062332084965423,1
B000002VEW,-4.549033835141799,2.511068466247944,0.4144202658740086,1
B000002VF5,-0.42126913136587374,5.047690472578743,-1.0375612867862842,1
B000002V1I,3.1158645317923153,-6.734168006967282,-0.6483799411033184,1
B000002VH6,5.226378669774395,1.322049938387135,-1.281583912676843,1
B000002VDZ,-2.03541404625658,2.9178751705840758,-1.6227208390520134,1
B000002VKW,-5.384716483296977,-5.188172624476028,4.246519006912267,1
B000002VL5,7.163556192846823,0.22841276202264013,-1.888846156018724,1
B000002VGE,-0.4212691313658736,5.047690472578743,-1.037561286786284,1
B000002VCN,-1.6771215470592522,-4.9157966396325605,2.2096564197355097,1
B000002VN7,-2.982171010844728,4.705260597041389,-1.1472510155085864,1
B000002VMH,2.630361052377999,4.0571967768790484,-2.509220042285617,1
B000002VM7,7.012951706656158,-1.8986334870964063,-1.9062332084965432,1
B000002VFW,6.412320241394042,0.9863317031812302,-0.5643160095685418,1
B000002VLB,-3.5121888291577306,4.118852911909787,-1.0702130974554735,1
B000002VR9,-2.244749795426849,3.0404461804737464,-0.7539512420622279,1
B000002VT3,3.1126616444878437,-3.35037515800191,3.249987990418919,1
B000002VHQ,-0.42126913136587374,5.047690472578742,-1.0375612867862842,1
B000002VMJ,4.507722744110394,0.6346123222681728,1.7944370676396921,1
B000002VS3,6.180922348229734,5.0047503441548455,-1.4947257265228222,1
B000002VOU,4.507722744110393,0.6346123222681728,1.7944370676396932,1
B000002VOS,5.099047511082842,0.2083336497699629,0.11993142993366758,1
B000002VT1,3.2605379315508163,-1.43910025717348,2.2135712397548497,1
B000002VS5,-5.046606921746683,3.813967503552723,0.27315949252514865,1
B000002VSY,-1.3305455645637818,3.547593853633246,-0.13592819832036773,1
B000002VP3,-2.879550461541223,3.7405402065371804,-0.968787762559774,1
B000002VT6,-2.112547266077011,3.730320077663667,-0.8298800581312815,1
B000002VUG,-6.272567285054138,-3.1097197313058103,1.635743485615053,1
B000002VSH,0.07467391545680216,7.228059357304723,0.12669785636296704,1
B000002VOY,3.2605379315508167,-1.439100257173479,2.21357123975485,1
B000002VTP,-0.45768193421290065,5.516116131993836,-1.22224833128374,1
B000002VTL,4.603755298069699,3.153799295475858,-1.8790288760927096,1
B000002W5U,4.785410969609007,3.2899813078379307,-2.0523823525666387,1
B000002W7W,-4.97541250947929,1.0545085694008325,-7.010391910742832,1
B000002VRQ,4.677697145617362,-3.883559049310014,6.283322263040638,1
B000002VTV,4.2655053001484875,2.3495105835123873,-0.958585472540251,1
B000002W6Q,-4.638664288189938,3.3426580720039905,-2.6150836444539403,1
B000002W8I,-5.3847164832969785,-5.188172624476027,4.246519006912269,1
B000002W0Z,-2.265288056101627,6.361040110694467,-2.549346133881709,1
B000002W6E,-6.359729603701171,2.2265024567955174,-7.896783479558382,1
B000002W7R,-1.7053541381358532,6.246372400360814,-1.759687418930468,1
B000002W72,-4.975412509479291,1.0545085694008327,-7.010391910742833,1
B000002W21,6.201978746733051,0.6632267362645486,-2.6423605711048244,1
B000002W8L,-2.183952585560349,6.0559231436170355,-1.6778962098571137,1
B000002W7S,-2.2652880561016264,6.361040110694467,-2.5493461338817087,1
B000002W70,4.811217846176389,1.9289026948862216,-2.0247349395396057,1
B000002W79,-2.587317051471049,-6.926750823941932,3.058979762083753,1
B000002WCO,-2.244749795426848,3.0404461804737473,-0.7539512420622283,1
B000002W7V,-3.9109649423587225,6.412334041365041,-3.5292628839553806,1
B000002W7N,4.585511849187528,3.182191215177571,-2.0868640575557835,1
B000002W6H,-4.975412509479291,1.0545085694008334,-7.010391910742833,1
B000002W93,-2.4133291266934225,5.823256890379879,-2.386188680853798,1
B000002WCG,-4.572302953938227,2.4484212134930523,-5.125444337566875,1
B000002WEC,-2.9140777534780526,1.696983561841348,-2.0982403874458244,1
B000002WCL,-3.370372446529363,-0.39403853086074164,-2.1102407206847578,1
B000002WF0,-3.017817559140099,0.7717635524643677,-2.0346860799575968,1
B000002WEA,-2.452429736785453,6.495982077328573,-1.815549503809308,1
B000002WF8,-0.8370681371392412,8.402645540254648,1.003629575279336,1
B000002WB8,-6.053188132661935,1.4900983656676572,-5.33831202729753,1
B000002W5F,-2.0868501670267507,7.33262111815225,-1.0037609880180998,1
B000002WGJ,-6.053188132661934,1.4900983656676576,-5.33831202729753,1
B000002WD4,-3.1772923234346195,5.422282395179012,-2.567082595808092,1
B000002WDL,5.906609964679769,1.4311921239164784,-2.972197122106691,1
B000002WA5,-2.8749678914848187,6.813554420330305,-2.5916208493493595,1
B000002WNI,3.8265782813663685,5.007139664112262,10.328515138344883,1
B000002WN7,-2.645955121914604,6.486270986113961,-2.8149243419400687,1
B000002WM9,-0.169525874457723,5.603141663693065,1.5109941563649767,1
B000002WQ9,-6.053188132661937,1.490098365667657,-5.33831202729753,1
B000002WPP,-2.71860011453948,5.37867695728199,-2.6478615667809073,1
B000002WR5,3.484806841454899,-6.8550594020536435,-1.698798135253994,1
B000002WPI,3.4848068414549003,-6.855059402053641,-1.6987981352539938,1
B000002WT1,7.230291299249786,0.9684215066054528,0.47388760977466576,1
B000002WRX,2.7971967332316177,3.147990307105635,5.325750212276409,1
B000002WVU,8.453201952021363,-3.8586925926307036,-2.5522864168753983,1
B000002WPK,-3.29204323359073,-0.5507273298070565,-2.1792039931967833,1
B000002WZM,-3.2714822457371446,-7.634323787014339,3.95757695781572,1
B000002WVG,5.474863373034841,-0.4618363536766827,-1.240247673339316,1
B000002X0Z,3.4848068414549,-6.855059402053641,-1.6987981352539947,1
B000002WYW,3.4848068414549,-6.855059402053639,-1.6987981352539945,1
B000002X1I,5.695893832689004,3.4620310453719334,-6.136664189423311,1
B000002X40,0.9735667318582019,-3.6935996344251776,2.952381447589437,1
B000002WWL,2.5555999223390002,-1.5989485382044737,2.603946392719764,1
B000002WYY,3.3882277869497623,2.658068249253739,-1.8395827926020434,1
B000002X27,-2.1664184251072185,6.752203661548237,-2.440242930310885,1
B000002XOF,-4.089979158761764,1.7178202407357024,-2.5323142885613708,1
B000002Y2X,-3.180464271901431,1.4342407180929995,-2.109935453710489,1
B000002XYS,4.7004253959295195,-0.7851126733690689,-1.8213609759614873,1
B000002YU1,-4.316817849656791,2.120225650255189,-2.015723309095905,1
B000002Z8S,-4.019000296074043,-5.148084412848988,1.0487576263866314,1
B000002ZAB,-4.019000296074042,-5.148084412848988,1.0487576263866316,1
B000002ZD5,-0.9221506128684898,-2.5747093344818825,4.1274335846677195,1
B000002ZCC,-3.08963169687714,3.6626595370332113,-1.6941094409412383,1
B0000030D1,1.2455257644953885,1.4055031435973528,2.6042903605580827,1
B0000030HT,1.1324938600434846,1.2690245543787189,2.4272559324218355,1
B0000030IU,1.4522994484330598,1.6552308885955125,2.9284455996187013,1
B00000311K,8.045537177111804,-3.827295528677657,-2.36743233338608,1
B000003114,4.797953680797261,-5.868766579232896,-0.7342287332781495,1
B0000031OI,2.331654663978858,2.3998994340243813,3.2632264250841887,1
B0000031YF,-3.0432929797612567,1.6368373384875698,3.100912535723532,1
B0000031U0,-3.0432929797612562,1.6368373384875703,3.1009125357235314,1
B0000031S5,1.1388361045166135,5.083223286491898,4.204136566665739,1
B0000031V5,5.1691232927755335,5.081163666009018,8.174812748686897,1
B0000032EZ,6.0976530590644025,3.6452852281410926,-2.248857042757613,1
B0000032HM,-2.8287387160188517,1.4106388889519255,2.672940019314202,1
B0000032GH,-2.5222212786563842,2.969322534033502,-1.2075289866841887,1
B0000032LK,7.478825427429819,2.5208734377864594,-3.6722086385450874,1
B0000032US,3.71463466001462,4.255925730501561,-2.4041868051654425,1
B0000032UK,3.410793324682691,3.6947264510125852,-2.124571963069472,1
B0000032UW,3.7146346600146205,4.255925730501562,-2.4041868051654416,1
B0000032UL,4.393220340892272,3.382617982572853,-1.935122060154554,1
B0000032Y0,6.457021101695687,3.2363952563120337,-3.4585944373294413,1
B0000032V8,3.7146346600146205,4.25592573050156,-2.4041868051654416,1
B0000032XY,6.097653059064404,3.645285228141093,-2.248857042757613,1
B00000330K,-3.3315627164766917,3.9490061848320575,-3.11572806487447,1
B0000032ZU,6.177436430949876,2.896064721699999,-1.9126767789402002,1
B0000032Z6,3.5344883155261066,3.3659737811019665,-2.700718775996839,1
B00000331N,6.014964648132454,0.4460676806151362,-1.5384082627436466,1
B0000032XU,4.67695150898988,3.0752287044509563,0.5206705131872481,1
B0000032V6,3.5344883155261053,3.3659737811019665,-2.700718775996839,1
B00000333H,1.1324938600434846,1.2690245543787195,2.427255932421836,1
B00000331O,5.55019566450605,2.6257830750893287,-1.9147452466584884,1
B0000032ZS,6.304531361652899,3.7688742045588204,-2.3609505600664136,1
B0000032XT,-1.623655735573796,3.9213707409994165,-0.4064814262809635,1
B00000331H,4.834730148900371,3.0871730862250915,-2.6523971750745408,1
B00000335K,6.01605445312127,2.445412930592376,-1.673093717554016,1
B00000331R,6.097653059064404,3.645285228141093,-2.2488570427576136,1
B00000335M,6.183016011259308,2.951247098538444,-3.416750124529558,1
B00000335B,4.676033961220297,4.064483996858562,3.44543487616561,1
B00000335L,5.89119125397924,3.091159474290113,-2.2705713867725836,1
B00000337G,5.663511377952807,2.648504719229885,-1.659887860873616,1
B000003381,5.433681530183737,3.16375386369523,-1.2311311461379133,1
B00000337Z,5.595783017772049,3.3445891923047912,-1.975845713630095,1
B00000335I,5.916974882454346,3.132039986941869,-0.1406246027595043,1
B0000033E5,-2.965298458765915,2.9926850080793193,-1.3910855230852888,1
B0000033G1,6.010104472615989,3.6204109178511468,-2.5935382401554063,1
B0000033FZ,5.433681530183736,3.163753863695229,-1.2311311461379144,1
B0000033G0,5.433681530183737,3.16375386369523,-1.231131146137914,1
B0000033GN,3.852623190290514,3.1900410830191723,-1.146401895167445,1
B00000335J,6.0160544531212725,2.445412930592375,-1.673093717554016,1
B0000033J8,4.042195282391976,4.526273052272062,-0.6257443539470504,1
B0000033K4,6.371549001731312,-4.841662507441696,-1.9246372202498054,1
B0000033OW,6.212013872537838,2.8434395634529417,-1.7719500750623967,1
B0000033OI,0.10230677649965032,6.446179416161365,-3.6103027667716696,1
B000003439,-1.5872163395631107,4.212064998399269,-0.4016367870884219,1
B000003470,-1.6496943746409873,3.840663086545526,-1.0520535286255381,1
B00000347A,-1.3305455645637818,3.547593853633246,-0.13592819832036748,1
B0000034C8,7.196027779315339,1.6117970754038973,0.4606593380047536,1
B0000035EZ,-7.195713032040175,-1.3451437408061133,1.7525174442396194,1
B0000035FA,-7.195713032040173,-1.3451437408061129,1.7525174442396199,1
B0000035FU,-4.88860090440226,-1.8740091373447274,1.5669330745699872,1
B0000035FQ,-3.760173509901105,-1.5407113311161291,0.4358624082364438,1
B0000035EF,-6.261048805205594,-1.6560961507598793,0.2532454918498365,1
B0000035DC,4.8029716125803334,-1.6746041262822082,1.010263898750454,1
B0000035G2,-5.577362044574666,-1.5350545752903444,0.1192686984541898,1
B0000035GE,-3.760173509901105,-1.5407113311161296,0.43586240823644334,1
B0000035FY,-5.923009298665162,-2.2016589125306205,0.5616709081515345,1
B0000035HB,-7.181225537746907,-0.9525511117543621,-1.0163924891961797,1
B0000035GA,-6.653818866345013,-2.9676073702674337,-0.08491110594787173,1
B0000035F3,-5.577362044574667,-1.5350545752903444,0.1192686984541898,1
B0000035HU,-3.7601735099011058,-1.5407113311161293,0.4358624082364429,1
B0000035DJ,-2.0326478280666227,3.3849345416082914,1.632762949026085,1
B0000035F5,-6.197364868178527,0.03692391789079916,-0.11419884515624948,1
B0000035EH,-6.197364868178529,0.03692391789079902,-0.1141988451562504,1
B0000035GW,-4.264668319106425,-1.8914826084149945,0.4796783602206641,1
B0000035H5,-5.1525451072795185,-2.3890220372187985,1.8208569214584849,1
B0000035IF,-5.504861140813907,-2.403375293240779,0.7759363265213419,1
B0000035FO,-4.417622318489697,0.04385244633729784,-3.7657469478964467,1
B0000035GN,-4.417622318489697,0.04385244633729816,-3.7657469478964476,1
B0000035HN,-3.506699312982859,0.21798982116854151,0.46082055901227265,1
B0000035G4,-3.5066993129828568,0.2179898211685416,0.46082055901227337,1
B0000035HP,-3.7601735099011058,-1.5407113311161291,0.4358624082364429,1
B0000035FE,-4.4176223184896966,0.04385244633729788,-3.7657469478964467,1
B0000035I7,-3.7601735099011058,-1.5407113311161293,0.43586240823644334,1
B0000035Y9,3.7200545497936948,4.7129045645135506,8.761729350180705,1
B0000035Z5,3.7200545497936948,4.71290456451355,8.761729350180707,1
B0000035HX,-3.760173509901107,-1.540711331116129,0.4358624082364438,1
B00000369B,5.982479484856478,1.2407526401129072,-2.9654229829560346,1
B0000036U8,-5.929502417301262,-2.35475260861103,0.8848316969072747,1
B0000036VX,-4.2433465203755105,-1.5562002294212691,-1.35799355255927,1
B0000036VN,-3.9974650098243023,-0.6842766107222621,-3.002315461592081,1
B0000036ST,-4.294937828274667,-1.7919876968545556,0.581663478119067,1
B0000036WP,-5.333543165762214,-2.0517672190313583,1.6598413423291738,1
B0000036UW,-4.4176223184896966,0.04385244633729769,-3.7657469478964467,1
B0000036WN,-5.333543165762213,-2.0517672190313583,1.6598413423291742,1
B0000036TL,-4.4176223184896966,0.043852446337297984,-3.765746947896447,1
B0000036RP,-4.282866713972702,-0.8574449520229586,0.5110254727875116,1
B0000036W6,-8.269884537573319,-2.713206354363061,0.2069226752997525,1
B0000036VP,-3.9974650098243014,-0.6842766107222622,-3.0023154615920826,1
B0000036S9,-4.243346520375509,-1.5562002294212691,-1.357993552559269,1
B0000036XD,-3.9974650098243028,-0.6842766107222622,-3.0023154615920817,1
B0000036TR,-4.163049032633812,-1.745485072405682,0.37866271510960936,1
B0000036XS,-3.7601735099011067,-1.5407113311161291,0.43586240823644334,1
B0000036VZ,-5.991247221653731,-0.26521763337537635,-3.181161700292582,1
B0000036WR,6.624895121065238,-3.6019027263385284,0.7855391246632148,1
B00000373D,-6.988580693348282,-2.8804679361136807,2.202878939184856,1
B00000373P,-6.988580693348282,-2.8804679361136807,2.2028789391848558,1
B00000372B,-6.988580693348282,-2.8804679361136807,2.2028789391848558,1
B00000372R,-6.988580693348281,-2.8804679361136816,2.202878939184855,1
B0000037N5,-5.787582156527126,-1.3656757095976344,-1.5465701177567686,1
B0000037O5,-5.899659763037497,-2.479833865731249,0.8576446879960151,1
B0000037OB,-6.8313843792347635,-3.0535877842899386,1.2305974138476732,1
B0000037OA,-8.319644291775369,-2.396490393144558,2.0021087795719623,1
B0000037NG,-4.8886009044022565,-1.8740091373447276,1.5669330745699872,1
B0000037OO,-6.4056478294164565,-1.7654253618158755,0.7643736078946171,1
B0000037O7,-5.875169268469736,-1.2647982394678001,2.246575696855848,1
B0000037PP,-4.24334652037551,-1.5562002294212696,-1.3579935525592686,1
B0000037OG,-7.455856106348727,-2.412315911316551,0.2604085871303436,1
B0000037N0,-5.8463808115434315,-1.248848019302432,2.2221808426688447,1
B0000037NM,-7.455856106348724,-2.4123159113165507,0.2604085871303445,1
B0000037OI,-5.577362044574667,-1.535054575290345,0.1192686984541898,1
B0000037ND,-5.849983820047207,-1.2502463195172349,2.225747721147387,1
B0000037NY,-8.57545057244462,-2.329262624417312,2.6214309573957504,1
B0000037Q6,2.922613964957482,-2.701990962940696,2.5706710194243496,1
B0000037O0,-7.455856106348727,-2.4123159113165507,0.2604085871303436,1
B0000037OF,-8.575450572444618,-2.329262624417312,2.6214309573957513,1
B0000037OR,-8.57545057244462,-2.329262624417312,2.62143095739575,1
B0000038TQ,6.334939544299272,-4.860952680936945,-0.9218053350852984,1
B0000039QA,3.4848068414549,-6.855059402053639,-1.698798135253995,1
B0000039QI,8.298253004523508,-0.6797914033563063,-3.8909537254404545,1
B0000039QP,8.64154829007023,-1.1310131710700226,-4.3761745251432975,1
B0000039QF,6.421540119154031,-6.023321789752397,-1.0772995482691912,1
B000003A1Z,5.734728861638756,-8.428092058777999,-0.515175406244624,1
B0000039Q3,7.261451342130539,-5.195806587809462,-1.4065743715392058,1
B000003A6C,5.4532274072471605,0.8518947938683702,-3.110686627527156,1
B000003AB1,8.689764206226164,-0.8124490976494868,-5.30404900467443,1
B000003AB5,3.4848068414548976,-6.855059402053641,-1.698798135253994,1
B000003ADA,0.6931914382690815,-6.4567943253957365,-3.1351666774244316,1
B000003AGE,5.379781008545744,-2.808782114327213,-3.0173404644995685,1
B000003AHL,4.7908665618102395,-7.688553763734071,-0.9136401113527945,1
B000003AG8,4.790866561810239,-7.688553763734071,-0.913640111352795,1
B000003AD7,6.9097213374816135,-6.164720385726085,-4.137807156907807,1
B000003AGB,4.790866561810238,-7.6885537637340695,-0.9136401113527945,1
B0000039QD,6.42154011915403,-6.023321789752397,-1.0772995482691912,1
B000003AEH,8.007362004172434,-4.2647277575403795,-4.047164950842677,1
B000003AHB,0.8688249283883384,-7.61561948057503,-3.754170934404959,1
B000003B5B,2.7325139612770837,-5.530334085063583,-4.349995405595844,1
B000003B5X,10.200841334530281,0.4747460970098252,-4.6620302292221965,1
B000003B5R,8.964099844825894,-2.444719005390264,-5.282979363948598,1
B000003B6X,0.6931914382690815,-6.456794325395736,-3.1351666774244316,1
B000003B69,6.334939544299272,-4.860952680936943,-0.9218053350852984,1
B000003B3T,5.379781008545745,-2.8087821143272107,-3.0173404644995685,1
B000003B5O,4.7908665618102395,-7.688553763734074,-0.9136401113527945,1
B000003B61,7.615424140656347,-4.5942015387748905,-5.256159479561516,1
B000003B3W,7.8062816998083715,-4.9030742139059065,-1.6471869844103428,1
B000003B6J,1.69679610025987,-6.22655288373822,-2.7128541438381304,1
B000003B54,10.200841334530281,0.4747460970098253,-4.6620302292221965,1
B000003B6U,1.6967961002598702,-6.22655288373822,-2.712854143838131,1
B000003AEK,6.685254994887821,-3.6587638432645515,-3.9683772687272656,1
B000003B7Z,8.945681206574713,-1.0689867707864866,-5.410957326613837,1
B000003B7W,0.6931914382690815,-6.456794325395739,-3.135166677424432,1
B000003B37,5.379781008545744,-2.8087821143272116,-3.0173404644995685,1
B000003BD7,-4.304432019685825,0.843307839617976,-0.8963264800897307,1
B000003B6G,0.6931914382690815,-6.456794325395739,-3.135166677424432,1
B000003BFO,-5.333543165762215,-2.051767219031358,1.659841342329174,1
B000003B8F,5.379781008545745,-2.8087821143272107,-3.017340464499569,1
B000003BCX,4.856936217519668,3.738457741676987,-3.0969779981784056,1
B000003BGD,-5.333543165762214,-2.0517672190313583,1.659841342329174,1
B000003BGI,-5.784746192403908,-2.2346894550717247,1.758927934260414,1
B000003B02,7.806281699808374,-4.9030742139059065,-1.6471869844103424,1
B000003BFM,-5.333543165762213,-2.0517672190313583,1.659841342329174,1
B000003C3D,8.945681206574713,-1.0689867707864869,-5.410957326613838,1
B000003C3Q,6.0424931303839475,-3.2169577757075722,-3.518159019622688,1
B000003C3V,6.042493130383947,-3.216957775707572,-3.5181590196226877,1
B000003BZ2,6.749386198928732,-6.236397497223411,-3.9504093788697574,1
B000003C3Z,8.945681206574713,-1.0689867707864869,-5.410957326613836,1
B000003CM1,6.624766532332697,-3.6017852971044744,0.7854923610709329,1
B000003C58,-3.386027704335391,1.8294245468452992,3.3676160503525208,1
B000003E3W,3.3488218770505287,-7.333479437787973,0.40675975640686507,1
B000003G5O,-0.8359307729304414,4.104671205941639,4.231685933424237,1
B000003G3L,1.5471036741393303,3.725364234301211,3.219403470616758,1
B000003GC5,-3.5083798875851957,-2.541040492219878,-1.3119429023571247,1
B000003GCK,-6.940654180243804,-1.645347724530424,-0.031001422223699317,1
B000003GCI,-6.222800171417472,-2.3297490535644725,-0.10038827932048051,1
B000003GC9,-3.706305557830041,-1.9222129080487367,0.27980517531357163,1
B000003GCE,-2.86003999451781,-2.578059881715229,-0.6406286571146853,1
B000003GCJ,-3.5083798875851944,-2.541040492219879,-1.3119429023571234,1
B000003GCG,-6.9406541802438015,-1.6453477245304244,-0.0310014222236984,1
B000003GCH,-4.255121329668261,-2.0659875695033545,-0.12338586858651815,1
B000003GCL,-6.222800171417472,-2.329749053564473,-0.1003882793204796,1
B000003GCD,-3.706305557830041,-1.9222129080487362,0.27980517531357163,1
B000003GF1,3.8529411650403547,3.7814401953652297,5.910888959261058,1
B000003GFG,3.845555536904157,2.8747799845845945,5.754806390916578,1
B000003GH7,-3.6211266075302033,5.753837519860252,-2.5218135388524394,1
B000003GQU,5.7368130356430065,1.0186458407546162,-0.32179534492762385,1
B000003GW1,-5.06440434979885,-2.073647855538978,2.0188984882632806,1
B000003GXE,3.7694178878083804,3.394880558589685,-1.664990275404171,1
B000003GVT,-3.1293026800549444,-2.979967283475898,-0.6801620833413388,1
B000003GWC,-4.705397370247045,-1.9021108280551176,1.9454367478183499,1
B000003GQJ,6.018433360732572,-0.49744138561776535,-1.4505912911484915,1
B000003GZA,-3.2369123840550587,1.142045565161497,-1.3070894375257556,1
B000003GUX,-0.15556466445495892,4.520847815112337,-1.0970651706492007,1
B000003HKV,7.341436015259415,2.166882096155192,-3.852535803394429,1
B000003HL5,7.341436015259415,2.166882096155192,-3.852535803394429,1
B000003HLW,7.225465902770019,-4.760091458727371,1.748145565639609,1
B000003HK9,5.095673477567222,1.6537815127036357,-4.771866426530018,1
B000003HL3,4.7004253959295195,-0.7851126733690686,-1.8213609759614864,1
B000003HKD,7.341436015259415,2.166882096155192,-3.8525358033944297,1
B000003JBM,6.023351395663994,-5.400997622664679,0.497213464297641,1
B000003JCL,5.880794843788856,-5.2479064568375,0.3996048603259524,1
B000003JD3,-0.7638112583706361,-4.668380222060992,1.9102697450452033,1
B000003JD7,8.216473603466866,0.3595863803430109,-4.151638698074696,1
B000003JDG,0.6931914382690808,-6.456794325395737,-3.135166677424432,1
B000003JCV,0.6931914382690815,-6.456794325395736,-3.135166677424432,1
B000003JCJ,6.666582006517161,-1.5838805487339889,2.608877109310134,1
B000003JB3,-6.165441901992666,3.5615682848929007,0.14706619616205882,1
B000003JCY,-1.5564112183130814,-4.612008422608383,1.3290074528604894,1
B000003KX2,-6.602306085417045,-2.5928049753842917,0.8015646360599177,1
B000003KWW,-3.7601735099011084,-1.540711331116129,0.4358624082364429,1
B000003L1I,-5.5773620445746666,-1.5350545752903446,0.1192686984541898,1
B000003L20,-6.390275843794689,-3.6163943712244033,-0.7993006781150176,1
B000003L22,-5.577362044574666,-1.5350545752903444,0.1192686984541898,1
B000003L0X,-3.7601735099011067,-1.5407113311161293,0.43586240823644334,1
B000003L11,-5.577362044574666,-1.5350545752903446,0.1192686984541898,1
B000003KWZ,-4.264668319106426,-1.891482608414995,0.4796783602206637,1
B000003L0R,-3.7601735099011058,-1.5407113311161291,0.4358624082364438,1
B000003L7B,10.200841334530281,0.4747460970098252,-4.662030229222197,1
B000003L13,-3.760173509901107,-1.5407113311161291,0.43586240823644334,1
B000003L1B,-4.37134344657137,-1.7844186282267749,0.47845217364304454,1
