asin,Component_1,Component_2,Component_3,bias
B000002KBB,-0.32547826381558,0.5772682452330163,-0.3850472556762956,1
B000002KC2,-0.5307431618396854,1.548201215708297,-0.8358164543754085,1
B000002KDB,-0.21844733010688894,0.5554388556026655,-0.37546514966628197,1
B000002KC4,-0.07976726342346484,0.6599738012091299,-0.12381946312796838,1
B000002KCO,-0.07789274760710196,0.6626575554877955,-0.12289269900749046,1
B000002KBA,-0.5261989037846997,0.7405118253969634,-0.3419172017006048,1
B000002KC5,-1.195478382749034,0.5323434735227633,-0.3494425998816897,1
B000002KBR,1.0656921243832629,-0.04785154592090657,0.9106015770276351,1
B000002KBK,1.0181116973917792,0.12359356539351736,0.840735671734216,1
B000002KE5,-0.33161234222062674,0.597816870967623,-0.39738325821634213,1
B000002KBW,-0.07789274760710196,0.6626575554877955,-0.12289269900749046,1
B000002KE4,1.2047881709801367,0.15677766350317301,1.0272530775944155,1
B000002KEI,-0.4027882706808085,0.743120469649175,-0.32781581614017324,1
B000002KDQ,-0.4027882706808085,0.743120469649175,-0.32781581614017324,1
B000002KEJ,1.2047881709801367,0.15677766350317301,1.0272530775944155,1
B000002KA5,-0.28343696704642063,0.6956107380777475,-0.38790947593496444,1
B000002KGC,1.2047881709801367,0.15677766350317301,1.0272530775944155,1
B000002KD5,-0.2636176154240385,0.6711560370933842,-0.3367901110406492,1
B000002KHB,-0.30953462105447194,0.5089992972639152,-0.3431172889936187,1
B000002KF2,1.2047881709801367,0.15677766350317301,1.0272530775944155,1
B000002KHQ,-0.4045966878105376,1.016486330372898,-0.5303592020382152,1
B000002KH1,1.1357153452673914,-0.03911136125447256,1.2178278415873214,1
B000002KEV,-0.418578136547476,0.7493151637835311,-0.34345588590877524,1
B000002KEN,-0.32547826381558,0.5772682452330163,-0.3850472556762956,1
B000002KGE,-0.19413697086697848,0.48370027958002704,-0.2608081062005303,1
B000002KJ4,1.0558518565873416,-0.07720383389046005,1.2177090551333045,1
B000002KE7,-0.4045966878105376,1.016486330372898,-0.5303592020382152,1
B000002KFT,-0.4580503924136804,1.177508436925472,-0.6137818520246622,1
B000002KIH,-0.2285730445383443,0.9167608533630939,-0.3422326950920329,1
B000002KH3,-0.33282637060757436,0.6002613450358083,-0.397760824913909,1
B000002KFV,-0.2934021602946359,0.44466374235042294,-0.2096802546214496,1
B000002KGI,-0.2285730445383443,0.9167608533630939,-0.3422326950920329,1
B000002KIP,-0.4940304926658731,1.1016905076831065,-0.6412042968109767,1
B000002KK1,0.4325634828264341,0.522856408852065,-0.04205790469932595,1
B000002KJY,0.9576663766434205,0.1766664072108069,0.7312703080967521,1
B000002KEP,-0.2763884716081456,0.5429105204041252,-0.3201687848701165,1
B000002KLC,-0.9231944033867442,-0.4331165965274787,0.4260952996093769,1
B000002KKD,-0.835340575970393,-0.3399815613220242,0.3921883053686136,1
B000002KL7,-0.5280737586426828,1.4499462967306191,-0.7335832565466808,1
B000002KKX,-0.3086428031022107,0.7738582730015653,-0.38230335285106537,1
B000002KKN,0.562489318969833,0.28948987980327756,1.2081883632346244,1
B000002KNM,-1.3549959419556308,-0.7588014413970813,0.2303209900846928,1
B000002KLM,-0.835340575970393,-0.3399815613220242,0.3921883053686136,1
B000002KLX,-0.07344571268498626,0.5531822043772288,-0.04465965469240106,1
B000002KLZ,-0.2613968941337718,0.6627230383484897,-0.3328435962090112,1
B000002KLH,1.0660267592474992,0.00013047149066849087,1.0263363728342598,1
B000002KFN,1.2047881709801367,0.15677766350317301,1.0272530775944155,1
B000002KK2,-0.5280737586426828,1.4499462967306191,-0.7335832565466808,1
B000002KNL,-0.9632333565558643,0.39705450373695567,-0.23068467939515178,1
B000002KMI,0.7750169303626667,0.2674949716711797,0.41841781172741765,1
B000002KNO,-0.33282637060757436,0.6002613450358083,-0.397760824913909,1
B000002KJ1,-0.9755089362068107,-0.48550955322262224,0.44232210669979716,1
B000002KNG,0.29019647892649203,1.506722215106598,0.4154466851324925,1
B000002KNE,-0.07976726342346484,0.6599738012091299,-0.12381946312796838,1
B000002KME,-0.8463770948340075,0.13333683606807264,-0.08383618618373424,1
B000002KO5,-0.8906917709644344,-0.31090572759628077,0.156510019387533,1
B000002KOQ,-0.4407120608223363,1.1253915224741697,-0.6235844397750174,1
B000002KN3,-0.8166066186725287,-0.20773025460412495,0.3187751251222937,1
B000002KLL,0.9338113005716416,-0.021065378870994134,0.7574534698862916,1
B000002KLO,-0.42313262653232103,0.9226383822016855,-0.5484077055685157,1
B000002KX0,-0.5382130976260744,-0.20447444521312197,0.7188727063413429,1
B000002KO1,-1.0605294728683907,-0.08798058786009165,0.00047963687006737717,1
B000002KLN,-0.5265142380097574,1.4567065946395505,-0.737813084928362,1
B000002KYO,-0.4890866957481727,1.272420579232097,-0.6651587620133605,1
B000002KXX,1.0656921243832629,-0.04785154592090657,0.9106015770276351,1
B000002KYU,0.23262335694160904,0.7903036065925595,0.2717441887362509,1
B000002KOA,-0.4730487488456041,1.156564439230815,-0.7014188634088014,1
B000002KYC,-0.7070339721619214,0.16568332398879568,0.6101571316303502,1
B000002L0G,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002KXO,-0.26966430999703994,0.7799472411237334,-0.3418569544423598,1
B000002KYJ,0.9576663766434205,0.1766664072108069,0.7312703080967521,1
B000002KOS,-0.5307431618396854,1.548201215708297,-0.8358164543754085,1
B000002L1N,1.3611647551575483,-0.40390727808782334,0.9993759519667258,1
B000002KYY,-0.835340575970393,-0.3399815613220242,0.3921883053686136,1
B000002KXM,0.9338113005716416,-0.021065378870994134,0.7574534698862916,1
B000002KZQ,-0.7910258998399664,0.10426100234232952,0.1518420997973462,1
B000002L3V,1.152856002177598,-0.6081084467068203,-0.42968062206663116,1
B000002L35,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002L22,-0.6972336785253795,-0.2017840692588883,0.3293776588089591,1
B000002KWC,-0.7369385190415239,-0.3628905098469484,0.6824722622395782,1
B000002L3P,0.052063099626786576,0.2516897360446759,0.15243590319199996,1
B000002L5E,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002L64,0.957449799658472,-0.05429488536553574,0.92742509826234,1
B000002L7Y,-0.7580498064606491,0.02156898741202284,0.3121218740057198,1
B000002L6Z,-0.7496738356252665,0.22068665429348494,-0.06086797649188296,1
B000002L88,1.0974048202904734,-0.04369787315210817,0.9763082346326662,1
B000002L70,0.9890775618098507,0.17303003040137976,0.7822379209284382,1
B000002L94,-1.5502366910486345,-0.6246790349035638,0.3344910391218739,1
B000002L4C,-0.23995411680058512,0.6469150054162861,-0.23754613651233572,1
B000002LB7,-0.7325694647818597,-0.02118888138958078,-0.05768698236083284,1
B000002L16,-0.23995411680058512,0.6469150054162861,-0.23754613651233572,1
B000002L75,-0.7369385190415239,-0.3628905098469484,0.6824722622395782,1
B000002L7G,-0.8110400454192316,0.13276169986892228,-0.03522015757084319,1
B000002LA7,-0.5390105777029535,1.665425418483539,-0.8448298126087564,1
B000002LAK,-0.835340575970393,-0.3399815613220242,0.3921883053686136,1
B000002LBX,-0.525252234708447,1.5333807547101013,-0.7375081126861183,1
B000002L8T,-0.9092267362119532,-0.32800008975558914,0.16634027397567439,1
B000002L66,1.0656921243832629,-0.04785154592090657,0.9106015770276351,1
B000002L8Z,0.9479525770260384,0.06283141585012202,0.9228945385168091,1
B000002LBB,1.0264839566069346,0.11497381344081543,0.8937594676867394,1
B000002L5U,-0.8906917709644344,-0.31090572759628077,0.156510019387533,1
B000002L7Z,-0.7826814842447554,0.16561242332843112,0.308913601768609,1
B000002LBT,1.0974048202904734,-0.04369787315210817,0.9763082346326662,1
B000002LA1,0.9890775618098507,0.17303003040137976,0.7822379209284382,1
B000002LA4,0.2310316397765389,0.7069670501726631,0.27118624638787087,1
B000002LBM,0.14567051152397692,-0.293951177352873,1.3422629863881346,1
B000002LBW,-0.525252234708447,1.5333807547101013,-0.7375081126861183,1
B000002LAC,0.3783451878580932,0.3510541888794336,-0.29313364078183934,1
B000002LBY,-0.525252234708447,1.5333807547101013,-0.7375081126861183,1
B000002LCS,-0.0730491723459314,0.5573383747892217,-0.04316658659488031,1
B000002LC6,0.9434958515992593,-0.8632832425891879,-1.2281831709923956,1
B000002LCQ,0.9062048469646463,-0.03158638334952738,0.865797250451852,1
B000002LBD,0.3683193242075063,0.37514328991060525,-0.31625580165740097,1
B000002L82,-0.7369385190415239,-0.3628905098469484,0.6824722622395782,1
B000002L8V,0.3683193242075063,0.37514328991060525,-0.31625580165740097,1
B000002L4I,0.37426662515099124,0.32025479880670954,-0.27136853613519146,1
B000002LE9,-0.07340017203407705,0.022615901600383983,-0.14131349387325612,1
B000002L86,1.1210433193773042,-0.0769273796466498,1.1462798630087156,1
B000002LAT,-0.7444436111738137,0.2006299016268213,-0.06408546447070744,1
B000002LCZ,0.9830359865230064,-0.02150666709547097,0.7980061163854607,1
B000002LBV,-0.525252234708447,1.5333807547101013,-0.7375081126861183,1
B000002LFJ,-0.5390105777029535,1.665425418483539,-0.8448298126087564,1
B000002LFG,0.7978975018345188,0.3706495246811688,0.37923928193059125,1
B000002LF0,-0.2763884716081456,0.5429105204041252,-0.3201687848701165,1
B000002LFZ,-0.26443408554558706,0.7598904884570697,-0.3450744424211842,1
B000002L9B,-0.034949307009392104,0.18796253002786273,0.921692423845385,1
B000002LE6,0.04726845459510765,-0.27104222882794904,1.0519790295171703,1
B000002LD5,1.3572274353699232,-0.36336521617926226,0.8537253307469271,1
B000002LI0,1.0974048202904734,-0.04369787315210817,0.9763082346326662,1
B000002LD2,-1.1872519058521458,-0.6036681762862371,0.25939969489509646,1
B000002LI4,-1.0019675120214386,0.6304360519508856,-0.4343036748289203,1
B000002LEO,-0.8202187284568769,0.07148434088961195,0.07902334696725649,1
B000002LIB,0.3771194309718852,0.3450871348322875,-0.2897054497417227,1
B000002LG1,0.9020986046644306,-0.02521905163979247,0.6917468122812596,1
B000002LGY,-1.2598434602809172,-0.7673484056469201,0.5257179744233116,1
B000002LJF,1.6101689792725713,-1.0072561263150532,-0.2980488528460695,1
B000002LJA,0.8741319156010765,-0.037939242761437064,0.583445643558656,1
B000002LGU,-0.3094666547679672,0.12215286340796752,-0.11528949871430647,1
B000002LKT,-0.38671481341859193,0.5324193555992658,-0.33397899793192953,1
B000002LGQ,0.5068986068682932,0.19504678835498926,0.4918845888869614,1
B000002LKN,-0.4303093849933964,0.6595538157964936,-0.40783034733664825,1
B000002LLA,0.4325634828264341,0.522856408852065,-0.04205790469932595,1
B000002LH9,-0.07340017203407705,0.022615901600383983,-0.14131349387325612,1
B000002LM3,1.0438179835158057,-0.3292900015560415,0.2545589443683057,1
B000002LM7,1.251158072213384,-0.09568265540277557,1.5022704774847113,1
B000002LMO,0.7978975018345188,0.3706495246811688,0.37923928193059125,1
B000002LKU,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002LGL,-0.9126994704872694,-0.32412536611058124,0.16818409547591406,1
B000002LN6,-0.835340575970393,-0.3399815613220242,0.3921883053686136,1
B000002LN3,-0.07789274760710196,0.6626575554877955,-0.12289269900749046,1
B000002LOO,1.0344498617294227,-0.010040438912653155,0.8880337811467425,1
B000002LP2,-1.0306713109795809,0.4107689561264164,-0.27817951901256327,1
B000002LLS,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002LQR,-1.1154089856973401,-0.7015792947153207,0.4339190981428754,1
B000002LOL,0.378413323772181,0.33588867418444796,-0.2843167162636405,1
B000002LN4,0.2201658571461528,1.5758083993746275,0.25532896778419506,1
B000002LN0,-1.000727408201901,-0.743505042209656,0.8456177560195342,1
B000002LPF,-1.0457773201608573,-0.7508461934096755,0.7385538499904049,1
B000002LP7,0.3717469118944625,0.31359164308659104,-0.2656852101509303,1
B000002LSO,-1.3543282627239506,-0.7579353788062475,0.2237911277109569,1
B000002LTK,-1.6391419344956302,-0.9978908616720888,0.3577525898116112,1
B000002LNG,-0.9231944033867442,-0.4331165965274787,0.4260952996093769,1
B000002LQT,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002LS0,-1.0009505572910398,-0.7641707904328006,0.9093365200569492,1
B000002LSF,-1.0349210764189647,0.7785773627349359,-0.43503675591501645,1
B000002LSY,0.9171155443886887,0.36068412844736425,0.6489483774009952,1
B000002M1L,1.024598469734698,0.07973023937264444,1.198038714886165,1
B000002LO1,-1.4347436664037598,-0.9433495455014287,0.2961514505494484,1
B000002LT6,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002LTY,-0.6816650665139,-0.18890664788821745,0.321524843441249,1
B000002LUY,0.9612248850936861,-0.0011987371935972089,0.9266441669838479,1
B000002LRX,-0.3996860782276577,-0.1540426804851274,0.5913793780279685,1
B000002LNX,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002LU4,-0.5382130976260744,-0.20447444521312197,0.7188727063413429,1
B000002LRZ,-0.3606889730751204,0.6776760543667408,-0.27327955823869715,1
B000002LSV,-0.2608405463779299,0.5891087475970817,-0.1473382910826034,1
B000002LSJ,-1.4050482428599589,-0.8598596382734911,0.3175570153536133,1
B000002LUX,0.438728531327659,0.6784668899230449,-0.1292546807121738,1
B000002LVG,0.342819929995249,0.17764863572579453,0.5733689869309179,1
B000002M2M,-0.7369385190415239,-0.3628905098469484,0.6824722622395782,1
B000002M42,-1.246707495486727,-0.7491320404196798,0.22225244350278633,1
B000002M2E,-0.7369385190415239,-0.3628905098469484,0.6824722622395782,1
B000002M3N,-0.6996813850109442,-0.3699473249615643,0.6817952666538727,1
B000002M90,-1.2034388987041018,-0.7067332380069494,0.20972796460001322,1
B000002MCD,-0.4343905100838579,1.0185999256422689,-0.5444246313394502,1
B000002MBG,-0.7922897140355651,-0.3338146761212052,0.4467939762584973,1
B000002MBP,1.1972394390056884,-0.6372227915432905,0.17720824770400584,1
B000002MFN,0.4662057789388841,0.18272678082791394,0.4089171249896891,1
B000002M32,0.4662057789388841,0.18272678082791394,0.4089171249896891,1
B000002MH5,-1.3824291335836933,-0.8909565888062847,0.27992464345902834,1
B000002M28,-0.7922897140355651,-0.3338146761212052,0.4467939762584973,1
B000002MHO,0.46155506667916796,0.19762214285810967,0.41084429339318485,1
B000002MJ0,-1.3569154161102495,-0.7426512068821649,0.21680850086919923,1
B000002MI4,-1.2705288550215172,0.36265627972178754,-0.23359292083414906,1
B000002MIK,0.4887193219706407,0.3848054137626277,-0.01029191292303254,1
B000002MHW,-0.2694064921034416,0.7393382177383289,-0.3991888941634095,1
B000002MIJ,0.7978975018345188,0.3706495246811688,0.37923928193059125,1
B000002MIW,0.43298626877202095,0.5236490910731146,-0.04178891207535218,1
B000002MFQ,-0.17522106268105342,0.18997769836555217,0.14535719129880129,1
B000002ML7,-1.246707495486727,-0.7491320404196798,0.22225244350278633,1
B000002MKD,1.0656921243832629,-0.04785154592090657,0.9106015770276351,1
B000002MJ9,0.3683193242075063,0.37514328991060525,-0.31625580165740097,1
B000002MJ8,0.3683193242075063,0.37514328991060525,-0.31625580165740097,1
B000002MME,-0.9274823831194896,-0.18061883565693929,0.09939959532823281,1
B000002MMJ,1.1972069482248398,-0.055325661584311056,1.4257461202286037,1
B000002MNF,0.577005576614154,0.01164986407262248,1.2029347979135643,1
B000002MKL,0.38119799367898716,0.3758865249050115,-0.3114705543883704,1
B000002MQL,-0.8215325334377682,-0.23710874851231,-0.012558664837326686,1
B000002MPY,0.3780283411931138,0.3471628781888258,-0.2915242233680466,1
B000002MNH,-1.4568028289945911,-0.006585373891402164,-0.18696597620094713,1
B000002MPH,1.2093749266585685,0.1330108055235763,1.3656588554853748,1
B000002MQ0,-0.052989877232083954,0.04545314745393849,-0.1538054523072688,1
B000002MP6,-0.9475753331254252,0.4499145160879804,-0.32946425203358504,1
B000002MRZ,0.039957045033469925,0.34929323571089543,0.2328342077108723,1
B000002MTC,-1.3824291335836933,-0.8909565888062847,0.27992464345902834,1
B000002MPB,-0.5018943243769667,-0.07667969671106713,0.4819271365642659,1
B000002MII,-0.5307431618396854,1.548201215708297,-0.8358164543754085,1
B000002MJ1,0.37824832291106386,0.3834806783554093,-0.28558679166638906,1
B000002MSS,-0.5307431618396854,1.548201215708297,-0.8358164543754085,1
B000002MT1,-1.666072445331417,-0.7833313068952515,0.2781938062573445,1
B000002MTN,0.9042370144565677,0.1518059515237523,0.8703662229750505,1
B000002MT4,-1.081354830511455,-0.461343858645628,0.10980253384379428,1
B000002MTI,-0.34463258115078305,-0.11699280515024442,0.3563499207545726,1
B000002MYC,-1.246707495486727,-0.7491320404196798,0.22225244350278633,1
B000002MUG,-1.220591288369377,-0.7220321215732641,0.21183562749564683,1
B000002N00,-1.000727408201901,-0.743505042209656,0.8456177560195342,1
B000002MVO,-1.220591288369377,-0.7220321215732641,0.21183562749564683,1
B000002N0V,-1.3425943768215236,-0.845044029602859,0.2709981050001796,1
B000002MVR,0.4527569312989936,0.36105656957151705,-0.05880842971403939,1
B000002N1I,0.9830359865230064,-0.02150666709547097,0.7980061163854607,1
B000002N1B,0.5011147092541943,0.410295995641351,-0.009300541715536955,1
B000002MZH,1.172475119298821,0.33256037609094935,1.0011472041906084,1
B000002N1Z,0.3717469118944625,0.31359164308659104,-0.2656852101509303,1
B000002N0X,0.02481612555433099,0.2522433487643854,0.12407070880339896,1
B000002MUW,0.5068986068682932,0.19504678835498926,0.4918845888869614,1
B000002N3F,-1.1682767555493103,-0.669639164878121,0.19560882040522698,1
B000002N38,-1.212590346264145,-0.5100788865541717,0.1788529233042393,1
B000002N2I,-0.5245076838985159,0.8727397602887195,-0.4778057987415043,1
B000002N25,-0.5057203849845519,1.203727041034183,-0.6481317882848042,1
B000002N2T,1.0374353397650515,0.22226945647121335,0.831745808926941,1
B000002N0B,-0.46218049328888994,-0.18127467687930987,0.3933998164761108,1
B000002N2B,0.04570883352112169,0.4215276404520807,1.2136138217904977,1
B000002N1D,0.4325634828264341,0.522856408852065,-0.04205790469932595,1
B000002N5U,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002MST,-0.5307431618396854,1.548201215708297,-0.8358164543754085,1
B000002N61,-0.4605257254829016,1.070788523359441,-0.6637765408343331,1
B000002N7M,0.9338113005716416,-0.021065378870994134,0.7574534698862916,1
B000002N8X,0.47223618177076154,0.42442973712912335,-0.06747457027492988,1
B000002N5X,-0.9570725557578589,0.5670408173036381,-0.33399481177911594,1
B000002NAV,-0.4580060122263729,1.0774516790795592,-0.6694598668185945,1
B000002NAA,-0.33282637060757436,0.6002613450358083,-0.397760824913909,1
B000002N67,-0.4178279427866282,-0.8693943415930864,-0.6900394488174881,1
B000002NC4,-1.3032183077079387,-0.6884627715940281,0.19285910208627163,1
"Who says a rock band cant play funk?--Roni Sarig""",-1.4985966452657609,-0.887038346733022,0.26749240703851146,1
B000002N51,0.041921486235926134,0.40792486275089535,0.27284002150235426,1
B000002NDY,0.37539551709016983,0.35864834232983167,-0.26724987805985795,1
B000002NDA,-0.054663890267145535,0.3650670162014011,0.1265629346790743,1
B000002NCT,-1.0324700920197423,-0.33953694187708205,0.06962184055815702,1
B000002NAO,1.0344498617294227,-0.010040438912653155,0.8880337811467425,1
B000002N21,-1.0698746986204413,-0.6925481134030448,0.48589277727619135,1
B000002NDE,0.3717469118944625,0.31359164308659104,-0.2656852101509303,1
B000002NC2,-0.3034096422467462,0.8638589337427804,-0.38991504070687083,1
B000002NGP,0.9576663766434205,0.1766664072108069,0.7312703080967521,1
B000002NF8,-1.1478410767280975,-0.7408753714384458,0.7241341539379597,1
B000002NBY,-0.45046725913426405,1.2069707717734939,-0.5560086574967491,1
B000002NIL,-0.9475753331254252,0.4499145160879804,-0.32946425203358504,1
B000002NB4,-0.9786116364599176,0.5448266583946048,-0.38084116202228363,1
B000002NET,-0.4478466863236121,-0.15416815358384373,0.6092422528151163,1
B000002NIW,-0.7351204048422659,-0.09859223344921421,-0.08511241347014778,1
B000002NGD,-1.0508542987803464,-0.7848815388324437,0.8156044082498323,1
B000002NVI,-1.4050482428599589,-0.8598596382734911,0.3175570153536133,1
B000002NG7,-0.3421491560087119,-0.11412850903878756,0.35371792899800475,1
B000002NJS,0.4736112512924782,0.18732269898033135,0.4196372362035907,1
B000002NZR,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002NZO,-0.3388977478205547,0.47505233757164067,-0.2696479777822707,1
B000002O05,-0.2813492763177944,0.5592198837818066,-0.3344000361424282,1
B000002O06,-0.2813492763177944,0.5592198837818066,-0.3344000361424282,1
B000002NYW,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002O2M,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002NWU,-0.18463974823454474,0.36657397836436934,-0.2562775464549994,1
B000002O1Y,-0.23127698058333068,0.48385567595820833,-0.2711866619904411,1
B000002NX9,0.3745997177153565,0.3384239791121688,-0.2840221237574614,1
B000002NZ9,-0.31272572584904057,1.0426072872170489,-0.3907309504700841,1
B000002O4I,0.020967163084619635,0.6700870445739057,0.02693306461337833,1
B000002NXD,-0.20354603155311374,0.6878175847278912,-0.22476285680849925,1
B000002O2B,-0.43627624003199084,1.205063575721786,-0.6488564996634609,1
B000002O2D,-0.8906917709644344,-0.31090572759628077,0.156510019387533,1
B000002O4C,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002O5T,-0.2148334821344034,0.4010625242496823,-0.12107963769445902,1
B000002O6N,-0.4667271981071256,1.0497728423989128,-0.6222590549732342,1
B000002O9D,0.9855463509648322,-0.020535061476530413,0.8017173589084955,1
B000002O49,0.35793489305610005,0.32821694302587906,-0.2806416823478264,1
B000002O9F,0.9743114586914103,0.22175216051184213,0.7150715384902233,1
B000002O6A,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002O2L,-0.46906681941399475,1.0943061640777425,-0.6791512596911776,1
B000002O8D,-0.2822608906620104,0.5596319387761547,-0.33479129665724583,1
B000002OC1,0.5269827295167158,0.2869474645743069,0.015458628924306958,1
B000002OD0,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002O8V,-0.02105076859053859,0.46306845404235225,-0.07558986829325931,1
B000002OG0,-0.19533868141172497,0.40620115391584094,-0.2896971589566396,1
B000002OIG,0.5174687022789533,0.1288564538578366,0.12690537050635728,1
B000002O6V,1.427454061888186,-0.6619318587721116,0.1826069404244075,1
B000002OIQ,0.9020986046644306,-0.02521905163979247,0.6917468122812596,1
B000002OHC,1.396042876721755,-0.6582954819626843,0.13163932759272126,1
B000002OGY,0.3783451878580932,0.3510541888794336,-0.29313364078183934,1
B000002OF7,1.2074115032346378,-0.35192249583715557,0.473413709114681,1
B000002OJ5,-0.3869335851944813,1.1635203355819561,-0.5111181156064326,1
B000002OI6,0.4300104105013451,0.5863872922428481,-0.11074685328202226,1
B000002OK5,0.7704990038143905,-0.5925063030595932,-0.9100678241155736,1
B000002OIC,1.3925759403239788,-0.40754365489725053,1.0503435647984123,1
B000002OJ9,-0.19696884773071588,0.7809385083656508,-0.2282132520150948,1
B000002OJZ,0.5373880040323132,0.14938163320574158,0.15407700572203298,1
B000002OK8,0.36045460631262877,0.3348800987459977,-0.2863250083320878,1
B000002OKX,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002OIH,-0.6816650665139,-0.18890664788821745,0.321524843441249,1
B000002OMN,-0.4362314310126747,0.581392243847436,-0.3916391316462416,1
B000002OG8,-0.4143074867409611,0.554648923978473,-0.363663059337593,1
B000002ONC,1.0656921243832629,-0.04785154592090657,0.9106015770276351,1
B000002OMJ,-0.4927466029311466,1.4400360393086362,-0.6687452653753105,1
B000002ON0,-0.46556157443728485,1.079690186239026,-0.6686156495831381,1
B000002OMP,-0.6603656440717779,0.13826572715475483,-0.12369056405832994,1
B000002OJ4,-0.3620438960954932,1.004709725858338,-0.44624369340903786,1
B000002OME,1.1682004236123475,-0.07712782615556565,1.3749359720691918,1
B000002OPR,1.1527560152845142,-0.07277370687785142,1.2119865206137468,1
B000002OOJ,-0.45134074161009485,1.3074691194937675,-0.5974026402631006,1
B000002OPL,-0.15799457418726645,0.7140283678465771,-0.13925946492776034,1
B000002OQ4,1.112849228618306,-0.048051992429822464,1.1392576860881112,1
B000002OLW,0.9020986046644306,-0.02521905163979247,0.6917468122812596,1
B000002OQH,1.3925759403239788,-0.40754365489725053,1.0503435647984123,1
B000002OQ3,1.1682004236123475,-0.07712782615556565,1.3749359720691918,1
B000002OS2,-0.23165196438113841,0.643951522137586,-0.23686839428815396,1
B000002OQ6,-0.3620438960954932,1.004709725858338,-0.44624369340903786,1
B000002OS8,-0.43627624003199084,1.205063575721786,-0.6488564996634609,1
B000002OMU,0.5161369140114417,0.12767668042268468,0.12493262050332073,1
B000002OR0,0.36045460631262877,0.3348800987459977,-0.2863250083320878,1
B000002OQU,-0.4185387435857057,1.3191229909437283,-0.5483581002389621,1
B000002OVJ,-0.9814613063426896,0.13084455286135935,-0.17782497950622672,1
B000002OWQ,1.1682004236123475,-0.07712782615556565,1.3749359720691918,1
B000002OU3,1.3925759403239788,-0.40754365489725053,1.0503435647984123,1
B000002OWN,0.36045460631262877,0.3348800987459977,-0.2863250083320878,1
B000002OYB,-0.2937681987212743,0.5312308846929851,-0.3445612749331564,1
B000002OZS,-0.8063623233976426,-0.308172835562758,0.07662784375949208,1
B000002P22,-0.984959405099641,-0.37330711950279843,0.09144100396247805,1
B000002ONY,1.2074115032346378,-0.35192249583715557,0.473413709114681,1
B000002P1B,-0.43627624003199084,1.205063575721786,-0.6488564996634609,1
B000002P3W,-0.17795343256022778,-0.30591448317579606,1.0412383470043927,1
B000002P5W,-0.33333193836718983,0.7269476271526495,-0.37178873600989276,1
B000002P5R,-0.32383471573475614,0.6098213259369915,-0.3672581762643618,1
B000002P2E,1.3572274353699232,-0.36336521617926226,0.8537253307469271,1
B000002P5Y,-0.15799457418726645,0.7140283678465771,-0.13925946492776034,1
B000002OWD,-0.43627624003199084,1.205063575721786,-0.6488564996634609,1
B000002P8G,0.38126612959307493,0.36072101021002567,-0.30265362987017164,1
B000002PAW,-0.7667439398594778,0.3003492158440485,-0.23898704849889651,1
B000002PAF,1.1593538443542213,-0.07234086774901408,1.3877994699633704,1
B000002PBH,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002P4T,0.3607876988769941,0.3530492790514569,-0.29897859595435766,1
B000002PBC,-0.19696884773071588,0.7809385083656508,-0.2282132520150948,1
B000002PBF,-0.3869335851944813,1.1635203355819561,-0.5111181156064326,1
B000002P8I,0.894944607596236,0.2263640291953138,0.5647416151985408,1
B000002PBY,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002P64,1.1682004236123475,-0.07712782615556565,1.3749359720691918,1
B000002PCV,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002PCN,-0.1956405260857501,0.4873547270923372,-0.22079023941134823,1
B000002PBW,-0.4280088241687227,1.087839372946543,-0.639843141430113,1
B000002PBO,-0.1997234488325799,0.7561037413078203,-0.22921783703036658,1
B000002PD8,-0.25616666968231894,0.6426662856818256,-0.3360610841878356,1
B000002PBN,-0.4280088241687227,1.087839372946543,-0.639843141430113,1
B000002PB1,1.2404188634694397,-0.3535704566857217,0.5269213003205334,1
B000002PB7,0.5161369140114417,0.12767668042268468,0.12493262050332073,1
B000002PCM,-0.4031191350697345,0.9290287632229252,-0.5749687192327182,1
B000002PDS,0.521163925010199,0.13538937567594184,0.11916657639149889,1
B000002PDT,0.3783451878580932,0.3510541888794336,-0.29313364078183934,1
B000002PD3,-0.18463974823454474,0.36657397836436934,-0.2562775464549994,1
B000002PEJ,-0.2091935294155971,0.5248201233106349,-0.32070287822151744,1
