asin,Component_1,Component_2,Component_3,Component_4,Component_5,bias
B0000013GB,1.6075630720816039,-1.0126417610884857,-0.3222268373199915,0.9552954699400429,-0.13888165244361006,1
B0000013GT,0.9408899720511432,-0.868670778063731,-1.2523528157853023,-0.013833332384636948,0.16819575716401317,1
B0000013GH,0.8330889875067218,0.23186495200240534,0.6165756962358695,0.6562729874605602,-0.2392594216725082,1
B0000013G5,0.8884401847501064,0.20278821522937365,0.8522535059565468,0.4827496188187411,0.20534948925102744,1
B0000013GL,0.5552990603698604,0.20099315759527664,0.8805716705073965,1.143633767440907,-0.31533178056763594,1
B00000163G,1.2985258991658617,-0.9615962771004858,-0.7519215391128321,0.4759102341746507,-0.023437206289330787,1
B00000175R,1.3872445581437105,-1.0039124536005561,-0.2947219786240324,-0.09713159655717964,1.135557159207748,1
B0000017AP,0.8272940673419973,0.0028281859593051683,0.5946517422883444,0.4396885676387067,-0.3065968713343211,1
B00000181E,0.495813909040449,0.8474271654280967,-0.14516267832579569,-1.5782603488754314,-1.2854464874047384,1
B0000018AU,-1.4181282649240519,-0.011731335705301433,-0.17489265172549034,0.5505253662592045,-0.03684286278908335,1
B00000189I,-0.9840665689823138,-0.32039939012389446,0.12142629691810101,0.014034276388572502,0.1198711636960509,1
B0000019H4,-1.5423644708997568,-0.9521464784851291,0.2976745029811901,-0.03353757831381489,-0.41693645207782,1
B0000019GE,-1.662380839251025,-1.0260385781670738,0.37130696362133897,-0.0759466507192832,-0.29622393360424454,1
B0000019G5,-0.955454362699788,-0.40070651367021876,0.05533772697557102,-0.001542467795376051,-0.07280641536256681,1
B0000019GB,-1.662380839251025,-1.0260385781670738,0.37130696362133897,-0.0759466507192832,-0.29622393360424454,1
B0000019GG,-1.4116950205032976,-0.9218076303988806,0.28800718138566983,-0.03464734743606242,-0.3706531049728633,1
B0000019H6,-1.4347435096967966,-0.9433892858744899,0.29618388182537814,-0.03156004225128862,-0.3814718620824765,1
B0000019K2,-1.4108393072202805,-0.6972076883651128,0.1943382298452593,0.07908215167194742,-0.3361402637757655,1
B0000019HQ,-1.4152704378429435,-0.9269064139491711,0.28943271824407485,-0.0352595007654478,-0.3727908935883233,1
B0000019IM,-1.5423644708997568,-0.9521464784851291,0.2976745029811901,-0.03353757831381489,-0.41693645207782,1
B0000019IC,-1.7065721086974734,-1.0017673164561238,0.30295939072252326,0.04301900439366568,-0.41840513287814096,1
B0000019KE,-1.614028927559478,-1.0320445659453266,0.3316608474440383,-0.04171619145533275,-0.4549068908669783,1
B0000019KK,-1.4205006623514949,-0.906852245259831,0.29264989341039344,-0.0010033516118048372,-0.3734511722372627,1
B0000019KU,-1.5032245588355193,-0.9149425973487351,0.2864501333020655,-0.034021661228291325,-0.40284744581717213,1
B0000019HU,-1.614028927559478,-1.0320445659453266,0.3316608474440383,-0.04171619145533275,-0.4549068908669783,1
B0000019J8,-1.4116950205032976,-0.9218076303988806,0.28800718138566983,-0.03464734743606242,-0.3706531049728633,1
B0000019JY,-1.6124334421909716,-0.9086387122454304,0.2816490777140714,0.05167811305477124,-0.3956570151053223,1
B0000019IQ,-1.4350934214739144,-0.8407450740400386,0.2584827537169748,-0.02405006041139881,-0.3789550818207222,1
B0000019KN,-1.614028927559478,-1.0320445659453266,0.3316608474440383,-0.04171619145533275,-0.4549068908669783,1
B0000019MA,-1.30321834601732,-0.6884504957544728,0.19284760868944723,0.08105968773447364,-0.30067567378042176,1
B0000019M6,-1.3664547442206993,-0.7534188652432119,0.21347190810360347,0.08033071609485809,-0.3308350272332816,1
B0000019LM,-1.3664547442206993,-0.7534188652432119,0.21347190810360347,0.08033071609485809,-0.3308350272332816,1
B0000019M4,-1.3084485705258713,-0.6683963270651326,0.19606478385576592,0.11531583688811689,-0.3013359524293612,1
B0000019LE,-1.6063516439471786,-0.8151433411903514,0.30397491061581017,0.02196378113588391,-0.16105348142799422,1
B0000019LF,-1.1778097722132663,-0.658376912935015,0.1923636355822566,0.01699064028283315,-0.3132234740764486,1
B0000019JP,-1.1950606595653537,-0.6976017072927445,0.21255552104083636,-0.007625846100875106,-0.31758357571791446,1
B0000019JH,-1.4254629778599717,-0.9371050012586787,0.29220616549987904,-0.036503081736094595,-0.37816560115709164,1
B0000019M1,-1.6101201426359169,-1.0571607621993395,0.7145272926807421,-0.2698823629776983,0.42085574227027356,1
B0000019H8,-1.2758977062927537,-0.6783994940070179,0.1971057962074684,-0.001149532985636779,-0.346040176127884,1
B0000019JS,-1.3956035976325585,-0.9061854047380953,0.2849595121462535,-0.03204412516576507,-0.36738285582182867,1
B0000019KG,-1.3956035976325585,-0.9061854047380953,0.2849595121462535,-0.03204412516576507,-0.36738285582182867,1
B0000019LR,-1.4819367704062765,-0.5656161951592182,0.19453387856274956,-0.13944315978759822,-0.399471136358143,1
B0000019J1,-0.8895513797455841,-0.3988200720984189,0.10103033758370927,-0.03722480078471709,-0.07952829150428951,1
B0000019L8,-1.3956035976325585,-0.9061854047380953,0.2849595121462535,-0.03204412516576507,-0.36738285582182867,1
B0000019M8,-1.1778097722132663,-0.658376912935015,0.1923636355822566,0.01699064028283315,-0.3132234740764486,1
B0000019LJ,-1.1989419691825822,-0.6781486032145527,0.19821685268668598,0.021033236819922807,-0.3271361874964584,1
B0000019LV,-1.2758977062927537,-0.6783994940070179,0.1971057962074684,-0.001149532985636779,-0.346040176127884,1
B0000019K4,-1.3956035976325585,-0.9061854047380953,0.2849595121462535,-0.03204412516576507,-0.36738285582182867,1
B0000019KQ,-1.5423644708997568,-0.9521464784851291,0.2976745029811901,-0.03353757831381489,-0.41693645207782,1
B0000019QL,-1.309398819545706,-0.7143185216807689,0.21866932937113334,-0.012980651035339045,-0.3522329796541769,1
B0000019KZ,-1.4774918412634448,-0.8898305178873358,0.28441664407628087,-0.028553571602813178,-0.4055569274574412,1
B000001A69,0.8387793744868216,0.2478193349250691,0.5037732701024428,-0.0991821872015495,-0.8409928805418724,1
B000001A5Z,0.7632602467589402,0.27384496039177814,0.4048342273308364,-0.20479833893345156,-0.7807837330408178,1
B000001A6X,0.5456958416321155,0.43733842332913186,0.8400010140795247,1.44692548468872,-0.29905526123300935,1
B0000019L3,-1.500582561537055,-0.9083297910806613,0.27971669312435155,-0.025709736856535187,-0.4092407760841795,1
B000001A6N,0.3915996414453022,0.34282112213532184,0.6256827005594359,1.1088783330056269,-0.20119171785915704,1
B000001A8T,1.0065566049151515,0.06513983326867363,0.8407015174858204,0.8052476830973335,-0.4389310890501233,1
B000001A9C,0.6101071225957575,0.31077611939053285,0.9666990293302282,1.4295632093790125,-0.3938549018236706,1
B000001A6T,0.720914866021404,0.43196772427107744,0.3765811364097145,-0.4270855217941389,-0.8270828159409443,1
B000001AAT,1.2584770279007536,-0.3528123925451478,0.5617177412241517,0.8715957621376162,-0.32006413580323473,1
B000001A8C,0.5005510687078529,0.17076845173846258,0.7869854090070232,1.0778091011588635,-0.3161213019253811,1
B000001AA2,1.0217684477666098,0.06852799122303278,0.8715467713987921,0.8366897894394256,-0.45914252452754667,1
B000001A6R,0.720914866021404,0.43196772427107744,0.3765811364097145,-0.4270855217941389,-0.8270828159409443,1
B000001A8H,1.1495931479293653,0.047048364600484276,1.239390380863338,0.6623005691021904,0.0651019353638403,1
B0000019M0,-1.1774956813370527,-0.7013043546426829,0.48738343420599783,-0.2050196952774853,0.1491870161982513,1
B000001A5X,0.996403559462528,0.36124358497457665,0.8628666134401748,1.1051269256134104,-0.4179679284208234,1
B000001ADW,1.2340943058624665,0.023552180754175034,1.355014421103015,0.7828568687739175,-0.003934790190542877,1
B000001ADF,0.5429220476867301,0.1574028477262177,0.8567555529955965,1.117592421202798,-0.35811887908161416,1
B000001ADY,0.545196614925561,0.1579575163304912,0.8615545517802773,1.1232817357960807,-0.36139981504039903,1
B000001AEL,0.37932856099100115,0.1800353013656839,0.637905662697185,0.8593322616294596,-0.25305333238672584,1
B000001AFF,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001ABG,1.1411433859735525,-0.03657485958531969,1.2250975327849905,0.5697631303375106,0.08353388352365057,1
B000001AB1,1.1861980738911682,0.2332567003314617,1.0159721435421616,0.42792432255451257,-1.0347656116243777,1
B000001AFH,1.0631381985229786,0.032296169122952224,0.8514561948430466,0.5911821110175799,-0.5375985158270054,1
B000001AAF,0.8565832728780985,0.007810877516281744,0.6521411254229724,0.49731659757711244,-0.33994445120195105,1
B000001AAB,0.7718961949985971,0.2901630945513909,0.4104464595231292,-0.22939603209837858,-0.8215777256392106,1
B000001AFY,1.1411433859735525,-0.03657485958531969,1.2250975327849905,0.5697631303375106,0.08353388352365057,1
B000001AFJ,1.21072087439165,-0.06544080750590776,1.4908378061185052,0.40935637311277384,0.5270071221256416,1
B000001AH0,1.1910665300116134,-0.06818654562437056,1.4534947396612654,0.37244832485057006,0.5461726064946056,1
B000001ADD,0.5429220476867301,0.1574028477262177,0.8567555529955965,1.117592421202798,-0.35811887908161416,1
B000001AK5,1.2584770279007536,-0.3528123925451478,0.5617177412241517,0.8715957621376162,-0.32006413580323473,1
B000001AEE,1.0230652843924755,-0.046980516856623744,1.0458600765734511,0.3530582025590342,0.16098054969768164,1
B000001AJO,0.5551931281410315,0.3201886684958557,0.8445325908578474,1.3671384925789651,-0.3062572645540454,1
B000001AJU,0.6239864990789259,0.0477037341463258,0.9687995505599528,1.1520740899062645,-0.4142630887769366,1
B000001AHT,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001AHX,1.117059190333518,-0.040960333504415296,1.0136532325759857,0.8842880695599744,-0.516422406544414,1
B000001AKR,1.2388226835207163,-0.3555581306636104,0.5243746747669114,0.834687713875413,-0.3008986514342703,1
B000001AD0,1.1495931479293653,0.047048364600484276,1.239390380863338,0.6623005691021904,0.0651019353638403,1
B000001AG6,1.006024316877644,0.22587599733298414,0.7808147033372846,0.15906940031013692,-0.8815434878058923,1
B000001ALK,0.6239864990789259,0.0477037341463258,0.9687995505599528,1.1520740899062645,-0.4142630887769366,1
B000001AKT,1.1411433859735525,-0.03657485958531969,1.2250975327849905,0.5697631303375106,0.08353388352365057,1
B000001AO4,1.0752291968249876,-0.3329256770241443,0.3055247844684996,0.5764275543020744,-0.195833104739382,1
B000001AMX,0.5355791992818822,0.20244142063149675,0.8506014912019392,1.1541359580594563,-0.2792020467089183,1
B000001ANR,1.0551390822807067,0.1054283988907077,0.9274725064530196,0.931740428435718,-0.38179840634153295,1
B000001ALI,1.0186713560810945,0.3516048853409596,1.1461821078575212,-0.22413587382949332,0.41097500074280047,1
B000001AJI,0.6239864990789259,0.0477037341463258,0.9687995505599528,1.1520740899062645,-0.4142630887769366,1
B000001ANM,1.0518894608388296,-0.010667960712107882,0.9366977320318736,0.8058247895029086,-0.4696380416545925,1
B000001AJK,0.7479781086271815,0.15664684420926617,0.5111944445290393,1.499459955990281,-0.13893431398069805,1
B000001AM7,1.128307928017667,0.0020037963306447667,0.9284116953871588,0.669645391074646,-0.5843828807168269,1
B000001AX5,-0.4998842940846451,1.3257998005388758,-0.6961419699955698,0.9082523793829892,0.4546636076731658,1
B000001BZT,-0.5060692650258724,1.250723124027618,-0.7482579439558829,0.6852401084114819,0.28328659322701394,1
B000001C0G,0.3182598120068465,0.12566001856956796,-0.1416113109723572,-0.2979974867415917,-0.09613477841284869,1
B000001CRB,0.4403616683899931,0.33554002995738874,-0.05977222434446159,-0.6464292257890645,-0.5959760115609617,1
B000001D7E,0.5444162958014114,0.060988388581667906,0.6310349232518353,-0.9922871144438655,1.4325510220313622,1
B000001D7P,0.4944899389877044,0.07460521347942155,0.456688928397633,-0.780083893196577,1.0307420724306386,1
B000001DQG,-0.49574818928196795,1.4476339054842766,-0.6729375164568087,0.9938514795529574,0.46751724024041813,1
B000001DSD,0.48261954022775627,0.1348221571485489,0.24466064754531783,-0.8201199513074201,0.5970670341586783,1
B000001DUK,-0.07388930500964608,0.5084933428725323,-0.058059576469126614,0.5154145240194634,-0.0037289977122862803,1
B000001DWE,-0.5658193532712414,1.5539739954490368,-0.7828857752290851,1.1262736384111085,0.5067104421842137,1
B000001DUP,0.44073866800315953,0.06759044966732927,0.7126065938043012,0.8569058820707233,-0.29003205771308416,1
B000001DU5,-0.8719579898591266,-0.1786099921022327,0.08304913657153641,0.0225394573804152,0.2099106225600286,1
B000001DVR,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001DWX,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001DXH,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001DW2,0.9020986579927497,-0.02522723339448832,0.6917535595098442,0.5388718293719752,-0.36756333172280825,1
B000001DYH,0.9830360051035012,-0.021510140800279742,0.7980036965664917,0.6815372879528729,-0.4023521420916669,1
B000001DXD,1.5855437148077842,-0.6984363015634049,0.7535423690542238,0.3562040170298052,0.964322634906412,1
B000001DZR,-0.15248713289128218,1.0190116283523782,-0.11512667530330997,-0.008391563596098986,-0.16945059128657294,1
B000001DZ6,1.2225040333655042,-0.34481498487251866,0.5089104603605759,0.8160212663316373,-0.31710685925131715,1
B000001DVP,-0.49574818928196795,1.4476339054842766,-0.6729375164568087,0.9938514795529574,0.46751724024041813,1
B000001DZA,0.8423243397025613,0.2981806997888579,0.6182851483654043,0.6730963247848746,-0.2762380676721041,1
B000001DZU,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001E0O,-0.37565655959584443,0.7429972071250389,-0.33865928695524994,0.43413342134113947,0.12355184491674044,1
B000001E1T,0.5449399411146278,0.09888033046765293,0.8476951619984565,1.0328174263533088,-0.35008946888548015,1
B000001DYS,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001DZO,0.45091755553433827,0.3603834510907024,0.3912752322367739,-0.4578244397032703,0.9600478262813363,1
B000001E44,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001E56,1.1866587710882044,-0.06961297049608987,1.2647099668718629,0.6113183621323729,0.05591500300279333,1
B000001E38,0.8218796125969462,0.26991426021625414,0.46743409152548265,-0.1425656685906944,-0.829484116653622,1
B000001E58,1.0147487063685032,-0.017356525389203233,0.8637104128769809,0.7317853203053307,-0.42698018584941994,1
B000001E0U,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001E54,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001E5R,1.044039177840551,-0.042689474823125934,0.11432808443135128,-0.17129360914401404,-0.7661369611166551,1
B000001E0S,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001E46,-0.41233501484109725,0.8692466644187364,-0.5174213270791609,0.5430084805738811,0.27948163630534567,1
B000001E42,1.0411947951008664,0.17937862229558585,0.8084347976061094,0.23903521285450804,-0.8763305989508008,1
B000001E3Y,-1.2205912711534823,-0.7220366004848868,0.21184432959490695,0.0002402063115598279,-0.3327629363945932,1
B000001E8L,-0.536969433786645,0.8234832573595576,-0.4953665507211258,0.6122860376298842,0.2585860787242434,1
B000001E0W,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001EB3,1.6362453205616558,-0.9477208282257809,-0.09728658266236712,1.0476121266473106,-0.23297420206864344,1
B000001E5X,0.33372794861113253,0.48288837348538227,-0.3435440078522355,-0.46062931046329597,-0.24410696145793087,1
B000001DYY,-0.7370163889315998,-0.15980179774413797,0.08581670293374555,-0.057692227277168946,0.20001071020791006,1
B000001EDN,-0.36204383443348365,1.004695401000783,-0.4462366687124302,0.6402177517485519,0.29647946353696963,1
B000001E75,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001E0Q,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001EF6,0.4772599869112833,0.7608984487450008,-0.1251117381121927,-1.399893443359745,-1.1464317900830958,1
B000001E77,1.0835750918979823,-0.039759881495599544,0.9477400067790701,0.8419893530002328,-0.4955531290556183,1
B000001EEP,0.8437495589234861,0.2864512215162243,0.466016052395022,-0.23133942867257629,-0.9395616097860836,1
B000001EC1,-0.3316121390381003,0.5977753135890186,-0.39734853241176427,0.28679009107939735,0.16255853503429174,1
B000001EFF,0.49937139935354125,0.22780839560168722,1.0657381812928728,-0.2906934104098573,0.6709922450205699,1
B000001EFW,-0.7370163889315998,-0.15980179774413797,0.08581670293374555,-0.057692227277168946,0.20001071020791006,1
B000001EGC,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EGI,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EG2,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EG6,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EG8,-1.174900374472835,1.0601194321788507,-0.43451277772952507,0.9356171193511823,0.6222249113541259,1
B000001EE8,1.2047882817965956,0.15674616865611973,1.0272846879045214,0.4972953724278466,-0.981396145645689,1
B000001EHQ,0.8423243397025613,0.2981806997888579,0.6182851483654043,0.6730963247848746,-0.2762380676721041,1
B000001EIW,0.7660148292491016,0.298685623801426,0.4058381152111164,-0.2112737720603927,-0.788440453521532,1
B000001EKJ,-0.20513791150969188,0.6045253985592636,-0.22533146562395592,0.2999993093418168,0.12173556282355692,1
B000001EBG,0.3717469003369472,0.31359709858569107,-0.2656852843747151,-0.5839089863383733,-0.2947989709183163,1
B000001EJU,1.1357153327682288,-0.03910980885133855,1.2178169299405879,0.54597169349239,0.10156369557107003,1
B000001EGA,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EM1,-0.5000286211327954,-0.9807009516450643,-0.6391808296619449,0.17919608124485825,0.1422006902426625,1
B000001ELZ,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001EKE,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001EGE,-0.4927465193451142,1.4400141212612871,-0.6687336021210966,0.9885980000824428,0.463427704103448,1
B000001EM3,-0.5586252294018721,1.5938840662379026,-0.7687102429633511,1.0910634065669529,0.5243045707962214,1
B000001EIU,0.7309740102668376,0.360760469067551,0.9489683172330337,0.5226832744818657,-1.0278593757769712,1
B000001EP1,-1.3412329053449743,-0.7053358608617385,0.2067996921650675,0.0678001992430332,-0.29508158536849605,1
B000001EOG,1.1357153327682288,-0.03910980885133855,1.2178169299405879,0.54597169349239,0.10156369557107003,1
B000001EHN,-0.1708631850250022,0.3308890023523629,-0.15831570099986197,0.06498309541827942,0.012669541062634399,1
B000001EQC,-1.23469268679143,-0.7359625736037433,0.22672305162274262,-0.010645255512882477,-0.32902829002238754,1
B000001ERK,0.5026125701344833,-0.3183351238716514,-0.1802489584094957,-0.49391674529726637,0.8679100206179817,1
B000001EVA,0.319045111821497,0.12576747548638553,-0.14267201035511246,-0.29937737419372346,-0.09701599890755347,1
B000001EW7,-0.3637875280567505,0.6338753184256938,-0.3345632064059085,0.32704363368744815,0.13295771551029484,1
B000001ERI,0.04186032777989641,0.22021885985294115,0.1364190738315581,0.32194878360196777,-0.14807760597274536,1
B000001EW3,0.3717469003369472,0.31359709858569107,-0.2656852843747151,-0.5839089863383733,-0.2947989709183163,1
B000001EXB,-0.46785681843605736,1.2812022433021426,-0.603860234563496,0.8679523503967354,0.4087601357825896,1
B000001EUP,-0.3316121390381003,0.5977753135890186,-0.39734853241176427,0.28679009107939735,0.16255853503429174,1
B000001EWU,1.0578951409394726,0.11133925871168449,0.9447228471905146,0.9335266272028198,-0.3889801593601787,1
B000001EXV,1.1564435716826238,-0.0707460000905139,1.3613022107429391,0.34105180528140894,0.5183184767890395,1
B000001F4Z,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001F2S,-0.34659988129442726,0.4913070194718736,-0.27038094916246336,0.22425076985776063,0.08184092813900037,1
B000001F5K,-1.5358812984144627,-0.8200399435719503,0.5587783862128165,-0.12797152622729557,0.3645077131731237,1
B000001F00,-0.06607686091970986,0.35505797860471633,0.14257145499447152,-0.06167917794995095,0.5917226011759759,1
B000001F38,-0.7370163889315998,-0.15980179774413797,0.08581670293374555,-0.057692227277168946,0.20001071020791006,1
B000001F6A,-0.46087326915964283,0.7516061263998334,-0.26740599327835196,-0.08687900362706945,0.16652065205331837,1
B000001F4T,1.1357153327682288,-0.03910980885133855,1.2178169299405879,0.54597169349239,0.10156369557107003,1
B000001F4X,-0.3316121390381003,0.5977753135890186,-0.39734853241176427,0.28679009107939735,0.16255853503429174,1
B000001F66,-0.34659988129442726,0.4913070194718736,-0.27038094916246336,0.22425076985776063,0.08184092813900037,1
B000001F4B,-0.9155525398625974,-0.05148200733606297,0.009200759532553211,0.12837262631715957,0.2601837510720239,1
B000001F9J,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001EYI,-0.3898822290288993,0.7998510268000298,-0.4829232882747021,0.4909494683651464,0.24879070495164823,1
B000001F6G,-0.3714895822034841,0.6501188974310175,-0.33525431672006384,0.34489641954346817,0.13650849645985874,1
B000001F5Y,-0.47037237692823314,0.907902599729874,-0.3511128433634945,0.06485867575411479,0.19212504971157585,1
B000001FA7,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001F7V,0.9020986579927497,-0.02522723339448832,0.6917535595098442,0.5388718293719752,-0.36756333172280825,1
B000001FAO,-0.4361129269232247,0.8684426676572268,-0.3636183390638039,0.008844591031112412,0.23911010266127153,1
B000001FA9,0.6043321546988887,0.04495799602786314,0.9314564841027132,1.1151660416440612,-0.39509760440797226,1
B000001FC0,-0.7370163889315998,-0.15980179774413797,0.08581670293374555,-0.057692227277168946,0.20001071020791006,1
B000001F8P,0.9862630555419658,0.06744204743729518,1.1644065562740413,0.14372712503452978,0.6830682002682827,1
B000001FBA,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001F9P,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001FCM,1.0181118416283115,0.12355253647323666,0.8407481523174724,0.9355341006570858,-0.41402824187425646,1
B000001F9T,-1.5311306850494546,-0.7645621520194665,0.28097008675444224,0.07182986242434662,-0.1717239032786469,1
B000001FE0,-1.1272175828175477,0.3040896933843403,-0.06709059868306828,0.24330437209112268,-0.09227409739909236,1
B000001FB8,0.9338113592577519,-0.021073617983411837,0.7574602758203335,0.5891198617244328,-0.3921913754805613,1
B000001F6P,-0.29499415711885596,0.3613903840761637,-0.21029624670380273,0.11197923101474745,0.024951891287403435,1
B000001FAG,-1.0691461012844194,-0.12284073316270923,0.17448237466216762,-0.40218852637565283,0.23831533794038398,1
B000001F7T,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001FCB,0.44712731456806976,0.737552323818175,-0.1395274629887799,-1.3406388946322172,-1.0214956429374347,1
B000001FF6,-1.138898384632238,0.9359860318858466,-0.35461047767928394,0.319776689978628,0.6263825754021193,1
B000001FCE,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001FCK,1.0181118416283115,0.12355253647323666,0.8407481523174724,0.9355341006570858,-0.41402824187425646,1
B000001F60,-0.37565655959584443,0.7429972071250389,-0.33865928695524994,0.43413342134113947,0.12355184491674044,1
B000001FHB,0.7542306962738029,0.25325134820764267,1.217117254168879,0.44111912104310974,-0.3062861945983959,1
B000001FIH,0.48433608390010446,0.1393727942447073,0.23612230162511508,-0.8120056924424434,0.5794774249890288,1
B000001FD5,-0.6816651916882153,-0.1888785345171697,0.3214945126544228,-0.2312155959189882,0.6446196211314457,1
B000001FFJ,-0.9890481473067737,0.732471086083977,-0.44950233863488387,0.6854595011716658,0.3089641288826338,1
B000001FJV,1.083178554778768,-0.04391686047532182,0.9462477025059084,0.8342634098806883,-0.49612124985390466,1
B000001FJY,-0.29487452829052624,0.6773872183427961,-0.39013949238734896,0.36226794898200126,0.1784085988926609,1
B000001FKJ,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001FIR,1.610168959510351,-1.0072560248576854,-0.298054575902985,0.9691034479088831,-0.15352321203447492,1
B000001FKH,1.0974048459534813,-0.043706071622878,0.9763101661187454,0.8473800212977713,-0.49725692217544953,1
B000001FMU,-0.6989223089643951,-0.1466129173526432,0.05535481810949055,-0.04746940360791933,0.13799199080647476,1
B000001FJW,-0.7959385795534308,0.07142057241079057,0.324469468538534,-0.5423453694038178,0.7292993450457638,1
B000001FNE,-1.0195966216145878,0.3128468859949802,-0.06858121983888028,0.24528190815364895,-0.05680950740374892,1
B000001FNN,0.8753167082624514,0.6046371362366261,0.4389914948202164,-0.4559333390267835,-1.201804580230793,1
B000001FOJ,0.5816155201000489,0.06106933815857069,0.8990294065713792,1.1122907698623294,-0.3722655116207036,1
B000001FND,-0.29170145416373955,0.9112170760294609,-0.3108048538432923,0.23777996845972407,0.10385466150583915,1
B000001FMV,0.8194425184077722,0.0011223128391864181,0.5791538062680801,0.42327712837953474,-0.2972865953967786,1
B000001FOF,0.5668538392984576,0.21239490259168783,0.8941300729522648,1.1595577352795468,-0.3461793733809838,1
B000001FT9,-0.30794354441503385,0.5667500163064794,-0.3669814575666922,0.26519950576555723,0.15049401967790624,1
B000001FQK,0.33372794861113253,0.48288837348538227,-0.3435440078522355,-0.46062931046329597,-0.24410696145793087,1
B000001FT2,-0.057618951953758824,-0.33197034736459335,1.3868771178849284,0.293839420019413,0.9711516396392009,1
B000001FQI,-0.7416670893999237,-0.14490847630436393,0.0877476076048175,-0.06853706447501991,0.22084783980198944,1
B000001FU9,1.0656921446884795,-0.04785968703395453,0.910603449808256,0.7971319889453132,-0.4726288784176965,1
B000001FU5,0.42122744812612073,-0.42084520386777824,1.401668336288124,0.012936788256040036,0.8701279941932685,1
B000001FPI,1.1357153327682288,-0.03910980885133855,1.2178169299405879,0.54597169349239,0.10156369557107003,1
B000001FVL,-0.7370163889315998,-0.15980179774413797,0.08581670293374555,-0.057692227277168946,0.20001071020791006,1
B000001FU6,1.0784164816358597,-0.07605725362965558,1.2815378862941287,0.17953483391721461,0.6055894606212175,1
B000001FSN,-0.07141818707344473,0.07629905631738892,1.165833050863888,1.1213234734582926,0.4894758258859287,1
B000001FTX,-0.5096980436716642,0.898788279855343,-0.33803719515101627,0.05321031446331726,0.21613350191637418,1
B000001FQM,0.9830360051035012,-0.021510140800279742,0.7980036965664917,0.6815372879528729,-0.4023521420916669,1
B000001FRU,-0.6435711117210104,-0.17568965412567514,0.2910326278301678,-0.22099277224973848,0.5826009017300101,1
B000001FUB,0.5816155201000489,0.06106933815857069,0.8990294065713792,1.1122907698623294,-0.3722655116207036,1
B000001FXV,-0.1585167515921196,-0.010626063653571084,-0.006826449463815247,-0.5693839123558929,-0.20944977052297425,1
B000001FUF,1.1866587710882044,-0.06961297049608987,1.2647099668718629,0.6113183621323729,0.05591500300279333,1
B000001FWQ,0.939239412463076,-0.018538668717393,0.7647408786647371,0.612911298569553,-0.41022118752798065,1
