asin,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,bias
B0000026L1,-4.239424663243465,6.227393877212852,-1.822710783028495,7.432991539427329,-5.177619095101394,1.1116400740431782,2.7637474530291786,2.340570972829933,-2.602887194732907,0.3351842215228181,1
B0000026L9,-5.674106053305998,2.171176753944589,-6.492020211944293,-5.212941501115314,1.711608208253654,-3.7140804650111363,2.4292574296355682,-0.9936405216310326,-3.96389036543993,-3.0028153418562398,1
B0000026LT,6.511566934970264,3.114658008651356,-2.247825210197886,0.3149537021450802,1.7955354278595614,0.5202921540099287,-0.3135039436631681,0.2626862329446539,0.506689146206933,-0.7086707829620812,1
B0000026NB,3.064703603646565,5.539056703518261,9.776794852126894,-2.0658047235292085,-5.024016933088979,-1.6015821939892825,1.5789972560885823,1.8979387875064744,-0.4444410120652598,-3.6530309043378533,1
B0000026J6,-4.483484415162533,4.923881298579824,-0.9602605817410259,-0.6175403937590427,1.736962608435385,-3.2596149220843174,-1.8038600410314016,-0.8128776518311848,0.9169575828496715,-1.163282993806778,1
B0000026KZ,-6.165441901992665,3.5615682848928887,0.14706619616207459,10.122203735284243,-4.5498699741855475,1.3845140385038495,2.978265488702874,2.585023563856379,-1.304992761444496,-1.5634803705479976,1
B0000026RT,-4.075891769466696,1.3674717893335633,-6.43242682452311,-0.281970863992585,-0.9163252126822178,4.527259325869154,3.3399057905615095,3.240789662246056,-0.6266845323436274,0.4127943099454811,1
B0000026M1,-9.27080947905339,-3.453770331604416,3.5089712859027795,-1.8602745815530528,0.011500519016042975,4.495569226693287,4.988926646212029,-2.778142300198576,3.3918968192301104,-0.8636578992752207,1
B0000026QU,-3.018780500627522,-1.7532230971743445,4.812381073427968,9.236733226859974,-1.5687846662067637,1.046351005742299,2.7663861328705774,2.3258188857337,-1.0786897887762057,-2.86552873008299,1
B0000026RS,-4.075891769466696,1.3674717893335633,-6.4324268245231115,-0.2819708639925844,-0.916325212682218,4.527259325869153,3.339905790561511,3.2407896622460557,-0.6266845323436271,0.41279430994548083,1
B0000026SF,-7.147388429256548,0.600817697035509,3.6787125105342313,11.457570210169536,-2.236843714332086,2.153784104156836,2.9813024937318273,1.4353483494720702,-2.160503755365813,-3.5458992097175157,1
B0000026TC,1.7352449934660272,3.483042273226321,3.6539849575824026,-4.052148348765968,-0.6178046935638963,-3.2357617883513567,-0.2835226331443834,1.5742656526122651,1.3271072751628123,0.45211534224857897,1
B0000026TH,-2.90856095894434,3.200395376718005,-1.6347828960283897,-0.21536263056222843,1.8773569624335364,-1.7397157754149872,-1.050763679827191,-1.8709135910732613,2.8573977049035744,0.12347135467314921,1
B0000026QS,-0.2614491866329834,4.564364655602996,-0.7950698607304749,0.6142101202526126,0.03953393340721188,-0.6911999463434921,-0.7446140574606233,-2.174612509863695,-1.5110416690592474,-0.3511825141194533,1
B0000026TQ,4.65058744000857,2.245289934896303,3.419221185873501,-4.4447662010345645,-0.9924814695676111,-0.008114563285425163,-0.38503710868097113,2.427188328244388,1.664175758778067,1.0781245284931982,1
B0000026W6,-3.3730447849222545,3.125330752195534,-2.128634252915031,4.074603215637399,-2.9917184622427904,0.5783121109713949,0.9202011597121803,1.5747354781538916,-1.0221155252144498,0.027411106172486984,1
B0000026WD,5.5516740151335116,0.4088955593181275,-1.0457867278161745,0.36667028421161235,0.8579571352915326,2.42697915925089,2.292421735131024,1.9211032687598029,-0.2856794364810277,1.2585561695154823,1
B0000026T4,-4.669210315752437,3.7630076846116003,-1.4805785382567398,6.961956044203993,-4.459826458305205,0.9814751659673531,1.8902027010677536,2.4152109087865368,-1.1417220310825171,-0.9268615933048591,1
B0000026V4,-4.69195886862976,1.9757284156168022,-3.0458517285482696,-0.9491057357039219,-1.1453175069479153,-2.27698274106496,0.5398997517500518,-0.6617937862099454,-3.404986773876328,-1.144185069511857,1
B0000026WR,4.232610448631094,4.3729280551193295,7.674149849059671,-3.278914429236832,-2.169692469575189,-0.9646133374468414,2.980110631819398,-1.7243383132659515,-2.27586906296264,-1.360805801546389,1
B0000026UV,-6.487408071785335,1.6318556920428424,-7.1314399397743715,-6.182653425611452,-1.4123671948373213,0.89441912216518,4.055321587467545,3.951504126910266,-2.1528422407132894,-0.8550092356208722,1
B000002728,7.615424140656328,-4.594201538774862,-5.25615947956152,1.6278369375418873,-4.04830955187987,-1.129643475342636,-0.9214480486634341,-2.448707751511755,3.2802368523343812,3.141268015909469,1
B00000272N,-1.5562276033903615,-0.29154763307653164,4.266269305193806,8.688385930650588,-2.5953017547510697,3.682984214125075,0.2759377201227122,1.926263184553535,0.15955253534747724,-3.050194254674258,1
B00000273U,-0.04602757671971944,3.785525740597581,-1.888657392232373,0.1564285384739509,-0.04725652285933993,-0.7327825264159963,-0.7431824432913131,-2.3147437325952844,-0.7412154463083412,1.101393520811209,1
B000002735,-4.229527066371994,1.966394947863633,0.32918286650823575,5.637392266231192,-0.35928947743065537,-2.431100019407863,-2.0315686681784366,2.7095556529050393,-1.281734546213588,1.6558214322280318,1
B0000026XD,6.57948022877227,0.0869754328114795,-1.6011261013193965,0.4030457161702344,0.6301998032625264,2.6443496090191774,2.770436627781749,1.94405823263341,-0.6471461845754936,1.9757486497612344,1
B000002756,7.334775341785749,-4.835913060060334,1.7617251480642686,0.6617303367294198,11.387369569029994,-5.652350003339721,-3.1977839792140745,7.672537510424029,2.3618874816361193,-4.942743628931796,1
B000002757,7.3438392876911145,-4.020570204666247,0.7859338928065834,0.8473156096155584,11.35240512255332,-5.568688715258947,-3.027853171600358,7.559527412670217,2.277302523897196,-5.21683002865905,1
B00000275E,-3.1673705499163094,-3.182472079271769,-0.3888535435927416,-2.074221131577036,3.533244238630051,7.70342840031802,-2.345729088891862,-1.29220240787288,-2.3643925373628774,-2.50858050941844,1
B00000273W,-5.323064690947349,-1.9360721937027476,3.419686408900718,-3.977314924634033,3.244165790004985,6.066431218541737,0.03372800550220107,-4.110306470450029,-1.4639942791529017,-3.260667524780978,1
B0000027DL,7.216662327460785,1.92346290290733,-2.663408661614923,0.5150153110969898,1.596171734529457,0.3307388754033978,1.1413959217413372,0.5920527697780477,0.7734789313691668,0.6185081591266557,1
B0000027DJ,-5.191192784787058,3.4585723267960264,-0.02040879781922166,8.504881695727052,-4.086449958700666,0.7194697380776939,2.2699174418385364,2.4333910343286473,-1.4318935084936315,-1.0209398825262754,1
B00000274F,6.072220706540601,5.8975992114021984,9.301464869572367,-5.406720593367096,-2.6262093104861783,1.745952508513749,1.9483025405818026,-1.292293594036706,-1.7783657920874023,-0.6584011924741342,1
B0000027E4,-2.320066408395008,-3.495783708355213,5.5837848961210454,4.525802562058833,7.354542070616318,0.9978483287764157,-2.402522649470773,-0.21771756101580853,-4.5681069138128105,10.632168783617,1
B0000027H0,-6.464971860964433,-4.41077789811039,2.077842581148172,-3.1306920431974596,-1.235235735921239,0.3517151363965385,4.480563869658714,0.6196109296825257,3.3527698341629697,1.0290662845124288,1
B0000027EG,-4.69195886862976,1.975728415616803,-3.045851728548268,-0.949105735703922,-1.145317506947915,-2.27698274106496,0.5398997517500518,-0.6617937862099437,-3.404986773876328,-1.1441850695118596,1
B0000027HO,-4.930462241952157,0.44155407799737184,-0.6228549753898267,1.359784064949653,3.057090721942639,0.6750044169155377,7.523254211499657,-2.2532735080556474,3.967421628828871,1.0779395640045115,1
B0000027HU,5.474863373034823,-0.4618363536766753,-1.2402476733392913,0.25865887893231226,0.14757238361888253,2.101245655254125,2.370793806507685,1.0930831965781262,-0.7659027471741622,1.4200021901869873,1
B0000027H5,-2.1185538110358553,4.6560957698162335,-2.270015096877607,-0.8158611172084752,1.7197851038280696,-2.600793529405678,-0.8176173326852156,-3.2115926506100494,-0.8324908062769502,-0.7253550545701376,1
B0000027T1,-4.340555414863106,0.9358347210901475,3.2003080309062892,9.12466108000834,-3.247734220195737,0.8200237081709385,2.380627428092534,2.128943019374487,-2.047824796216817,-3.3659453433646846,1
B0000027S9,0.6931914382690738,-6.456794325395741,-3.1351666774243934,-0.9953742612663754,-4.645058766707917,-2.003752132773755,-1.2579576895031899,-0.1529951078645078,0.27460800377283573,-0.06485050987454133,1
B0000027RY,10.08419167842775,-1.2671162458626555,-6.237030340214713,1.9049270513006862,-1.2228845438040334,-0.2778972435097628,-0.6366393517390944,-0.8288220914225207,0.8899781732877997,2.0318772514960366,1
B00000285C,-4.157097340615836,3.8280403640314398,-1.4427466705980176,-0.32932585352163973,2.0575717292625186,-2.5617008845473026,-1.7270858994029605,-0.2360632869508647,1.0306111232225181,-0.6545533715902846,1
B00000283Y,6.161030166748342,2.9114312697248086,-3.968619783953063,0.948555605723339,1.6861369449618215,0.898023706549023,-0.16482154202428068,0.9620457682654444,0.591668952595594,-1.2644045465597862,1
B00000285B,-6.148764630932006,0.5389116248445563,-5.397623283051264,-6.561743872049225,-2.2742305223524597,-0.08605161068572514,3.1640495016098913,4.556609919134118,-1.7589798095877875,-0.7356810166815159,1
B00000284T,1.2095412623326107,-3.4929417566459873,3.1833933526843374,2.039113488714324,3.596352874412771,-0.47124501573093136,2.2339416018902014,-2.193623425521324,-2.289186141156775,4.708309369228532,1
B000002820,5.942495608456406,4.818644055905494,1.8016373160666463,-1.1666877309887143,0.03261785091868773,2.580109150244419,-1.7579326046624133,1.7891212868119017,-0.12188557941894149,0.5447809863449504,1
B000002877,7.226565715656831,-4.76123296623682,1.7487627802618486,0.6572990906566356,11.190054587348008,-5.546550501406839,-3.1328664036854175,7.519743298819591,2.3058487135651418,-4.8588540235563,1
B000002879,-6.1682412325381035,1.322146465536101,-9.409166284282458,-2.88035407979095,-0.4009185356419861,4.079084729048314,5.415319945215015,1.6394892434460988,-3.117222078424878,-1.217291682386133,1
B00000286V,4.865076745815968,2.9141572168869994,-1.1919351951439028,1.7692782135697382,0.7266088364434762,1.4907761322227011,-0.4724738431062738,-0.7628209512170155,0.5022927841070423,0.6811840151706781,1
B0000028L5,-4.107108903049122,4.634236637955004,-2.1652914045312524,0.08098596232171264,2.4075803195337913,-2.999332124718792,-2.1510828183238577,-0.2725126411148052,1.4340611303970214,-0.7612967773136456,1
B000002859,-5.239768663576147,4.254154765326269,-1.8733472738615835,-0.27131409507330967,1.776482598884014,-2.9552380362774273,-2.361919157498688,-2.4876903388194087,2.9232435421104475,0.03703310247773292,1
B0000028R2,6.511566934970264,3.114658008651356,-2.247825210197886,0.31495370214507895,1.795535427859561,0.5202921540099288,-0.3135039436631686,0.26268623294465576,0.5066891462069342,-0.7086707829620837,1
B0000028QO,-3.4769825293744145,4.316858629736894,-0.500006284852933,2.0507180526056397,1.469387171566638,-0.4203080649272267,2.9849514116982903,-1.8664923953228887,3.952082826442904,2.5366513601966,1
B0000028RS,-1.220501973406217,-0.7972915048218452,3.108236375346187,8.274603314346022,-6.32909832319105,2.1412466953948965,-2.3608970300417695,-1.7122980619250558,0.8743668004388198,-4.132970222774299,1
B0000028RH,1.2620020907022889,-3.1528160568309613,2.544210992950526,0.8776284016539599,2.0547771281324163,-0.12129504824246741,3.3171049311722336,-1.6404099693295193,-0.4666457426911359,1.0384484112423908,1
B0000028R5,-5.525797802265832,-2.5846849608914466,1.3773758130220894,-1.632196106890728,-2.9350615746041218,-1.4417963118314565,0.005322078827344501,1.2104916927694105,1.7507405402164629,0.05753201346006264,1
B0000028PD,-5.1611693819569355,-1.863579789265256,3.3475944139353984,-3.831975653751106,3.1495466909156047,5.854320092293023,0.06935854547919698,-3.95588012142688,-1.449547707661021,-3.2091685387585533,1
B0000028S8,4.676642887547364,4.12293784284739,1.3954475850012638,-3.0954841283857846,-0.061895447912355135,2.4391492324859727,-0.66375183797,0.5562998802773126,0.626230427248276,0.32183657020501294,1
B0000028SB,7.615424140656328,-4.594201538774862,-5.25615947956152,1.6278369375418869,-4.048309551879866,-1.1296434753426368,-0.9214480486634337,-2.4487077515117535,3.2802368523343817,3.1412680159094672,1
B0000028QI,-4.346917044959814,-5.592901889719179,1.115908016858419,0.47949083363071066,2.713832668671747,0.02240602879949967,6.075421158230673,0.7620494664019086,3.2942695257887253,0.7193815927283298,1
B0000028RG,5.91192146345814,2.9560522947905983,-3.082050390991815,1.7576041252264516,1.674437807441947,0.880296275288885,-1.048174746915358,-0.008215426321289427,1.0676201536986134,-1.1815491280819703,1
B0000028QZ,-2.9034350227300774,3.625695324562744,-0.5146926245359355,1.994287655398949,-1.7815423808541793,-0.8924333073873199,0.9384829597358594,-0.061957739712175275,-2.219754776934522,0.8406738771017457,1
B0000028RR,-2.7236304494917385,-0.7588032914454335,3.3090915224839317,8.250417406970818,-4.202905538670068,2.286317479199379,-1.50829780891047,-0.03222156400975386,0.6301467302048285,-3.29967532358338,1
B0000028XW,-1.0851025091784943,4.636423214117314,-0.5721380830030486,-0.7188146308077183,2.0016225981847513,-2.3923644774900676,0.45381527630441115,-2.021105641799186,1.7635699165438534,0.12525371782746167,1
B0000028W9,-4.157097340615836,3.8280403640314407,-1.4427466705980174,-0.3293258535216405,2.0575717292625204,-2.5617008845473026,-1.727085899402959,-0.23606328695086456,1.0306111232225188,-0.6545533715902853,1
B0000028W3,-6.106278385467075,-2.5247201027886503,0.6722253876574531,-2.809053463544902,-3.1047092613023004,-2.029800586135252,-1.0059199624602304,1.5147390637343785,1.6286496646769222,0.3739120142458065,1
B0000028S2,3.4120516683790174,5.27653465029798,8.57087643429891,-5.37254004618343,-2.8135824936512095,-1.955321833544489,2.3153700123760217,-0.08238423244142076,-1.9500162028095835,-0.5059488111792342,1
B00000292D,0.5272801435549684,4.677327190925873,1.0256274891596937,0.5033808877334318,1.7231361749254825,-2.5755809316861744,0.29683168231081736,-2.2017241111125254,-0.09295008837242448,-0.57314864267261,1
B00000294R,7.418411515629117,-3.3719126987212142,-2.014301977280619,0.6402741266558417,-1.3940040219146812,0.09853584653028681,1.2399020832628886,0.5473907755969547,-0.6576251428343567,1.3117892544074437,1
B00000293W,3.064703603646564,5.539056703518261,9.776794852126896,-2.0658047235292107,-5.024016933088978,-1.6015821939892834,1.5789972560885805,1.8979387875064737,-0.4444410120652601,-3.6530309043378533,1
B00000295Y,0.7945844369492451,-7.125720217064695,-3.4924626180970586,-1.1703583418701542,-5.233134121725,-2.295798249828151,-1.48742417562031,-0.2312013132705175,0.2900110851574757,0.1086217405995407,1
B000002962,3.4807167933664216,3.1413274115263983,-1.3312356900508402,2.1588361133408775,-0.1529963375496862,1.3819270165411028,-0.6837011915432539,-1.8608141066320214,0.24561412326197946,0.1947972554597425,1
B00000295A,3.4169016116125297,-0.7423595084538651,2.755016962860349,0.8475054217903554,0.8471003400064108,3.055500425502326,0.0673083044047878,2.9036039457481873,-0.08758458770839572,3.0550074802468763,1
B0000029AS,-5.499967341586739,4.001926882921317,-0.9591092305576779,8.65269470261856,-4.452741637702123,0.7264168517723317,1.5878476871975182,3.176916409611326,-2.009343195527691,-0.29634451051729077,1
B0000029AN,-5.499967341586739,4.001926882921317,-0.9591092305576779,8.65269470261856,-4.452741637702123,0.7264168517723317,1.5878476871975185,3.1769164096113274,-2.0093431955276913,-0.29634451051729077,1
B0000029B3,-4.981159834352067,3.050320554559187,0.5864125708724527,8.405229697674264,-3.6682760329644797,0.5143045425900861,2.295311981501342,2.4281151265869663,-1.5792861968917609,-1.3368566054129654,1
B0000029A6,-4.032054834453708,6.129576830832181,-2.2375727146693807,-1.009788225349859,2.655336367180723,-3.330910869880972,-0.7981551982125454,0.4810924237596478,1.0662813265039894,-1.4810847133799852,1
B0000029B0,-5.123776327938364,3.7111942332128476,-0.8523292647308336,7.971308745273268,-4.048502603167254,0.7040575607117845,1.5008844674576896,2.8733816192552593,-1.856508400100522,-0.36824995926123144,1
B0000029BG,-0.45438426777354307,7.867507970998616,0.3785703087509819,-0.5893659707135334,2.204516125973329,-3.5346690504869454,-0.602012568166837,-4.566357153051294,0.9502975847628099,-0.35693056762549175,1
B0000029AW,-5.123776327938364,3.7111942332128467,-0.852329264730833,7.971308745273268,-4.048502603167255,0.7040575607117842,1.5008844674576896,2.873381619255258,-1.8565084001005223,-0.3682499592612313,1
B00000296A,-2.8600399945178117,-2.578059881715234,-0.6406286571146473,-0.776347186527986,2.5530722064062825,5.553056941733031,-2.445226876118525,-2.2966419048119393,-1.5678276054475606,-2.2675803634623564,1
B0000029DD,-3.757749986262243,2.585769420589653,-1.5373223559346938,-0.36711770768673585,1.522226461363584,-1.8645746491787336,-1.921032351193459,-1.7625990376487561,3.0049901505987506,0.13972040648054054,1
B0000029AP,-5.499967341586739,4.001926882921315,-0.9591092305576776,8.652694702618561,-4.452741637702123,0.7264168517723321,1.587847687197519,3.176916409611326,-2.0093431955276913,-0.29634451051729055,1
B0000029DZ,-5.8783281743656595,2.343896379723315,-8.157045199393247,-5.248360579614432,1.8698669693993943,-1.7248726000973498,5.0285192955917815,-0.5058791074272698,-5.17463280215827,-2.766529188571305,1
B0000029FS,3.5151696275627153,3.8907343453027856,6.673823694905859,-2.7934167762272395,-2.184415383279175,-1.942125298317208,2.029958555517594,-0.5743755191762873,-1.9916749428297496,-0.7276757187670747,1
B000002977,5.911921463458139,2.956052294790597,-3.082050390991816,1.7576041252264498,1.6744378074419473,0.8802962752888857,-1.0481747469153575,-0.008215426321289515,1.0676201536986134,-1.1815491280819703,1
B0000029FW,-5.359109258590752,1.1324118801647494,-7.659996668717579,-0.9510986488627104,-0.1768986884227267,6.384879854848064,4.5246513733795934,3.0502744247087823,-0.8924088106694701,0.04805554327130152,1
B0000029AL,-5.72601281411232,3.586389067849553,0.5762373643201721,9.828178193230379,-4.434193973415005,0.5521118882781394,2.5434886159700465,2.896964988842794,-1.8289874864363516,-1.3345203167873445,1
B0000029GT,4.457107226738422,5.933055926976002,11.6200254076282,-3.3458340426218625,-5.182120644218416,-0.036034748812891496,2.8108351375074,-0.6397923262631292,-2.6713349115013334,-3.1998290106671616,1
B0000029AU,-5.499967341586739,4.001926882921315,-0.9591092305576784,8.65269470261856,-4.45274163770212,0.7264168517723323,1.5878476871975178,3.1769164096113247,-2.0093431955276913,-0.29634451051728916,1
B0000029I0,8.453201952021342,-3.8586925926306823,-2.552286416875387,0.7716437128656903,-1.7988162210204237,0.09728476183294031,1.207055326343884,0.23637771179031244,-0.5722923446118194,1.8044391948342406,1
B0000029GK,-1.1560907371055773,0.810935846198615,3.6405947875304476,8.796301755671129,-2.8450935422312296,5.642408763094702,-1.0046817843915874,1.632403790108974,1.2584275721776006,-2.8706659707616047,1
B0000029JT,-2.3200664083950095,-3.4957837083552104,5.583784896121043,4.525802562058832,7.354542070616314,0.9978483287764154,-2.40252264947077,-0.21771756101580775,-4.5681069138128105,10.632168783616999,1
B0000029GI,7.615424140656328,-4.594201538774862,-5.2561594795615205,1.6278369375418884,-4.048309551879868,-1.1296434753426365,-0.9214480486634333,-2.4487077515117512,3.2802368523343812,3.141268015909465,1
B0000029K3,6.018950478042807,4.624518481628748,0.6723700944951291,-0.3348638009718398,-0.15871410878842004,3.015501474734031,-0.7520325590355704,-1.0712842354421854,0.006325181378370217,0.2895724492780359,1
B0000029JQ,-5.947275401767558,-5.773869434616938,4.603179946430105,-2.582164328065872,0.6344719707708011,2.6940287261475255,6.066640511794495,-2.88605091909224,3.8286938193620133,0.5345469872101452,1
B0000029JI,-4.54011328498412,3.172745001885414,-1.972318027997876,-0.01524010956240119,1.789994417101855,-2.1891234625694067,-2.19114621483376,-1.8346878137696014,3.0316695571533896,0.10607667320354014,1
B0000029J5,6.148242897336698,-4.027490917743704,1.630796002992349,0.6166473185172378,9.308286491852106,-4.54598543031141,-2.520036967739439,6.1069959180487885,1.7896295311164976,-4.115544183430269,1
B000002A36,-5.560206895757624,1.9628709222177045,-6.703160305945906,-4.920593604389521,-2.0710506728628224,0.0552447998200488,3.4109004571595474,4.521608072382065,-1.4428888186390603,-0.30285348883951296,1
B000002A5A,3.1151356083436874,4.059084678716657,8.501464337154724,-1.8430064523730756,-3.8162736434043376,-1.5185793190154153,1.834526257616682,0.8621907042297039,-1.8569069554698847,-2.4483137683261935,1
B000002A5J,-6.168241232538104,1.3221464655361013,-9.40916628428246,-2.8803540797909495,-0.4009185356419858,4.079084729048315,5.415319945215014,1.6394892434461004,-3.117222078424879,-1.217291682386135,1
B000002A7F,-5.731957967070405,-2.06780692338775,-0.08697075129542947,-2.969710586653689,-2.2380573586320147,-1.3637689742105954,0.7165577686465285,0.9963981616312818,1.6135358433855067,1.3519249886548055,1
B000002A4G,-5.351642943047232,3.28637471793788,0.5797528885896932,9.103409412649246,-4.033885473009526,0.5339448416290352,2.4144417405231677,2.671915631500895,-1.6832993842992994,-1.3308388318238218,1
B000002A5E,5.508364903331715,3.761889272560211,-2.703805430484992,0.5215790253864204,2.094900866923639,0.3121454630308906,-1.3744892868133896,-0.8145415494807349,0.43589978561823095,-0.399506949578804,1
B000002AAJ,4.420183698048453,3.4851537102854104,-2.2113845022012066,2.0236463136779608,0.7187913131858436,1.048422269524813,-0.16391922503372452,0.1753681772641693,0.6721232355329569,0.4797427028450925,1
B000002ACB,5.6394137418649795,0.07794134360866124,-2.040785305518411,0.30838105059652693,0.6596142003633184,2.621371978416165,2.9332058323211943,1.875478922842389,-1.1645674493069071,2.2863549455167615,1
B000002AAL,1.7352449934660261,3.48304227322632,3.653984957582401,-4.052148348765969,-0.6178046935638953,-3.2357617883513567,-0.2835226331443822,1.5742656526122667,1.3271072751628115,0.4521153422485755,1
B000002ACY,-2.995736165652391,4.362322859845544,-0.9202371559857876,0.471134586309139,2.3579827482008167,-2.9507826687248127,-1.1889002563942086,-0.20098227718704792,0.4081786510729912,-0.7623792677234693,1
B000002ABF,-1.2014233120111886,4.639495389637562,-0.7521623198039228,1.3050054284207477,-0.10088922530739736,-2.098117125985239,-0.2654752023236555,-1.677356247966988,0.4949895387229329,0.02882391586840403,1
B000002ADV,3.2609116440635075,6.311044081718963,3.103861239126092,-5.16951489491384,-0.31228333234422717,-0.20873725805951115,-1.1390981940616614,-0.009846432497763334,1.2435881303429606,0.8491409720884541,1
B000002AEN,7.1111143871549745,-4.686032660769632,1.7398330081135098,0.6548234312343141,11.021541764194414,-5.459536007804019,-3.079961170018399,7.40999396559758,2.2666727221081304,-4.817248930028432,1
B000002AGS,4.676033961220278,4.0644839968585575,3.4454348761656375,-5.598001544033372,-1.4237892140037034,3.444485918645433,-1.9877040315548926,1.2058004173232935,0.8741221651554882,0.9232219339433205,1
B000002AH6,1.6205059304100078,1.9811935168038974,3.3629108041405242,-4.710234453650857,-0.2866818051548104,-3.057512437946013,-0.40068554839519616,2.5141209531501847,1.7393464919535981,0.5856999988175385,1
B000002AIJ,-3.955222103828372,1.7895787575576863,-6.710362811085646,0.07155763471058554,-1.6872212444341825,3.962557305201866,3.1635848544916234,4.293075200453044,-0.4802892223337156,1.1269861408316622,1
B000002AIH,-3.955222103828372,1.7895787575576858,-6.710362811085647,0.07155763471058627,-1.6872212444341836,3.962557305201866,3.1635848544916234,4.293075200453044,-0.48028922233371635,1.1269861408316626,1
B000002AHQ,-2.183952585560358,6.055923143617024,-1.6778962098570889,1.2227455582939013,2.093864362604704,-2.7186815761377563,-0.8618973773346336,-1.8705395909253524,0.21314202525872378,-0.24016696302715157,1
B000002AIK,-3.955222103828372,1.7895787575576858,-6.710362811085645,0.07155763471058547,-1.6872212444341832,3.9625573052018663,3.1635848544916234,4.293075200453044,-0.4802892223337159,1.1269861408316628,1
B000002AI3,7.664870660051955,-5.062067374743649,1.7998762814300613,0.6746739142628506,11.973862185383735,-5.965283961456094,-3.389332840751162,8.118215562323407,2.524279411360009,-5.181990440511884,1
B000002AIB,4.81121784617637,1.928902694886223,-2.0247349395395866,1.9599132796935912,1.3428280926260463,2.958869951066,-0.799026368370414,1.3675770450846712,0.9814652120626496,-1.8365459872504843,1
B000002AII,-3.955222103828373,1.7895787575576863,-6.710362811085647,0.07155763471058472,-1.687221244434183,3.962557305201866,3.1635848544916234,4.293075200453044,-0.48028922233371635,1.1269861408316626,1
B000002AGW,4.793054955441253,3.507058316948468,3.0704628550276034,-5.389600719333493,-1.440787238405364,3.3292455929387623,-1.5668791629328207,1.9151858836383937,1.2722109470438687,1.9313458936885837,1
B000002AMJ,5.278619937107803,2.1267331446274027,-2.3296599678562955,2.0936343863969054,1.421753679197999,3.3035186405031194,-0.9131418156332597,1.4717285938084725,1.1645691869580173,-1.767659568996737,1
B000002AI9,4.811217846176372,1.9289026948862225,-2.0247349395395866,1.9599132796935907,1.3428280926260459,2.958869951066,-0.7990263683704137,1.3675770450846712,0.9814652120626491,-1.8365459872504848,1
B000002AOD,2.137808551580886,3.6036337162401733,4.0034260897195635,-3.4996018747675306,-0.9114638924220795,-3.2319356792834064,0.3892209412250171,0.6100660104961536,0.49728246183016034,0.15713522656230636,1
B000002AP1,-5.645102227924482,3.8130568112768057,-0.12630481100463112,9.398067608689542,-4.741538527010071,0.7335841761477693,2.343318314670813,2.890640736477992,-1.6223860010082158,-1.2726629731437165,1
B000002AP3,-2.1185538110358557,4.656095769816233,-2.270015096877607,-0.8158611172084766,1.71978510382807,-2.6007935294056783,-0.817617332685216,-3.2115926506100503,-0.8324908062769507,-0.725355054570138,1
B000002AMV,2.578193797347088,3.6444081059732163,7.674173310927916,-3.79855462975604,-3.1769510200577713,-2.661916591512206,1.247088162696586,2.028399594864752,-0.8397268899544583,-1.664633404653885,1
B000002ANP,5.474863373034823,-0.4618363536766761,-1.2402476733392922,0.25865887893231204,0.14757238361888397,2.1012456552541248,2.370793806507686,1.093083196578126,-0.7659027471741628,1.420002190186986,1
B000002ASA,5.561165083855867,2.73165375036782,-3.4872834771949615,1.1909421952006254,0.3712468236864741,1.2972766234421018,0.9454628533904464,-0.3703586601263328,-0.5393705689093594,0.8918974449430357,1
B000002AVB,5.851773992815757,1.6341208374237814,-1.5752295955066093,1.0519975652866078,0.5671098888171057,2.0149243324659447,1.3556996033648088,0.806882397112951,-0.6397914378790202,1.6681345033280681,1
B000002AXG,6.511566934970264,3.114658008651356,-2.2478252101978864,0.31495370214507834,1.7955354278595625,0.5202921540099281,-0.3135039436631682,0.2626862329446558,0.5066891462069344,-0.708670782962086,1
B000002AV5,4.61457609278377,3.701471897897909,-3.4009858723100637,1.051340877250724,1.5377111353292885,0.7058410734804257,-0.38313222686851833,-1.3083369253311776,-0.047652090593303845,0.6191692004702172,1
B000002AZW,3.0818395481296483,2.474862708501099,-4.933837298111032,0.6805505153269426,6.407729424366015,-2.8375957747941216,-2.0966639499058672,1.921059364830314,2.780693850939704,-3.632639380464227,1
B000002AZP,-4.445668372259916,0.5353457524630838,4.471933366588884,7.133620698032825,-0.3749441171428856,0.2692351518542997,-1.635952105387839,0.15785692231599505,-1.1013090597315747,-3.2343938240045174,1
B000002AZD,-6.823112474210667,0.03543478411412868,-6.1317564418829384,-0.46217422493136895,3.3330339635967237,7.458235064413516,6.014889503700601,1.0739827500308836,0.6771866918675444,0.8058855644834979,1
B000002AZX,-4.157097340615835,3.8280403640314407,-1.4427466705980179,-0.32932585352163996,2.05757172926252,-2.5617008845473017,-1.727085899402959,-0.23606328695086282,1.0306111232225181,-0.6545533715902877,1
B000002AZY,-4.157097340615835,3.8280403640314407,-1.4427466705980179,-0.32932585352163996,2.05757172926252,-2.561700884547302,-1.7270858994029592,-0.23606328695086268,1.0306111232225177,-0.6545533715902878,1
B000002B23,5.4748633730348235,-0.4618363536766761,-1.2402476733392924,0.25865887893231215,0.14757238361888383,2.1012456552541248,2.370793806507686,1.093083196578126,-0.765902747174163,1.4200021901869861,1
B000002B1M,8.298253004523485,-0.679791403356318,-3.890953725440422,3.424136232782424,-1.3310894516459353,0.030289572630424828,-1.0464657573010714,-4.180953932912451,1.8655389154241744,0.6943919440264743,1
