asin,Component_1,Component_2,bias
B000002KBA,-8.179618373734076,5.285192411529755,1
B000002KC5,-4.381473119236487,1.6335275842141308,1
B000002KBR,4.811217846176378,1.9289026948862227,1
B000002KBK,4.242363288989022,2.2329335260224292,1
B000002KE5,-5.1930439674746625,4.020662176477435,1
B000002KBW,-1.5871142589286078,4.188377512187747,1
B000002KE4,5.178887286260338,2.976333575630225,1
B000002KEI,-7.535770703804461,4.857800744505,1
B000002KDQ,-7.535770703804462,4.857800744505,1
B000002KEJ,5.178887286260336,2.9763335756302247,1
B000002KA5,-0.7279481908597631,3.3325262708897316,1
B000002KGC,5.178887286260334,2.9763335756302243,1
B000002KD5,-2.080319446263585,4.91874172454412,1
B000002KHB,-6.262960002719924,4.541791092734181,1
B000002KF2,5.178887286260334,2.9763335756302243,1
B000002KHQ,-1.100675866506686,5.138561861244503,1
B000002KH1,5.453227407247146,0.8518947938683735,1
B000002KEV,-7.907521454789155,5.104581033332539,1
B000002KEN,-5.585469602815942,3.6984375371624547,1
B000002KGE,-3.2863416702376527,0.45512557587031394,1
B000002KJ4,4.524551619516251,-0.2651600538095573,1
B000002KE7,-1.100675866506684,5.138561861244504,1
B000002KFT,-1.321785690214285,5.3771998048322125,1
B000002KIH,-3.3312935310486393,5.682856987120899,1
B000002KH3,-5.57794648319397,3.4984706514151322,1
B000002KFV,-3.1005931436299274,1.8518008162366317,1
B000002KGI,-3.3312935310486402,5.682856987120898,1
B000002KIP,-4.130384383131102,4.39366106365359,1
B000002KK1,2.0604400017546025,7.539951533835305,1
B000002KJY,6.5451487006291,4.346932339111808,1
B000002KEP,-4.753033482775644,3.4929588737388775,1
B000002KLC,-1.2336590684278155,-5.264802528846864,1
B000002KKD,-9.27080947905338,-3.4537703316044146,1
B000002KL7,-2.03871541487036,6.4602986490320635,1
B000002KKX,-0.224999041015371,4.539340932256956,1
B000002KKN,4.35834101566161,-0.46825711287813876,1
B000002KNM,-5.808249466551068,-2.2406428489773256,1
B000002KLM,-9.27080947905338,-3.4537703316044146,1
B000002KLX,-2.4758975160523784,4.353329752530623,1
B000002KLZ,-2.3234241117055308,4.3184318151510075,1
B000002KLH,5.75193912673474,1.4613127152691165,1
B000002KFN,5.178887286260339,2.976333575630225,1
B000002KK2,-2.038715414870357,6.460298649032065,1
B000002KNL,-3.8017349455327727,4.608286167962623,1
B000002KMI,5.447738977847176,2.6548436538078146,1
B000002KNO,-5.577946483193968,3.4984706514151322,1
B000002KJ1,-1.310996216149422,-5.626865971084426,1
B000002KNG,-1.3979420685572546,7.401761099542087,1
B000002KNE,-1.4914741770938984,3.892655265018336,1
B000002KME,-5.277802472765059,5.0625576470077,1
B000002KO5,-5.945467020536022,-0.6609211662196574,1
B000002KOQ,-2.142102416715095,6.692528367689701,1
B000002KN3,-4.990357349682279,-6.030912472237341,1
B000002KLL,-0.643440668993948,0.8797214103354859,1
B000002KLO,-1.6913824354272706,4.6857799855427675,1
B000002KX0,-0.28033629678225475,-3.9876822859340386,1
B000002KO1,-5.473720502355614,5.3338795773914285,1
B000002KLN,-2.538640511245446,7.970321970438316,1
B000002KYO,-2.118553811035845,4.65609576981625,1
B000002KXX,4.811217846176377,1.9289026948862216,1
B000002KYU,5.143026420732973,5.866618663119014,1
B000002KOA,-3.8560408561766395,4.737185250301247,1
B000002KYC,-1.3979052511880412,-2.2565890381773333,1
B000002L0G,-0.046027576719709314,3.785525740597585,1
B000002KXO,-2.6049527660352156,4.939144745180136,1
B000002KYJ,6.545148700629097,4.346932339111807,1
B000002KOS,-3.95034904621494,3.5489418864597604,1
B000002L1N,7.152114824866719,-1.3775860061295606,1
B000002KYY,-9.270809479053373,-3.4537703316044106,1
B000002KXM,-0.6434406689939488,0.8797214103354859,1
B000002KZQ,-5.369323163043986,5.217583457243489,1
B000002L3V,6.685254994887808,-3.6587638432645417,1
B000002L35,-0.04602757671970881,3.7855257405975844,1
B000002L22,-5.050970390295804,-1.5526133532870177,1
B000002KWC,-3.273934976197616,-2.543198724216406,1
B000002L3P,3.5703861552317573,2.7684015925971037,1
B000002L5E,-0.046027576719709314,3.785525740597584,1
B000002L64,4.4378523309308315,1.0876753335752503,1
B000002L7Y,-5.247473270789499,-6.115830468577939,1
B000002L6Z,-0.007229998245124319,3.0579029361585337,1
B000002L88,1.3838134189392146,0.7495017497067399,1
B000002L70,6.518308421312707,3.8497511421292696,1
B000002L94,-9.240672470572251,-2.638121235893933,1
B000002L4C,-0.9926156825106263,4.51592551383065,1
B000002LB7,-6.47861348088065,-4.900794338385195,1
B000002L16,-0.9926156825106243,4.515925513830652,1
B000002L75,-3.273934976197616,-2.5431987242164054,1
B000002L7G,-5.1501757762607125,5.070242937303112,1
B000002LA7,-4.251334486355022,3.8287678950486566,1
B000002LAK,-9.270809479053373,-3.4537703316044106,1
B000002LBX,-1.7134475931072979,6.483828705234435,1
B000002L8T,-6.863995689924936,-1.8117460471881788,1
B000002L66,4.811217846176375,1.928902694886222,1
B000002L8Z,4.7517110809336405,1.2042700468830818,1
B000002LBB,5.435367740602783,4.0660010165225415,1
B000002L5U,-5.945467020536022,-0.6609211662196585,1
B000002L7Z,-1.8072463124166886,-2.6915557701069006,1
B000002LBT,1.3838134189392142,0.7495017497067404,1
B000002LA1,6.518308421312704,3.8497511421292696,1
B000002LA4,5.357310776004916,4.4337481571337385,1
B000002LBM,2.9102882251241162,-1.0214082583271706,1
B000002LBW,-1.7134475931072952,6.483828705234436,1
B000002LAC,-5.866503143796611,1.487819088150371,1
B000002LBY,-1.7134475931072952,6.483828705234434,1
B000002LCS,-2.1347123392032734,4.440871447434981,1
B000002LC6,0.6931914382690829,-6.456794325395721,1
B000002LCQ,5.9336771362596235,2.2297136656952667,1
B000002LBD,-6.798635736626713,2.6921062166089356,1
B000002L82,-3.2739349761976184,-2.5431987242164054,1
B000002L8V,-6.798635736626715,2.6921062166089365,1
B000002L4I,-4.0758917694666845,1.3674717893335697,1
B000002LE9,-6.788322079283514,-1.3047413387030056,1
B000002L86,5.019248778666532,0.7296488395528431,1
B000002LAT,-0.043374760933667295,2.979499225362151,1
B000002LCZ,5.91192146345814,2.956052294790608,1
B000002LBV,-1.7134475931072966,6.483828705234435,1
B000002LFJ,-4.251334486355019,3.8287678950486566,1
B000002LFG,5.370588370431526,4.004857140284604,1
B000002LF0,-4.753033482775644,3.492958873738877,1
B000002LFZ,-2.2904896435573576,5.411030902898046,1
B000002L9B,3.4918456846425747,0.6367142489812032,1
B000002LE6,3.0193751038565213,-0.05377607291529473,1
B000002LD5,8.100029931943432,0.022262173866774097,1
B000002LI0,1.3838134189392137,0.7495017497067403,1
B000002LD2,-6.392276940998784,-0.7260188994938699,1
B000002LI4,-3.464003898132922,3.5921681349873023,1
B000002LEO,-5.507098199354053,-5.6912933029052075,1
B000002LIB,-5.878328174365638,2.3438963797233456,1
B000002LG1,4.252685494259915,2.59193567289363,1
B000002LGY,-5.012298628097591,-4.756862589904714,1
B000002LJF,8.945681206574687,-1.068986770786478,1
B000002LJA,5.800050488476378,4.390079616870494,1
B000002LGU,-4.781729314926501,-5.5914867565537145,1
B000002LKT,-3.578642728944572,2.328328683404755,1
B000002LGQ,4.10931998613747,0.4693050643887619,1
B000002LKN,-3.7082202056015525,3.6576619779274404,1
B000002LLA,2.0604400017546047,7.539951533835305,1
B000002LH9,-6.788322079283514,-1.3047413387030056,1
B000002LM3,7.737687994196832,0.3994282837987378,1
B000002LM7,4.2485854857651955,-0.042236716625017455,1
B000002LMO,5.370588370431526,4.004857140284606,1
B000002LKU,-6.273636822854108,0.6135292975597246,1
B000002LGL,-8.187063709218933,-2.4865757243788864,1
B000002LN6,-9.27080947905338,-3.4537703316044146,1
B000002LN3,-1.5871142589286087,4.188377512187745,1
B000002LOO,5.843337104842549,2.6203419030288484,1
B000002LP2,-2.4646117211846352,3.3587078678345432,1
B000002LLS,-6.273636822854106,0.6135292975597257,1
B000002LQR,-4.329960841355954,-1.8303291388707792,1
B000002LOL,-5.173263260950428,0.2665647851447586,1
B000002LN4,-1.152204331424386,7.128908584597362,1
B000002LN0,-1.4281408669529538,-4.112664749947742,1
B000002LPF,-2.8123811556129628,-4.20390915625906,1
B000002LP7,-4.975412509479276,1.0545085694008351,1
B000002LSO,-5.784746192403893,-2.2346894550717233,1
B000002LTK,-8.496129893152155,-3.505757784953194,1
B000002LNG,-1.2336590684278128,-5.264802528846863,1
B000002LQT,-6.273636822854106,0.6135292975597246,1
B000002LS0,-3.001497402819855,-4.259435038317966,1
B000002LSF,-3.6187644610970864,3.7188183916290583,1
B000002LSY,6.018950478042808,4.6245184816287495,1
B000002M1L,5.136622239677883,0.15298314053109865,1
B000002LO1,-6.731730332187528,-2.187499019838435,1
B000002LT6,-0.04602757671970838,3.7855257405975857,1
B000002LTY,-5.3847164832969625,-5.188172624476017,1
B000002LUY,5.057094835968493,1.2968751343503933,1
B000002LRX,-1.5202855715566612,1.3426251827441429,1
B000002LNX,-6.273636822854111,0.6135292975597242,1
B000002LU4,-0.2803362967822552,-3.9876822859340404,1
B000002LRZ,0.4117666555337826,3.710292987453819,1
B000002LSV,-5.186809074071983,4.071956154453182,1
B000002LSJ,-5.899659763037483,-2.4798338657312478,1
B000002LUX,4.87198457543771,5.023185704700531,1
B000002LVG,3.4163605376937576,3.333603093097114,1
B000002M2M,-3.2739349761976184,-2.543198724216406,1
B000002M42,-6.106278385467064,-2.524720102788655,1
B000002M2E,-3.2739349761976175,-2.5431987242164054,1
B000002M3N,-1.2815554029847867,-3.4916791138279515,1
B000002M90,-4.979849197318525,-2.153215300443384,1
B000002MCD,-1.7741124853690424,6.280990075550076,1
B000002MBG,-4.787994092699897,-1.8371272210304535,1
B000002MBP,5.023103907530436,-3.95201920592679,1
B000002MFN,2.279634679057417,-2.0922784873537994,1
B000002M32,2.2796346790574167,-2.0922784873538003,1
B000002MH5,-5.923009298665149,-2.2016589125306174,1
B000002M28,-4.787994092699897,-1.837127221030453,1
B000002MHO,2.393908301769431,-1.6248023275112198,1
B000002MJ0,-5.772021829902194,-2.493527801492108,1
B000002MI4,-4.439665031964868,2.9396097757602404,1
B000002MIK,4.676033961220282,4.064483996858553,1
B000002MHW,-3.1418796358083405,2.1261655776117765,1
B000002MIJ,5.370588370431527,4.004857140284603,1
B000002MIW,3.2519304921032677,7.850997590000087,1
B000002MFQ,-2.346739393689045,2.730203927034164,1
B000002ML7,-6.106278385467067,-2.5247201027886566,1
B000002MKD,4.811217846176374,1.9289026948862216,1
B000002MJ9,-6.798635736626711,2.692106216608937,1
B000002MJ8,-6.798635736626715,2.6921062166089356,1
B000002MME,-4.526741480496722,-0.7860989052145525,1
B000002MMJ,7.160398310684097,0.6272114888739719,1
B000002MNF,3.8031021023198024,-0.12524940449183022,1
B000002MKL,-5.674106053305982,2.171176753944595,1
B000002MQL,-5.1015047853608575,-3.000412513380347,1
B000002MPY,-6.266960508084858,2.5076773487274777,1
B000002MNH,-5.654607343363527,-0.9879042885113745,1
B000002MPH,5.90678537500097,0.898870987741077,1
B000002MQ0,-5.803333870328077,0.19805775843959011,1
B000002MP6,-2.2447497954268423,3.0404461804737375,1
B000002MRZ,5.418594920080089,1.0691884737370259,1
B000002MTC,-5.9230092986651455,-2.2016589125306156,1
B000002MPB,-1.1685429721101543,-3.685569072431016,1
B000002MII,-3.9503490462149435,3.54894188645976,1
B000002MJ1,-5.91846461264694,1.4804474458882773,1
B000002MSS,-3.950349046214941,3.5489418864597604,1
B000002MT1,-7.63400050601497,-3.4791244107818216,1
B000002MTN,5.684787668472232,2.4470199422712082,1
B000002MT4,-5.086471902546307,-0.30740825321414095,1
B000002MTI,-1.2475368647321639,1.2399999303598126,1
B000002MYC,-6.106278385467067,-2.5247201027886566,1
B000002MUG,-4.243346520375496,-1.5562002294212638,1
B000002N00,-1.4281408669529545,-4.112664749947742,1
B000002MVO,-4.243346520375497,-1.5562002294212633,1
B000002N0V,-4.322263105490785,-4.74078479330001,1
B000002MVR,2.988595510641402,5.004880465883857,1
B000002N1I,5.911921463458137,2.956052294790608,1
B000002N1B,3.081215210072817,3.8296652089737107,1
B000002MZH,6.929187705983825,3.8318020046685906,1
B000002N1Z,-4.975412509479276,1.054508569400834,1
B000002N0X,4.52374711758467,2.396630406155062,1
B000002MUW,4.10931998613747,0.4693050643887614,1
B000002N3F,-3.7601735099010964,-1.5407113311161271,1
B000002N38,-5.929502417301248,-2.354752608611026,1
B000002N2I,0.055806447305143614,3.8038988262579365,1
B000002N25,-3.7615598024344026,5.003999352624704,1
B000002N2T,6.544981095426971,4.346757574761624,1
B000002N0B,-3.757174614268984,1.0367555153209813,1
B000002N2B,7.408077035700374,1.6416456793411276,1
B000002N1D,2.0604400017546025,7.5399515338353025,1
B000002N5U,-6.273636822854111,0.6135292975597246,1
B000002MST,-3.950349046214942,3.54894188645976,1
B000002N61,-2.7286880939435543,2.6296087337294947,1
B000002N7M,-0.6434406689939491,0.8797214103354858,1
B000002N8X,3.07083661289658,4.71187682643351,1
B000002N5X,-1.9421226854164582,3.402782379744405,1
B000002NAV,-2.7580798061609726,2.99708662627293,1
B000002NAA,-5.577946483193972,3.4984706514151322,1
B000002N67,-5.113996004601074,-3.174229587156693,1
B000002NC4,-5.5773620445746515,-1.5350545752903428,1
"Who says a rock band cant play funk?--Roni Sarig""",-6.2195099357358545,-0.3013522099120247,1
B000002N51,1.4846767789100797,3.856053984700808,1
B000002NDY,-5.39858492680945,1.1559657059269701,1
B000002NDA,-0.7844405193143359,-1.2985905340225203,1
B000002NCT,-6.785237144478724,-1.6634516899803067,1
B000002NAO,5.843337104842547,2.6203419030288484,1
B000002N21,-3.8064015888341998,-2.125494572198459,1
B000002NDE,-4.975412509479274,1.054508569400834,1
B000002NC2,-1.0943914039622744,4.960272970806497,1
B000002NGP,6.5451487006290945,4.346932339111808,1
B000002NF8,-5.024214602209049,-2.5858125042028495,1
B000002NBY,-0.4576913720557654,5.5162969062021014,1
B000002NIL,-2.2447497954268423,3.0404461804737375,1
B000002NB4,-2.8775108109371357,3.0115087001545473,1
B000002NET,-0.7212844371611297,-3.4083809003247816,1
B000002NIW,-4.443381421180199,-0.28757712264803864,1
B000002NGD,-2.5110807795371075,-3.1103391259374793,1
B000002NVI,-5.899659763037482,-2.479833865731248,1
B000002NG7,-2.86837819420494,1.0628820037560514,1
B000002NJS,1.7656258726041312,-2.0838250736850967,1
B000002NZR,-2.6064009004099082,4.589770574939841,1
B000002NZO,-4.229527066371983,1.9663949478636356,1
B000002O05,-4.829955997370066,2.4823229489212237,1
B000002O06,-4.829955997370068,2.4823229489212237,1
B000002NYW,-2.6064009004099065,4.589770574939842,1
B000002O2M,-2.6064009004099065,4.589770574939841,1
B000002NWU,-3.161773812436615,0.3532988527588141,1
B000002O1Y,-2.554155928447383,4.150719160110163,1
B000002NX9,-6.168241232538089,1.3221464655361146,1
B000002NZ9,-0.9331372304317076,6.258536533607318,1
B000002O4I,-1.3721934380660548,4.941627023318248,1
B000002NXD,-0.8079944099419305,4.024071528651185,1
B000002O2B,-2.4882708083617024,5.972489469283693,1
B000002O2D,-5.945467020536022,-0.660921166219659,1
B000002O4C,-2.606400900409908,4.589770574939841,1
B000002O5T,-3.3860277043353793,1.8294245468452928,1
B000002O6N,-4.157097340615826,3.828040364031433,1
B000002O9D,6.07093373827114,3.6681769756746174,1
B000002O49,-6.273636822854104,0.6135292975597252,1
B000002O9F,5.498858252629897,4.621911129135082,1
B000002O6A,-2.606400900409907,4.58977057493984,1
B000002O2L,-2.9020435138692315,3.3982789452855218,1
B000002O8D,-4.902894668650995,2.4707542902012634,1
B000002OC1,7.798280750130592,-5.148758988094578,1
B000002OD0,-2.6064009004099082,4.589770574939841,1
B000002O8V,2.424714037885321,3.6061939406571537,1
B000002OG0,-2.7720475922132723,1.3302185146112617,1
B000002OIG,6.741053879238069,0.5494600557192041,1
B000002O6V,7.753521752397479,1.1205254734519763,1
B000002OIQ,4.252685494259916,2.59193567289363,1
B000002OHC,8.023393925119697,1.3601404239359203,1
B000002OGY,-5.866503143796609,1.487819088150371,1
B000002OF7,7.4030283239857315,1.4045018852244484,1
B000002OJ5,-1.1498616307487264,6.643493191952602,1
B000002OI6,8.055139727403084,-5.319297008739199,1
B000002OK5,5.256659205984513,-5.014746506244495,1
B000002OIC,7.2975598700379,-0.5367704419856794,1
B000002OJ9,-0.09242753313484608,6.357598610409131,1
B000002OJZ,7.208122686199126,-3.9397994234599034,1
B000002OK8,-5.868686753861555,2.309696960721642,1
B000002OKX,-0.04602757671970817,3.785525740597586,1
B000002OIH,-5.384716483296967,-5.188172624476021,1
B000002OMN,-5.885077128616645,3.06880644459819,1
B000002OG8,-5.800735330995766,3.0756326137471866,1
B000002ONC,4.811217846176377,1.9289026948862216,1
B000002OMJ,-2.645955121914593,6.486270986113952,1
B000002ON0,-3.083204834117669,2.8360916001681877,1
B000002OMP,-4.49067095628156,0.7435656309038006,1
B000002OJ4,-0.8779991480356294,6.052616010476582,1
B000002OME,5.941110542437855,1.0584762109488344,1
B000002OPR,2.914319256800398,0.2816988924575178,1
B000002OOJ,-0.856380467073524,6.028396251974274,1
B000002OPL,-4.702415247443475,6.910389464891336,1
B000002OQ4,5.307824484459501,2.0290589351464554,1
B000002OLW,4.252685494259914,2.59193567289363,1
B000002OQH,7.297559870037898,-0.5367704419856794,1
B000002OQ3,5.941110542437858,1.058476210948835,1
B000002OS2,-0.717653442044007,3.901459475146245,1
B000002OQ6,-0.8779991480356283,6.0526160104765845,1
B000002OS8,-2.4882708083617016,5.972489469283695,1
B000002OMU,6.254636991204497,0.17185465709181566,1
B000002OR0,-5.868686753861556,2.3096969607216424,1
B000002OQU,-0.2371314000285387,6.39393493099381,1
B000002OVJ,-5.482507821328858,1.051540962235242,1
B000002OWQ,5.941110542437857,1.0584762109488355,1
B000002OU3,7.297559870037901,-0.5367704419856794,1
B000002OWN,-5.868686753861556,2.3096969607216424,1
B000002OYB,-4.67213877174421,2.3020337863144444,1
B000002OZS,-5.591825198174514,-2.0192941164197635,1
B000002P22,-5.7646846193838455,-2.0498011904585445,1
B000002ONY,7.4030283239857315,1.4045018852244506,1
B000002P1B,-2.488270808361704,5.972489469283693,1
B000002P3W,-2.8510634627720517,-6.659444471061556,1
B000002P5W,-4.612317950086019,6.415702625747718,1
B000002P5R,-4.2394246632434545,6.2273938772128625,1
B000002P2E,8.100029931943428,0.022262173866774097,1
B000002P5Y,-4.7024152474434775,6.910389464891335,1
B000002OWD,-2.4882708083617016,5.972489469283693,1
B000002P8G,-5.397455239809062,2.317506479894742,1
B000002PAW,-5.9970181022362015,3.704261218719693,1
B000002PAF,6.154343022875697,0.48491166210336745,1
B000002PBH,-2.6064009004099065,4.58977057493984,1
B000002P4T,-6.172781058009593,1.2127768340629026,1
B000002PBC,-0.09242753313484796,6.357598610409129,1
B000002PBF,-1.149861630748728,6.643493191952601,1
B000002P8I,7.273270017479659,-3.963864961645566,1
B000002PBY,-2.6064009004099082,4.589770574939841,1
B000002P64,5.9411105424378565,1.0584762109488355,1
B000002PCV,-2.6064009004099065,4.58977057493984,1
B000002PCN,-0.04602757671970777,3.7855257405975857,1
B000002PBW,-2.704894628733804,5.3918250915469,1
B000002PBO,-0.8419140577044633,5.395583332778374,1
B000002PD8,-1.481698596147577,4.80342252083383,1
B000002PBN,-2.7048946287338036,5.3918250915469015,1
B000002PB1,7.619789538834263,1.2151247544877564,1
B000002PB7,6.254636991204501,0.17185465709181677,1
B000002PCM,-2.6064009004099065,4.589770574939842,1
B000002PDS,7.207916263571456,-3.939548883716853,1
B000002PDT,-5.866503143796611,1.487819088150371,1
B000002PD3,-3.161773812436614,0.3532988527588141,1
B000002PEJ,-2.154450713159427,2.073863171668935,1
B000002PBX,-2.606400900409907,4.589770574939841,1
B000002PBZ,-2.6064009004099065,4.589770574939841,1
B000002PER,4.811217846176376,1.928902694886222,1
B000002PBD,-0.501160153204333,7.261271829446,1
B000002PCQ,5.019248778666537,0.7296488395528442,1
B000002PEP,7.1061656243400915,-4.674827638644863,1
B000002PFC,3.5032912527340616,4.516673981331248,1
B000002PBS,-0.630360642382339,5.7129292235391995,1
B000002PHC,-5.866503143796609,1.4878190881503717,1
B000002PH1,-0.04602757671970875,3.785525740597585,1
B000002PHQ,7.403028323985732,1.4045018852244495,1
B000002PHV,7.3449930077342405,-1.078676618050581,1
B000002PD7,-1.4816985961475762,4.803422520833831,1
B000002PG6,-5.384716483296964,-5.188172624476017,1
B000002PH8,-2.606400900409907,4.58977057493984,1
B000002PFV,-3.0832048341176677,2.836091600168188,1
B000002PHA,6.060653708425488,0.20304439064579977,1
B000002Q7Y,-4.664945211513501,2.1964549623757246,1
B000002Q88,-4.664945211513499,2.196454962375725,1
B000002PC1,-2.606400900409907,4.58977057493984,1
B000002Q7A,-5.617184760406643,3.454565109835955,1
B000002QI0,4.852200477234991,3.286938671737472,1
B000002QMB,-4.6649452115135,2.1964549623757255,1
B000002QEY,-6.527298108924312,1.5292845796369874,1
B000002Q40,7.110546814830914,-4.679187012380308,1
B000002QTM,0.28576860087616973,4.114635950478196,1
B000002QTD,-2.189731189650552,2.4051288869726264,1
B000002QG8,4.655472320821882,2.695486425150531,1
B000002QW2,-0.9331372304317069,6.258536533607319,1
B000002QWT,-5.67410605330598,2.171176753944594,1
B000002R0R,-2.588144921242471,1.2641357443214045,1
B000002R0S,-2.588144921242471,1.2641357443214036,1
B000002R0P,-2.932284767979817,1.4407433967239685,1
B000002R0W,-3.5831582478878916,-3.2224537660860273,1
B000002R0O,-2.588144921242471,1.2641357443214045,1
B000002R27,6.276035248287784,5.210427365402348,1
B000002QRW,2.3994232632490853,3.5800331122271136,1
B000002R4S,-3.8340112355929756,2.3256284828743032,1
B000002R26,6.276035248287784,5.210427365402346,1
B000002R29,5.617217059371397,4.7918116757194005,1
B000002R4O,-2.61068010876554,4.714870770501291,1
B000002R6C,5.198172006149052,4.24578668771524,1
B000002R4E,-2.8317378927049264,1.3892362322653908,1
B000002R4Q,-5.549413753393305,1.8276881640039764,1
B000002R78,4.478426321026816,2.9013117830916886,1
B000002R8M,-2.58814492124247,1.2641357443214039,1
B000002R9D,-3.1418796358083396,2.1261655776117756,1
B000002R9A,-3.320773573549922,4.728477872014867,1
B000002RFW,-7.4158037144180895,-2.498455958749376,1
B000002R9X,-2.588144921242472,1.2641357443214036,1
B000002RFT,-7.119499247916724,-2.539269212582232,1
B000002RG3,-6.450059776735923,1.6616283090350734,1
B000002SW3,-3.565996670385771,2.691742293447391,1
B000002SY3,6.672044704300299,2.336485222974753,1
B000002T0V,0.9107793552820733,3.400326798657933,1
B000002TGF,-1.246946748630256,5.929318753923448,1
B000002TI3,4.676033961220282,4.064483996858554,1
B000002TIO,-3.5831582478878916,-3.222453766086028,1
B000002TNB,5.583575806417521,4.073601699056886,1
B000002TN1,1.3871925299776733,4.110043561172588,1
B000002TIL,-4.01900029607403,-5.1480844128489816,1
B000002TN7,-5.5368820717174145,-1.847573919617182,1
B000002TNC,5.952855917053303,0.9304268271331354,1
B000002TNO,5.595196657506151,-0.5911758757284559,1
B000002TO4,1.9704642847603964,-2.629200986173222,1
B000002TQ6,4.521493867884482,2.2262613715950046,1
B000002TR9,-1.9299379744056508,2.1121219038839536,1
B000002TP7,0.7017431261840396,-7.647396602640567,1
B000002TSJ,5.9119214634581345,2.956052294790606,1
B000002TQS,-4.990357349682286,-6.030912472237345,1
B000002TRM,2.133605185094041,0.5652070219194937,1
B000002TSU,-4.6079150963966695,-5.052821395399327,1
B000002TQ9,4.265505300148474,2.3495105835123833,1
B000002TWN,5.765945150772356,0.9853245841522651,1
B000002TRY,-1.3140584005495655,4.298725825035412,1
B000002TYE,7.388084074444255,-4.864309102641696,1
B000002TYH,6.645374228077268,-3.62300232027441,1
B000002TYO,-3.5194497727457437,3.7449480637894266,1
B000002U3B,-2.244749795426841,3.0404461804737393,1
B000002U84,-1.641075924375764,-2.4334417198334184,1
B000002U53,7.885057950813211,-5.201204509354312,1
B000002U8M,-0.7742043524909078,4.325848047423496,1
B000002U5W,5.639413741864979,0.0779413436086523,1
B000002U4U,-3.2487001633226895,1.0254344003898297,1
B000002UBL,-4.954489225407375,3.63279481639253,1
B000002UCL,-3.0104917480338362,4.7408493734461725,1
B000002UBU,-1.461953968882867,5.405989121288558,1
B000002UE9,-6.165441901992651,3.5615682848928905,1
B000002UHT,6.741053879238076,0.5494600557192052,1
B000002UFV,-1.7733654784741166,3.6397759879800313,1
B000002UP9,7.946486953627328,1.352815286868172,1
B000002ULS,-6.614850705213585,-0.9835411306075047,1
B000002ULK,-5.641033751852524,1.282036397419429,1
B000002UPA,5.993308488120126,1.249929067361235,1
B000002UPC,4.655472320821881,2.695486425150532,1
B000002UQX,-0.22962882599610798,5.445060316342234,1
B000002UQN,5.911921463458134,2.9560522947906067,1
B000002URK,4.0179083102897994,-1.7083640909173115,1
B000002UST,-1.8581610515424896,-5.881149665081485,1
B000002UMG,5.639413741864979,0.07794134360865285,1
B000002UUM,-2.290489643557357,5.411030902898046,1
B000002UUR,-5.866503143796611,1.4878190881503717,1
B000002UUF,-4.107108903049108,4.6342366379549995,1
B000002UP8,6.225659705712519,5.307814319276689,1
B000002UVV,6.381801307608317,-2.1145484318490326,1
B000002UTZ,1.4929661426099292,7.858434194007924,1
B000002UVW,7.349516216261982,-2.4032696106411207,1
B000002UXE,-4.0758917694666845,1.3674717893335702,1
B000002UBW,-6.26716744440808,2.507808545778928,1
B000002UXM,-3.528257181208691,4.378995342615948,1
B000002V0K,4.691661804843945,7.316372787272296,1
B000002V4N,4.4196083664807295,3.5250233285205446,1
B000002V5N,3.7036143806419304,3.090329053813238,1
B000002VC3,-4.899509712476238,2.721351489332047,1
B000002UZR,2.4146479049176577,4.248226172283065,1
B000002VCZ,-4.0080562255649,3.69894226742253,1
B000002VD5,-4.899509712476239,2.721351489332047,1
B000002VEN,-0.42126913136587196,5.047690472578732,1
B000002VFA,4.597844412528934,-0.522686700062345,1
B000002VFE,7.012951706656135,-1.8986334870964008,1
B000002VEW,-4.549033835141785,2.511068466247938,1
B000002VF5,-0.42126913136587196,5.047690472578732,1
B000002V1I,3.1158645317923046,-6.7341680069672725,1
B000002VH6,5.226378669774381,1.3220499383871338,1
B000002VDZ,-2.035414046256574,2.9178751705840686,1
B000002VKW,-5.384716483296964,-5.188172624476019,1
B000002VL5,7.163556192846806,0.2284127620226426,1
B000002VGE,-0.4212691313658706,5.047690472578734,1
B000002VCN,-1.6771215470592478,-4.9157966396325525,1
B000002VN7,-2.9821710108447177,4.705260597041382,1
B000002VMH,2.630361052377993,4.057196776879043,1
B000002VM7,7.012951706656139,-1.8986334870964008,1
B000002VFW,6.412320241394023,0.9863317031812282,1
B000002VLB,-3.512188829157719,4.11885291190978,1
B000002VR9,-2.244749795426841,3.0404461804737393,1
B000002VT3,3.1126616444878343,-3.3503751580019046,1
B000002VHQ,-0.4212691313658723,5.047690472578732,1
B000002VMJ,4.50772274411038,0.6346123222681685,1
B000002VS3,6.180922348229719,5.004750344154839,1
B000002VOU,4.507722744110381,0.634612322268168,1
B000002VOS,5.099047511082828,0.20833364976996196,1
B000002VT1,3.260537931550804,-1.4391002571734786,1
B000002VS5,-5.046606921746671,3.813967503552714,1
B000002VSY,-1.3305455645637767,3.547593853633238,1
B000002VP3,-2.8795504615412137,3.7405402065371756,1
B000002VT6,-2.1125472660770055,3.7303200776636585,1
B000002VUG,-6.272567285054119,-3.1097197313058094,1
B000002VSH,0.07467391545680038,7.228059357304707,1
B000002VOY,3.2605379315508047,-1.439100257173479,1
B000002VTP,-0.45768193421289943,5.516116131993824,1
B000002VTL,4.603755298069687,3.153799295475854,1
