asin,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,bias
B00000283Y,1.0661625651572075,-0.005888065725332714,0.9537344961301029,0.8272709040041121,-0.44310374062637803,0.12138792307821615,-0.05046848813807789,0.25982386274572045,0.1864238170962709,0.061149207161584083,1
B00000285B,-0.10530445051832112,-0.00693497652034009,-0.13757561545840052,-0.6097466568647503,-0.3453893326224849,1.3885017752859676,-0.45881043479801115,0.7645984242443258,0.07949743027981376,-0.06926437688916665,1
B00000284T,-0.6346472844718692,0.10399685864523806,0.6634922835598694,-0.8024986817703776,1.382800348157653,-0.8309754947133196,0.008347638587739088,0.46326810525039297,0.8346220925341983,-0.3919250030860319,1
B000002820,1.006024298789008,0.22587439662231693,0.7808170435202835,0.15906586395706046,-0.8815516476418639,-0.25489478446851505,-0.021123506178051598,-0.21192888970855278,-0.5025173319453435,-0.22844675841302306,1
B000002877,1.014141431689895,0.009254010383932434,0.8161751774058669,0.6955838211257748,-0.4571927136619163,0.2025874198716788,-0.06903679595081354,0.26469934566557946,0.14315442453126728,0.025282049692438104,1
B000002879,0.37459969839248924,0.3384281397275445,-0.2840198309494667,-0.5992845624271188,-0.3058666226814284,1.3850952974370474,-0.4095408056091076,0.5107403320704008,0.20658457191763166,0.04544816096898006,1
B00000286V,0.8309243398928249,0.006471797768213119,0.6142717670332803,0.4526880933057075,-0.3342709879222067,0.15824514945819013,-0.01605178972173303,0.1310154882396744,0.08552546400056343,-0.0403396693271462,1
B0000028L5,-0.49161681603705626,1.2085762242902718,-0.6871372611775602,0.8020102343328149,0.400542823500392,-0.2113318125650242,-0.6865459416672738,-0.04759372330029464,-0.2973286428587812,-0.053378982135603534,1
B000002859,-1.1713903143994864,0.9750104134871497,-0.4686578477105588,0.6446280196561898,0.462437522291577,-0.8590184204464164,-0.7635805219174491,0.8824012886765258,-0.17652658765261123,-0.4856889566420135,1
B0000028R2,1.026182440479165,0.10718824822744222,0.8790124307234197,0.883278914811228,-0.3643582573856515,0.08607652995361363,-0.05374753643689439,0.20495791208665487,0.16008936800649606,0.33138876018832536,1
B0000028QO,-0.9558316100445333,0.403203304555129,-0.23332233449479806,0.41584078564155474,0.4336930411170501,-0.30371447768569787,-0.15745095165603207,0.8605587165240942,-0.7339834721423133,-0.28899008851235714,1
B0000028RS,-0.26340108412962543,-0.6970172779990687,-0.7784740095275117,0.24045278951583554,0.22631989960027418,-0.01292988009440735,0.871784383735411,-0.05140381743801238,-0.10491210045818088,-0.8227252487913019,1
B0000028RH,-0.3820984471423361,-0.13938566038468558,0.6627514850990425,-0.5699887988495775,1.285638932190385,-0.019762303252182662,-0.00011887787821956381,-0.2344718116058774,-0.20748453892968505,-0.09680299917008572,1
B0000028R5,-1.2219738237612703,-0.7238315778268233,0.21956581245961931,-0.00721575270632929,-0.3286895321620562,0.04917096509171698,-0.3016623247504263,-0.3974403955763717,0.2626702313455658,0.048164532721265675,1
B0000028PD,-0.4765501510973567,-0.43406737697755454,0.56523002002048,0.43653927839678724,-0.22222636113068467,-0.020763924306546538,0.5552503831386186,0.6422037516903413,-0.6341450242353707,-0.022364321417431433,1
B0000028S8,0.950271215826238,0.3229568564075595,0.6868215402406446,0.22969319197571647,-0.7519435177404431,-0.26405677469193645,-0.02429758021021181,-0.24176419831786802,-0.47773784677150827,0.062220281778507344,1
B0000028SB,1.6928251194354016,-1.0336054874602798,-0.18545662146133596,1.0847036959886909,-0.2237901639435242,-0.30940651712191236,0.01607860672248679,0.27951825967859845,0.23356225530044505,-0.17349165767225747,1
B0000028QI,-0.7452837988208056,-0.04256931871014985,0.07679768952156649,0.048565793014333794,0.2541265321677534,-0.08047909371605608,0.47081713933838965,0.7209563838374233,-0.6050460436816263,0.3027097840993812,1
B0000028RG,0.9830360019299266,-0.021509532390884458,0.7980029581157315,0.6815360609649525,-0.4023542594754801,0.1173583624087777,-0.036046756314946,0.21866363737336728,0.14698815172873805,-0.012936527957011787,1
B0000028QZ,-0.2060184394660345,0.36788180283414695,-0.21155147032085195,0.12481737493987284,0.055950633536458835,0.264496844405742,0.5383370940544695,-0.29766292398386035,0.03931247015319566,0.03136144321690379,1
B0000028RR,-0.6671056448185781,-0.06473323678570135,-0.10099375966632508,0.059514081374116276,0.0340922166129822,0.2471860073854538,0.8511548479971777,-0.05517019172216469,-0.15051920016004955,-0.7984469168023717,1
B0000028XW,-0.389566138887543,0.8915723623115309,-0.47506833423429784,0.5731046469444787,0.29355238374714443,-0.13855298114974277,-0.40164756055262063,-0.058619367083674524,-0.24892209947104396,0.035606250566871556,1
B0000028W9,-0.46672713072217104,1.0497618374472073,-0.6222609035334603,0.6813606487013102,0.34587437595817616,-0.20185539491974602,-0.7112672176208656,0.04570688890342236,-0.28145442302578555,-0.4079295719762519,1
B0000028W3,-1.246707459385983,-0.7491356284690631,0.22225944431374345,-0.002737972124012306,-0.3454951956220647,0.06613156005011546,-0.2739428060744882,-0.38559566916632626,0.2189066880338217,0.05083377097803801,1
B0000028S2,0.44179482657680497,0.6911346259329924,-0.13169775960716368,-1.2613262389930944,-0.9559267122792979,-0.9906651425130778,0.09339856496057466,0.15013344818545452,0.3563660369504524,0.0761184504181971,1
B00000292D,-0.28960191580850936,0.7772808237567002,-0.3235340698335401,0.4400632404195762,0.1717722387729749,-0.130297694424463,-0.09763314579862792,-0.15944396870129704,-0.25495211491197234,0.7158084762320699,1
B00000294R,1.590925339113964,-0.788465277836029,0.5460222473298352,0.5006425680272347,0.7527784636603193,-0.2830198711169687,-0.15046418932559952,0.01968914404064915,0.1720207466593748,-0.051391605460873825,1
B00000293W,0.4695920661133655,0.7458536114019365,-0.12988394140990747,-1.3755943607750543,-1.107303973765285,-1.0549476346745312,0.08870896785715798,0.0621297794789947,0.18295557301180632,-0.08203608072853227,1
B00000295Y,0.9515652838307103,-0.8811953751719053,-1.245026309207663,0.007632457332236864,0.16301560656140807,-0.17548303022466563,-0.00457387297410286,-0.020006366058486203,-0.027972151091359983,0.046767775726245735,1
B000002962,0.34122815128997097,0.09433170366951235,0.5727953186214696,0.7177443493068137,-0.19363180358410872,0.018998604679873625,0.25842265584811586,0.07095425899575676,0.08091937521021363,-0.01568920337250463,1
B00000295A,0.031353833859455955,-0.12682518761887704,1.3209825863768936,0.15593726940605207,0.41686336133871144,-0.5406466306167472,-0.10096281625984493,-0.13458988319408507,-0.4014815935190354,-0.549729385915921,1
B0000029AS,-0.3338407117208039,0.6102067789914938,-0.3899259074610154,0.31578582416960105,0.1578070356954868,0.6144010523532512,1.7160288784078213,-0.7992291548839277,0.33958266844367563,-0.9088863588788976,1
B0000029AN,-0.3338407117208039,0.6102067789914938,-0.3899259074610154,0.31578582416960105,0.1578070356954868,0.6144010523532512,1.7160288784078213,-0.7992291548839277,0.33958266844367563,-0.9088863588788976,1
B0000029B3,-0.30668656634284924,0.5634135230060658,-0.36517463816655127,0.26518839846830866,0.14892854448188886,0.5359272295319154,1.4450125559883973,-0.6890842355872141,0.25188393087666466,-0.672624433282944,1
B0000029A6,-0.3737696614674956,1.3431978899179096,-0.6531668736832563,0.3616251373237138,-0.08078843990504957,0.04316396065053638,-0.920388371512722,0.08819806599082063,-0.5031378785805111,-0.5036636139076225,1
B0000029B0,-0.32861049039454404,0.5901527727239878,-0.39314362125833247,0.2815272093037657,0.15846807024471643,0.5958792889450293,1.6630154845095735,-0.7740164081404062,0.3135424308256338,-0.8814215597424383,1
B0000029BG,-0.40951062113389064,1.5245208696333332,-0.6713186369850694,0.8062678666819229,0.2119614480807424,0.31668580883161085,-0.635560002890154,0.029797985841702984,-0.24916216738122396,1.4182442639392563,1
B0000029AW,-0.32861049039454404,0.5901527727239878,-0.39314362125833247,0.2815272093037657,0.15846807024471643,0.5958792889450293,1.6630154845095735,-0.7740164081404062,0.3135424308256338,-0.8814215597424383,1
B00000296A,-0.8372368519603555,-0.3464249605049964,0.08480200883777653,-0.036634237291426494,-0.05734023343734027,0.12219109422712898,0.5062038500476006,0.5113052646970011,-0.6872258699706966,0.2576574415274411,1
B0000029DD,-1.0222062678118622,0.671970158223099,-0.45471291901163235,0.7345907176967759,0.3366440516871329,-0.3701149020467541,-0.8625086167778868,0.25553626629199816,-0.40354751069452266,-0.7245498376723463,1
B0000029AP,-0.3338407117208039,0.6102067789914938,-0.3899259074610154,0.31578582416960105,0.1578070356954868,0.6144010523532512,1.7160288784078213,-0.7992291548839277,0.33958266844367563,-0.9088863588788976,1
B0000029DZ,0.3771194098540879,0.3450914841138347,-0.28970293096619926,-0.6097271519558696,-0.3125401695956187,1.4249857101406853,-0.4230935748537824,0.5306333390113943,0.21447079699677296,0.04588315751693476,1
B0000029FS,-0.013590127081692223,0.7752872673543338,-0.15956044839925307,-1.031540320010769,-0.8368745366665624,-0.5459191362213057,0.2621157349160984,0.2956733770400675,0.5205996344799871,-0.025240531946329418,1
B000002977,0.9830360019299266,-0.021509532390884458,0.7980029581157315,0.6815360609649525,-0.4023542594754801,0.1173583624087777,-0.036046756314946,0.21866363737336728,0.14698815172873805,-0.012936527957011787,1
B0000029FW,0.37806845337168815,0.20680846379696363,-0.1865303747421506,-0.5373176677067131,-0.24213595554592784,0.910687819616219,-0.21537915224564053,0.28049523389647474,0.11246341465892098,0.05496113723060035,1
B0000029AL,-0.32770665537698085,0.589663905513455,-0.37759385414021157,0.306376445651627,0.15010882390335395,0.5909453883749713,1.6301181753674854,-0.7530794399307551,0.3018741197995092,-0.8637626296740163,1
B0000029GT,0.4838958918272121,0.8094048841334909,-0.12309141851518994,-1.4719923947470404,-1.1987122365709975,-1.2346965306556947,0.11982758556257547,0.17075712466388623,0.41137997563871703,0.017751294499590314,1
B0000029AU,-0.3338407117208039,0.6102067789914938,-0.3899259074610154,0.31578582416960105,0.1578070356954868,0.6144010523532512,1.7160288784078213,-0.7992291548839277,0.33958266844367563,-0.9088863588788976,1
B0000029I0,1.7637688862125627,-1.066843256636459,0.2057487577843022,0.5722476826130813,0.8052930134814499,-0.3829999118710586,-0.1504635679349333,0.04256373234099063,0.19611224124382653,-0.02245024491705313,1
B0000029GK,-0.32884276331467754,-0.12316784772999753,0.371994712648767,0.5442491279712139,-0.1399519794777896,0.1821271143364353,1.0609271629110963,-0.036863043744757615,-0.03818035330657007,-1.2221551779784812,1
B0000029JT,-0.9591113332698155,0.03746954133621585,0.3906189908994987,-0.4928800379634111,0.7381177098245361,-0.9215235149394331,0.8224975250628866,1.7119518743782094,0.057285447926757264,0.49277590742600014,1
B0000029GI,1.6928251194354016,-1.0336054874602798,-0.18545662146133596,1.0847036959886909,-0.2237901639435242,-0.30940651712191236,0.01607860672248679,0.27951825967859845,0.23356225530044505,-0.17349165767225747,1
B0000029K3,0.917115403255842,0.36071556048454323,0.6489689894268376,0.2719106573623931,-0.6996470339161273,-0.32655208361559446,-0.03549515481750762,-0.15893302139481513,-0.3627578587048733,0.5320411842275414,1
B0000029JQ,-0.729245493864128,-0.017469121806248197,0.25164067794936185,-0.09281009105652267,0.7032188736662278,-0.0023771868501694694,0.7792682540444553,0.5246089114505478,-0.4797554006065931,0.05118124183905584,1
B0000029JI,-1.0412712886634898,0.842585274003558,-0.49471513772603265,0.8733571300173608,0.4068850890823395,-0.41185477821272043,-0.9382756656986609,0.2362218120898601,-0.43371666655472796,-0.48220848769279134,1
B0000029J5,0.5321003969162424,0.14252914381985057,0.15251423779797973,0.04023333301509149,-0.26830087215561743,0.3277231413089693,-0.07539077626391236,0.1071396362756024,-0.008554336847449365,0.15247801454234872,1
B000002A36,0.34168689329599533,0.5253400533290566,-0.3751578589616983,-0.4979944614637943,-0.27387969900660314,1.6577623470802634,-0.13587920826443486,0.36708667461042954,0.38253684688841294,0.04590407262623895,1
B000002A5A,0.4818972683907094,0.7429941034159464,-0.15576715134102767,-1.4381443126505151,-1.0553296718306544,-0.5927163606307079,-0.005654903520417552,0.37524710605389383,0.549603006666983,-0.037981203157634834,1
B000002A5J,0.37459969839248924,0.3384281397275445,-0.2840198309494667,-0.5992845624271188,-0.3058666226814284,1.3850952974370474,-0.4095408056091076,0.5107403320704008,0.20658457191763166,0.04544816096898006,1
B000002A7F,-1.1995322403819826,-0.5574449970175626,0.10512145027965542,-0.048513415534951435,-0.3777971189986505,0.510111743171705,-0.47690912080725717,-0.1188637786280439,0.287103905517129,0.019662597123696716,1
B000002A4G,-0.3224764340507211,0.5696098992459496,-0.3808115679375285,0.2721178307857918,0.1507698584525838,0.5724236249667494,1.5771047814692378,-0.727866693187234,0.2758338821814673,-0.8362978305375571,1
B000002A5E,1.0166851258216267,0.2243340796052559,0.8744852091274813,0.9630536072371442,-0.3571537048731818,-0.005557413698872996,-0.06241786193967716,0.18827400892470172,0.12827047152435947,0.6545049851005171,1
B000002AAJ,0.8226568171516615,0.08531439618140516,0.5828969973814374,0.5080320354396622,-0.3133831022169849,0.07400526893478782,-0.018778491250637977,0.07338352979142518,0.05273736689774714,0.23113786316265386,1
B000002ACB,1.1040026327012076,-0.04326303095714882,1.1521108659894497,0.49572399863130445,0.12618468931590182,0.08691168421791796,-0.1456198792993388,0.03485199579385989,0.19794761799363358,-0.05585925612899412,1
B000002AAL,0.41213976447780365,0.29100315595128406,-0.06697963162414822,-0.5548597794930454,-0.46686816345517695,-0.05557166434377864,-0.029524020960759716,-0.2664252811957296,-0.42682472732112103,-0.03397348588250064,1
B000002ACY,-0.4356908522593588,0.9548545218229464,-0.570887161641999,0.6051972393305474,0.30582927249562064,-0.14712994651135086,-0.5863915065235321,0.017294844047241856,-0.2645874100248611,-0.34755575862759785,1
B000002ABF,-0.46317983799938456,1.1399840433842587,-0.6085037609253846,0.7743426657802239,0.33062086955978137,-0.04558043388829799,-0.2322229589020345,-0.232928678729361,-0.12010489283920575,-0.04632342556016153,1
B000002ADV,0.49995042391618,0.5973274712567335,-0.004997635566203139,-0.6319154490437743,-0.8437419912042354,-0.36964289759149577,-0.04728050034240266,-0.56509381557918,-0.9554768439094243,0.46625704167886683,1
B000002AEN,0.5094640271919921,0.2721600178220548,-0.0026290839350167215,-0.0937423873396813,-0.3293957142648199,0.8709680989849057,-0.3057544246942673,0.3559105525594026,0.07823667440081583,0.1119681649754458,1
B000002AGS,0.48871951716925366,0.3847630090539451,-0.010242700579507862,-0.7072748653653184,-0.7625730722901273,-0.18768387364220182,-0.02990861825158741,-0.48006572096020067,-0.8219716338576584,-0.19791219034540633,1
B000002AH6,0.4192471043995248,0.304344349375781,-0.06256402866881358,-0.5761198880330959,-0.501507634899733,-0.0783449552449413,-0.030198970546091893,-0.28039684104445234,-0.4491384732824653,-0.02838444413856289,1
B000002AIJ,0.33681572426330847,0.5302095055019282,-0.38268958436537465,-0.5124173428323426,-0.2894490188607151,1.734289753170962,-0.1442871908755313,0.3895343731462074,0.4058716468154457,0.034626431867082384,1
B000002AIH,0.33681572426330847,0.5302095055019282,-0.38268958436537465,-0.5124173428323426,-0.2894490188607151,1.734289753170962,-0.1442871908755313,0.3895343731462074,0.4058716468154457,0.034626431867082384,1
B000002AHQ,-0.4497829420861192,1.0602839569952056,-0.6047771720433536,0.6933356396204781,0.34437419831304605,-0.14794398744797993,-0.4919416661998547,-0.1002212720866978,-0.26593057136312476,0.04589233047237085,1
B000002AIK,0.33681572426330847,0.5302095055019282,-0.38268958436537465,-0.5124173428323426,-0.2894490188607151,1.734289753170962,-0.1442871908755313,0.3895343731462074,0.4058716468154457,0.034626431867082384,1
B000002AI3,0.6020768295575815,0.43022466724627784,0.06545268431697861,-0.33163550593799096,-0.6754047998456901,0.622717780796512,-0.29994048051537514,0.16051229884318363,-0.21957574658695597,0.016398425082445524,1
B000002AIB,1.0656921584249528,-0.04785742524092919,0.9105992193940484,0.7971334215165631,-0.4726169978478514,0.08269280548334802,-0.003854692550627635,0.2370247151232345,0.14417480764350035,-0.16854737652282817,1
B000002AII,0.33681572426330847,0.5302095055019282,-0.38268958436537465,-0.5124173428323426,-0.2894490188607151,1.734289753170962,-0.1442871908755313,0.3895343731462074,0.4058716468154457,0.034626431867082384,1
B000002AGW,0.7768663731310189,0.32879446882272345,0.3726905939028017,-0.36155363676956437,-0.920150387064701,-0.30007276572162817,-0.01769055114266112,-0.4330636711310971,-0.8098746432061319,-0.3119860143849978,1
B000002AMJ,1.072550231288337,-0.04758377595690633,0.9243363822375696,0.8085574804605257,-0.47691658929290454,0.08470273279967634,-0.004926050247074541,0.24106350410542945,0.1493687721840693,-0.16411042298601114,1
B000002AI9,1.0656921584249528,-0.04785742524092919,0.9105992193940484,0.7971334215165631,-0.4726169978478514,0.08269280548334802,-0.003854692550627635,0.2370247151232345,0.14417480764350035,-0.16854737652282817,1
B000002AOD,0.5028023070855244,0.44604349093990914,-0.08799338045612273,-0.9435181260136427,-0.8162999511127255,0.13597533510596294,-0.11238647650469204,-0.15479606112316385,-0.4035469741363208,-0.12720473099629606,1
B000002AP1,-0.9672099602870519,0.16178941417549644,-0.15058356019951963,0.326166006381821,0.10971305364736315,0.409664065696203,1.6872449389386734,-0.15092852898096273,-0.296918454676777,-0.21809074851115975,1
B000002AP3,-0.4890866459124345,1.2724214367291191,-0.6651667854064705,0.8757542759702515,0.4385368174460178,-0.235746935313692,-0.622855861847878,-0.11533918536287759,-0.29843568172952345,0.26675736636259206,1
B000002AMV,0.497907219476058,0.7162536810436947,-0.1206667197880467,-1.3724298219303308,-1.061554931419729,-0.5177931514463787,-0.015501233391595377,0.28789649941708484,0.3783890783773482,-0.089808273025254,1
B000002ANP,1.181839155000593,-0.06615611158895034,1.431027383801046,0.17527158526571646,0.7720857756143694,0.019768994014008476,-0.22507770596771612,-0.0848442969185679,0.155372547774415,-0.05272791600972648,1
B000002ASA,0.8873068723435855,0.0015008408220511834,0.7050974311569189,0.5234040185229764,-0.3238240241969822,0.09065525672408194,-0.03481988695955654,0.13466964089681413,0.08014236085749842,0.0061182465820073095,1
B000002AVB,0.4684208295170963,0.06851926833796074,0.9322067296777411,0.5297984658942241,0.327972207890114,-0.0051957040216757235,0.14010386472189537,-0.11600825803721034,0.13791203074416955,-0.06766491035845848,1
B000002AXG,1.026182440479165,0.10718824822744222,0.8790124307234197,0.883278914811228,-0.3643582573856515,0.08607652995361363,-0.05374753643689439,0.20495791208665487,0.16008936800649606,0.33138876018832536,1
B000002AV5,0.8648016439615643,0.23601764954961127,0.6822817905576184,0.7065012128722938,-0.2638864859242913,-0.03125458667011569,-0.048601770779893645,0.07506790063285632,0.03183428391223673,0.6139795763495064,1
B000002AZW,0.03663015200400272,0.24027761551484506,0.13963320864068193,0.3562252999386376,-0.14873749542394415,0.23373039358534003,0.277377263703414,0.008907254345042609,0.05047377711864189,0.11088045386148275,1
B000002AZP,-0.2514708667576645,0.2594267050687893,-0.2406646463150302,0.051249525070564544,0.03276988538609954,0.3656288473662296,0.9851067194290222,-0.3172715227758306,0.0054769136478897236,-0.804511622582496,1
B000002AZD,-0.38058219540860383,-0.27205662779777734,0.02660760694364723,-0.6515290868257307,-0.21771172441435402,1.1721171081471173,0.019160267800704966,1.4871609136957913,-0.6104193503366133,0.2803352669987055,1
B000002AZX,-0.46672713072217104,1.0497618374472073,-0.6222609035334603,0.6813606487013102,0.34587437595817616,-0.20185539491974602,-0.7112672176208656,0.04570688890342236,-0.28145442302578555,-0.4079295719762519,1
B000002AZY,-0.46672713072217104,1.0497618374472073,-0.6222609035334603,0.6813606487013102,0.34587437595817616,-0.20185539491974602,-0.7112672176208656,0.04570688890342236,-0.28145442302578555,-0.4079295719762519,1
B000002B23,1.181839155000593,-0.06615611158895034,1.431027383801046,0.17527158526571646,0.7720857756143694,0.019768994014008476,-0.22507770596771612,-0.0848442969185679,0.155372547774415,-0.05272791600972648,1
B000002B1M,1.6040207330043215,-1.0040605059148093,-0.3103418801250772,0.9475768715266408,-0.13963397865046093,-0.2697072229204877,-0.018510920568163194,0.2451057751211353,0.21603929560859417,0.009644427959902132,1
B000002B0J,0.031353833859455955,-0.12682518761887704,1.3209825863768936,0.15593726940605207,0.41686336133871144,-0.5406466306167472,-0.10096281625984493,-0.13458988319408507,-0.4014815935190354,-0.549729385915921,1
B000002AZZ,-0.5089828923977398,1.2202825533794825,-0.6459867644067651,0.47794149107175055,0.2942726840983879,-0.5801714163831962,-0.66562887794238,0.33680925100541004,0.18492709446064737,-0.4310409251153449,1
B000002B0S,1.443320345623202,-0.7396781230046005,0.0323535048941632,0.8995611840081138,-0.20094854355562863,-0.18014276630905787,-0.015688138665850858,0.23874378028869947,0.21085048377151172,-0.04657403658012131,1
B000002B4C,0.5326085269756421,0.33326405857610425,0.8629123300064382,1.2782276328612647,-0.2567956834526973,-0.06133962683713296,0.26463848898593617,0.11361045054987039,0.18129072201793145,0.62554950513293,1
B000002B8A,-0.8019577316276084,-0.07117639872439657,-0.08846607926497022,0.13006134709012165,0.03782176886915156,0.15221056809573852,0.6320445304210768,-0.04444418385701281,-0.15509718382038085,-0.9963559902832957,1
B000002BAZ,0.37426660385306526,0.3202601759747392,-0.27136769932249466,-0.5943560418028798,-0.301471977019998,1.3354150742054804,-0.39005068433485934,0.4848462953049315,0.19366170121496454,0.04914047363612714,1
B000002BA5,-0.20148934748291347,0.649598599812244,-0.2268984737197014,0.31491582457221223,0.10503570710426924,-0.009712198607695215,0.2442473065718472,-0.2912675623932846,-0.18843368721480785,1.2084917120168703,1
B000002B2N,0.8239407718465829,0.08935850601850809,0.5929433226387132,0.5236266337741552,-0.3120650075449091,0.0705792165054841,-0.010825553040596028,0.08166904916257708,0.053469530557990995,0.24629092090064122,1
B000002B56,1.1098945522959889,-0.6552217628603775,-0.41015251461420993,0.38961849478475113,-0.11262434951905236,-0.1552828813808059,0.013611807845344513,0.07273735577501202,0.019351324583906294,-0.17847871311760288,1
B000002BEX,-0.4910594708860473,-0.12214026539072674,0.30678289983279544,-0.2391903661478475,0.5616398116570368,0.0348890352918492,0.08701688805266504,-0.10196598731088403,-0.180205192422431,-0.10982496618096627,1
B000002BGY,-0.8221311208333513,0.5858902904313589,-0.3312549536128156,0.5521464614781133,0.24362594358340925,-0.2764569178078387,-0.4323976367096526,0.1935561718892855,-0.39255438312326507,-0.03907273874978399,1
B000002BHM,0.5227478956931841,0.36266779894232154,0.8140852362846647,1.2881381086030657,-0.2300043403330931,0.010852090056074152,0.2500961731421095,0.06281211756927968,0.1680751738009601,0.6691343045315078,1
B000002BE9,-1.5220336043769587,-0.12544728885294223,-0.12628621603676235,0.5545831521072322,-0.06698647514545958,-0.2978753118593282,-1.0859748466388897,-0.24441463831389743,0.04746161933065685,-0.4960645571619652,1
B000002BFL,-0.5448565065556094,1.3902722581374918,-0.8096479103468769,0.8146647945794782,0.3724095208744043,0.43370597079822343,-0.37104723281675095,-0.09239151059084937,0.02731853637077362,-0.3547430870089739,1
B000002BHV,-0.6670160917015658,-0.05236741031942696,-0.08570298579828768,0.04984244183981078,0.027915094409616,0.2497849594684691,0.8248962587432432,-0.0531595811732579,-0.14592452219247137,-0.7573945903178547,1
B000002BLH,1.2495230630621805,-0.33595280861141,0.552321235043655,0.8716689203267063,-0.3154536544932057,-0.008381749021816862,-0.0425706552314549,0.2538152579684092,0.20658935032584116,0.035275226900979596,1
B000002BK4,0.35793486472991665,0.32822218812763776,-0.28064059236189964,-0.5865643050193136,-0.307480841414313,1.3655367734151909,-0.43176786040075826,0.5038984305182723,0.20309238710390903,0.01998815810280216,1
B000002BPA,-0.8814113022024203,-0.385288393192444,0.10257141892546905,-0.04641282998803297,-0.06607397751801815,0.10829740319570885,0.5034054784096708,0.5422843733019219,-0.7028399762854302,0.25168149933261474,1
B000002BOJ,-1.5315309190344968,-0.008301457475128613,-0.13081343763270092,0.6343578445331477,-0.05978192263298986,-0.38950925551181453,-1.0946451721416728,-0.26109854147585043,0.01564272284852015,-0.17294833224977366,1
B000002BTF,-0.5584961151256514,0.9260539257291839,-0.49254141710262955,0.3436491675862202,0.1977398506764756,-0.5813658945286062,-0.5428224646456101,0.28472835046691763,0.22392485375295432,-0.507705351776539,1
B000002BSG,0.04150542228353517,0.09638125234234704,1.5871675207867388,-0.15412342561629405,0.6997336850989216,-1.3000271704146786,0.07520801912595604,0.43897894754224986,0.6560559845018888,-0.7984518352260291,1
B000002BZ6,-1.2069323261932705,-0.7050011547758218,0.21520914985844974,-0.007483413134190909,-0.3116757263788416,0.040919751105374866,-0.2801596722469604,-0.3620804438121079,0.23623151259878403,0.0482137333413362,1
B000002BVN,0.7968422492007721,0.0013513944010987156,0.8756717656850564,-0.42196622685065577,0.9741753221037355,0.04076433295444316,-0.21375497923884956,-0.2886976696478957,-0.036208374119041604,-0.06655663976888034,1
B000002BZA,1.1132463339892305,0.08226305863092138,1.180397283226995,0.7600054949146308,0.05562465666902321,0.008864118146544704,-0.08298914590252389,0.19399499573697143,0.11317185419058656,0.3500379100050612,1
B000002BRB,-0.19564058761519684,0.48738396177966464,-0.2208087963903783,0.2202240129697529,0.11453680666964745,0.108283484631938,0.2573802909460837,-0.24799235384170254,-0.12022079347787795,0.7006178637803833,1
B000002BZD,-1.1995305272473364,-0.6988670848231251,0.2126001156231985,-0.007061440850218847,-0.31094802199676885,0.0420658438023492,-0.2808218780831022,-0.3684868250617421,0.24018603856737444,0.04653848201485237,1
B000002BSF,0.08914554095270513,-0.7981909450823299,-0.2995862193646213,0.7228169352982037,0.047979956695030974,-0.13264241081613345,0.9316216925982479,0.039680123896894404,-0.04905493911169617,-1.0999438588954789,1
B000002C2E,-0.5362747002203189,1.395700907865809,-0.7914742034934218,0.8515742621904977,0.3844308976336804,0.3822156222930966,-0.26276389360792995,-0.15654939948870475,0.03604186302073003,-0.35349056716006283,1
B000002CK8,1.1949776343255005,0.014071009575568765,1.2411707131208485,0.06445711500779833,0.4288717441831831,0.5029656632427776,-0.3345287687730782,0.05699205381172031,0.3846077852138446,-0.09436197996209515,1
B000002CYD,0.793485755383778,0.11292658478405722,0.9614263402020344,-0.3654298530047336,0.34389836880176516,-0.38030385282933543,-0.31442327880192866,-0.3950011640023327,-0.4110796172472228,-0.5869319651112882,1
B000002D0L,-0.6692282763148304,-0.0146658641726845,-0.1015867709843733,0.05564877902269406,0.03791151496669592,0.2845297018586399,0.9300141921943097,-0.12646865939881363,-0.0791804821157347,-0.838442763108672,1
B000002D8K,0.8312999513729843,-0.21837314401780386,1.621215805619976,0.07112440950508345,0.2341858469810192,-0.35093706526940227,-0.19858289872009344,0.008486441287495051,-0.31524034604136075,-0.29745544680448155,1
B000002DHT,-0.12643233595081496,0.5513363800489411,-0.21771807266787088,-0.6455355339701302,-0.35458241029845977,-0.14174505112147986,0.24694347850318446,0.4772031655428586,0.7759727902369601,0.06837933725025121,1
B000002DWY,0.36340780260461586,0.4967284114315699,-0.2091149975490066,-1.0050695331981025,-0.5275261949095349,-0.13862539084955003,-0.025686439210731455,0.5469233325504285,0.7850647424197341,0.060879747863470585,1
B000002ETM,-0.21202771545364435,0.8948767314877317,-0.275764951744061,-0.17079003349043298,-0.144418771349394,-0.6635191957352878,0.3495045140667413,0.12052660181678476,0.5414116875160393,1.0537196064291499,1
B000002G0O,-1.0330038632999872,0.725355109893905,-0.4856992662543775,0.7671019030383506,0.35276757341192333,-0.37877727875540357,-0.9322371811479723,0.27975177022222086,-0.41807856918925407,-0.7634473369316667,1
B000002G1R,1.0661625651572075,-0.005888065725332714,0.9537344961301029,0.8272709040041121,-0.44310374062637803,0.12138792307821615,-0.05046848813807789,0.25982386274572045,0.1864238170962709,0.061149207161584083,1
B000002G2R,-0.8307107028728042,0.4354588822567798,-0.2085102955477081,0.5210272358391369,0.22943355663279863,0.10341163600662993,0.5232904560081281,-0.35123356470875244,-0.05323201118450505,0.3943620636607253,1
